epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1598,0.7865,0.7321,0.625,0.75,0.1474,0.9571,0.875,0.8704,0.8788,0.2584,0.8988,0.807,0.6667,0.9333
1,0.1654,0.8949,0.8214,0.8182,0.8222,0.1467,0.9565,0.8667,0.8519,0.8788,0.2821,0.8707,0.7193,0.5357,0.8966
2,0.1706,0.8828,0.875,0.7273,0.9111,0.1466,0.9565,0.875,0.8704,0.8788,0.2396,0.9384,0.8947,0.8214,0.9655
3,0.1667,0.7849,0.6964,0.5556,0.7234,0.1468,0.9565,0.875,0.8889,0.8636,0.2637,0.851,0.7368,0.6667,0.7879
4,0.1728,0.8731,0.7857,0.75,0.7955,0.1466,0.9562,0.875,0.8889,0.8636,0.255,0.8938,0.807,0.72,0.875
5,0.1922,0.7689,0.6607,0.6667,0.6591,0.1479,0.9551,0.9,0.9444,0.8636,0.2286,0.9852,0.9298,0.9667,0.8889
6,0.1496,0.9031,0.7143,0.8889,0.6809,0.1486,0.9557,0.9,0.9444,0.8636,0.237,0.9558,0.8421,0.9167,0.7879
7,0.1858,0.8336,0.7857,0.8462,0.7674,0.1494,0.9551,0.9,0.9444,0.8636,0.2373,0.9684,0.807,0.9583,0.697
8,0.1815,0.8911,0.8036,0.8667,0.7805,0.154,0.9551,0.9083,0.9815,0.8485,0.229,0.9655,0.8421,0.9643,0.7241
9,0.1833,0.852,0.625,0.8571,0.5476,0.1539,0.9551,0.9083,0.9815,0.8485,0.2521,0.8977,0.7018,0.875,0.5758
10,0.1612,0.6867,0.5893,0.5,0.6,0.152,0.9551,0.9083,0.9815,0.8485,0.2495,0.8914,0.7368,0.8889,0.6
11,0.1875,0.7835,0.5714,0.8462,0.4884,0.1517,0.9554,0.9,0.963,0.8485,0.2619,0.8717,0.7193,0.9048,0.6111
12,0.1673,0.892,0.6429,0.9167,0.5682,0.1503,0.9551,0.9,0.963,0.8485,0.255,0.899,0.807,0.8333,0.7879
13,0.1729,0.8655,0.6786,0.8333,0.6364,0.1503,0.9554,0.9,0.963,0.8485,0.248,0.9242,0.8246,0.9583,0.7273
14,0.148,0.9243,0.7143,0.8889,0.6809,0.1489,0.9551,0.9083,0.963,0.8636,0.2519,0.8963,0.807,0.8667,0.7407
15,0.1769,0.8617,0.6607,0.9167,0.5909,0.1487,0.9551,0.9,0.9444,0.8636,0.2341,0.9691,0.8772,0.9333,0.8148
16,0.1702,0.8819,0.7143,0.8462,0.6744,0.1487,0.9551,0.9,0.9444,0.8636,0.2397,0.9175,0.8246,0.8571,0.7931
17,0.1659,0.8855,0.7321,0.8462,0.6977,0.1487,0.9551,0.9,0.9444,0.8636,0.2607,0.8719,0.7544,0.8571,0.6552
18,0.185,0.7784,0.7143,0.6667,0.7273,0.149,0.9551,0.9083,0.963,0.8636,0.2479,0.9185,0.8772,0.8519,0.9
19,0.1694,0.8909,0.75,0.9231,0.6977,0.1489,0.9548,0.9083,0.963,0.8636,0.2489,0.9037,0.8246,0.8519,0.8
