epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1897,0.8347,0.7876,0.8652,0.5,0.1444,0.8821,0.7917,0.8,0.76,0.1845,0.8428,0.8596,0.9121,0.6522
1,0.18,0.8502,0.7876,0.7978,0.75,0.145,0.8813,0.7833,0.7684,0.84,0.1887,0.8319,0.8246,0.8667,0.6667
2,0.1717,0.8705,0.7345,0.7444,0.6957,0.1456,0.8813,0.7833,0.7684,0.84,0.1827,0.8556,0.8596,0.9,0.7083
3,0.1871,0.8389,0.6991,0.6395,0.8889,0.1469,0.8808,0.7833,0.7579,0.88,0.1864,0.8324,0.807,0.8444,0.6667
4,0.1665,0.89,0.7522,0.7303,0.8333,0.1469,0.8813,0.775,0.7474,0.88,0.178,0.8291,0.8421,0.8804,0.6818
5,0.1741,0.8945,0.823,0.814,0.8519,0.1526,0.8804,0.7167,0.6737,0.88,0.1781,0.8505,0.7719,0.7667,0.7917
6,0.1554,0.8892,0.6903,0.6344,0.95,0.1464,0.8796,0.775,0.7579,0.84,0.1687,0.8734,0.8509,0.8901,0.6957
7,0.1489,0.8357,0.8053,0.8351,0.625,0.1457,0.8775,0.775,0.7579,0.84,0.1893,0.8315,0.7982,0.8652,0.56
8,0.1539,0.8511,0.7611,0.7742,0.7,0.1457,0.8779,0.775,0.7579,0.84,0.1608,0.8756,0.8509,0.9032,0.619
9,0.1634,0.8811,0.8496,0.8681,0.7727,0.1465,0.8779,0.775,0.7579,0.84,0.1826,0.8261,0.8246,0.8791,0.6087
10,0.1758,0.845,0.7434,0.7273,0.8,0.1471,0.8775,0.775,0.7474,0.88,0.1811,0.8251,0.8246,0.8791,0.6087
11,0.1558,0.8511,0.8142,0.8298,0.7368,0.1472,0.8779,0.775,0.7474,0.88,0.1818,0.8261,0.8246,0.8791,0.6087
12,0.1641,0.7947,0.6726,0.6632,0.7222,0.1462,0.8775,0.775,0.7579,0.84,0.1854,0.8306,0.8158,0.8889,0.5417
13,0.1407,0.8485,0.7434,0.7374,0.7857,0.146,0.8775,0.7833,0.7684,0.84,0.1844,0.8347,0.8333,0.9,0.5833
14,0.1665,0.9068,0.823,0.7976,0.8966,0.1461,0.8771,0.7833,0.7684,0.84,0.1734,0.8581,0.8421,0.9011,0.6087
15,0.151,0.93,0.8407,0.8222,0.913,0.1463,0.8771,0.775,0.7579,0.84,0.1822,0.8227,0.807,0.8791,0.5217
16,0.163,0.8018,0.7168,0.7053,0.7778,0.1462,0.8775,0.775,0.7579,0.84,0.182,0.8412,0.8333,0.9,0.5833
17,0.1662,0.8768,0.8053,0.8222,0.7391,0.1464,0.8775,0.775,0.7579,0.84,0.1781,0.8399,0.8333,0.9011,0.5652
18,0.1395,0.875,0.7965,0.8021,0.7647,0.1463,0.8779,0.775,0.7579,0.84,0.1812,0.8177,0.8246,0.8913,0.5455
19,0.1749,0.838,0.7522,0.7753,0.6667,0.1464,0.8779,0.775,0.7579,0.84,0.1741,0.8681,0.8246,0.8889,0.5833
