epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.197,0.7945,0.6549,0.6067,0.8333,0.1015,0.9554,0.9,0.9053,0.88,0.1836,0.8829,0.807,0.8352,0.6957
1,0.1876,0.8436,0.7345,0.7303,0.75,0.101,0.9537,0.8917,0.8947,0.88,0.1866,0.8866,0.7982,0.8222,0.7083
2,0.1729,0.9251,0.7699,0.7333,0.913,0.1011,0.9512,0.9083,0.9158,0.88,0.183,0.8968,0.8421,0.8889,0.6667
3,0.1921,0.8549,0.6814,0.6047,0.9259,0.0996,0.9512,0.8833,0.8842,0.88,0.1792,0.9093,0.8246,0.8444,0.75
4,0.1784,0.8759,0.7876,0.764,0.875,0.0992,0.9507,0.8833,0.8842,0.88,0.1753,0.8997,0.8246,0.8587,0.6818
5,0.1894,0.8566,0.7257,0.6744,0.8889,0.1011,0.9495,0.8833,0.8842,0.88,0.1783,0.8935,0.807,0.8111,0.7917
6,0.1661,0.8957,0.7168,0.6774,0.9,0.1013,0.9482,0.8917,0.8947,0.88,0.1751,0.8987,0.886,0.956,0.6087
7,0.1512,0.866,0.823,0.8557,0.625,0.1047,0.9474,0.8917,0.8947,0.88,0.1907,0.8863,0.8509,0.9663,0.44
8,0.1659,0.8645,0.7965,0.8495,0.55,0.1016,0.9478,0.8833,0.8842,0.88,0.1679,0.8909,0.8772,0.957,0.5238
9,0.1715,0.8576,0.7965,0.8022,0.7727,0.1019,0.9474,0.875,0.8737,0.88,0.1719,0.9025,0.8421,0.8791,0.6957
10,0.1899,0.8023,0.708,0.7159,0.68,0.1073,0.9411,0.85,0.8316,0.92,0.1754,0.871,0.807,0.8242,0.7391
11,0.1555,0.8936,0.7611,0.7234,0.9474,0.1057,0.9419,0.8583,0.8421,0.92,0.1783,0.8638,0.8333,0.8791,0.6522
12,0.1556,0.9023,0.7522,0.7053,1.0,0.1046,0.9419,0.8583,0.8526,0.88,0.1814,0.8713,0.8509,0.9444,0.5
13,0.1437,0.8781,0.7699,0.7576,0.8571,0.105,0.9411,0.8917,0.8947,0.88,0.186,0.8639,0.8596,0.9667,0.4583
14,0.1874,0.8982,0.8319,0.8214,0.8621,0.1051,0.9411,0.8583,0.8526,0.88,0.1763,0.8739,0.8596,0.9451,0.5217
15,0.1567,0.9246,0.8496,0.8222,0.9565,0.106,0.9389,0.8583,0.8526,0.88,0.1776,0.8567,0.8509,0.9341,0.5217
16,0.1628,0.838,0.7876,0.8,0.7222,0.1056,0.9402,0.8583,0.8526,0.88,0.1788,0.8764,0.8596,0.9444,0.5417
17,0.1792,0.857,0.8053,0.8556,0.6087,0.1059,0.9402,0.8583,0.8526,0.88,0.1746,0.8696,0.8596,0.9341,0.5652
18,0.1484,0.8971,0.7965,0.8021,0.7647,0.1058,0.9402,0.8583,0.8526,0.88,0.1766,0.8552,0.8509,0.9348,0.5
19,0.1728,0.883,0.7788,0.7753,0.7917,0.1059,0.9398,0.8583,0.8526,0.88,0.1794,0.8736,0.8509,0.9333,0.5417
