epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3021,0.6798,0.6716,0.0,1.0,0.2865,0.7639,0.6833,0.75,0.6324,0.3308,0.7018,0.5882,0.1,0.9737
1,0.2866,0.8043,0.7313,0.3913,0.9091,0.2981,0.763,0.6833,0.8654,0.5441,0.3303,0.7004,0.6471,0.4242,0.8571
2,0.274,0.55,0.6567,0.0667,0.8269,0.2898,0.7653,0.6917,0.8269,0.5882,0.34,0.6823,0.5588,0.2424,0.8571
3,0.2941,0.6749,0.7164,0.1429,0.9783,0.2944,0.7647,0.6917,0.8654,0.5588,0.3232,0.7079,0.6471,0.3333,0.8947
4,0.2921,0.7174,0.6567,0.4348,0.7727,0.3079,0.7641,0.6833,0.9038,0.5147,0.3131,0.7125,0.6471,0.5714,0.7
5,0.3103,0.6815,0.6269,0.6667,0.6,0.3341,0.7647,0.6333,0.9615,0.3824,0.3167,0.7405,0.6324,0.7812,0.5
6,0.279,0.7154,0.6866,0.7778,0.6531,0.3007,0.7661,0.6833,0.8846,0.5294,0.3254,0.6675,0.6029,0.3667,0.7895
7,0.3015,0.8369,0.8358,0.7333,0.9189,0.3104,0.7664,0.675,0.9038,0.5,0.316,0.7272,0.6029,0.5,0.6842
8,0.3283,0.6053,0.5522,0.4138,0.6579,0.3232,0.7644,0.6333,0.9423,0.3971,0.3041,0.8053,0.7206,0.7667,0.6842
9,0.3057,0.7054,0.6119,0.6923,0.561,0.3261,0.7636,0.6333,0.9615,0.3824,0.3165,0.7396,0.6765,0.75,0.6111
10,0.3059,0.7176,0.597,0.8462,0.439,0.3265,0.7633,0.6333,0.9615,0.3824,0.3185,0.7144,0.6618,0.7931,0.5641
11,0.3238,0.6346,0.5522,0.8235,0.2727,0.3429,0.7624,0.6083,0.9615,0.3382,0.321,0.7281,0.6029,0.8889,0.4146
12,0.2982,0.7026,0.5821,0.7826,0.4773,0.3399,0.7624,0.6167,0.9615,0.3529,0.3146,0.7308,0.6029,0.7407,0.5122
13,0.3015,0.7171,0.5821,0.84,0.4286,0.3394,0.7627,0.6167,0.9615,0.3529,0.3244,0.6918,0.6029,0.7812,0.4444
14,0.3113,0.6749,0.5821,0.7857,0.4359,0.3405,0.7624,0.6167,0.9615,0.3529,0.3178,0.7214,0.6176,0.75,0.525
15,0.2812,0.8778,0.6567,1.0,0.5,0.3375,0.7627,0.625,0.9615,0.3676,0.3176,0.6947,0.5882,0.7037,0.5122
16,0.2967,0.7172,0.6119,0.8636,0.4889,0.3341,0.763,0.6333,0.9615,0.3824,0.3208,0.7005,0.6618,0.9062,0.4444
17,0.2926,0.7219,0.6567,0.8333,0.5581,0.3349,0.763,0.6333,0.9615,0.3824,0.3276,0.6384,0.5882,0.7586,0.4615
