epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3016,0.654,0.5111,0.9167,0.3636,0.2668,0.8272,0.7333,0.8846,0.6176,0.3191,0.6818,0.5652,0.7917,0.3182
1,0.2724,0.8041,0.7333,0.8571,0.6774,0.2625,0.8266,0.75,0.8077,0.7059,0.2995,0.7867,0.7174,0.84,0.5714
2,0.2577,0.7686,0.7111,0.7,0.7143,0.2622,0.8244,0.75,0.7308,0.7647,0.3161,0.7557,0.7391,0.5455,0.9167
3,0.2702,0.738,0.6889,0.2308,0.875,0.2641,0.8235,0.725,0.6538,0.7794,0.3334,0.6596,0.6087,0.3,0.8462
4,0.2971,0.7416,0.7111,0.4706,0.8571,0.2611,0.8249,0.75,0.75,0.75,0.3256,0.6607,0.587,0.5556,0.6071
5,0.2998,0.7024,0.6222,0.6842,0.5769,0.2607,0.8252,0.7583,0.7692,0.75,0.3037,0.7713,0.7174,0.6522,0.7826
6,0.2571,0.8048,0.7111,0.7273,0.7059,0.2632,0.8238,0.7333,0.6731,0.7794,0.311,0.6937,0.7174,0.5294,0.8276
7,0.3308,0.6877,0.6,0.4783,0.7273,0.2603,0.8227,0.7667,0.8077,0.7353,0.2983,0.6897,0.6739,0.5714,0.7188
8,0.2748,0.8142,0.6667,0.8182,0.5217,0.2628,0.8258,0.7333,0.8269,0.6618,0.3111,0.7421,0.5652,0.8333,0.3929
9,0.2979,0.7044,0.5778,0.8667,0.4333,0.2607,0.8244,0.7583,0.8077,0.7206,0.3117,0.7694,0.6739,0.7826,0.5652
10,0.2679,0.834,0.6889,0.7647,0.6429,0.2599,0.8232,0.7667,0.8077,0.7353,0.33,0.6481,0.6087,0.7,0.5385
11,0.3143,0.6779,0.6667,0.8182,0.5217,0.2637,0.8252,0.7417,0.8654,0.6471,0.3132,0.7708,0.5652,0.9412,0.3448
12,0.2548,0.8535,0.7111,0.8333,0.6667,0.2599,0.8224,0.7583,0.7885,0.7353,0.2908,0.8234,0.6522,0.8333,0.5357
13,0.2832,0.7881,0.6667,0.6111,0.7037,0.2604,0.8215,0.7333,0.7308,0.7353,0.3195,0.758,0.6739,0.7391,0.6087
14,0.2621,0.8868,0.8,0.7222,0.8519,0.2611,0.8235,0.75,0.8077,0.7059,0.3007,0.7619,0.6522,0.8333,0.5357
15,0.246,0.8798,0.7556,1.0,0.6562,0.2605,0.8218,0.7333,0.7308,0.7353,0.3072,0.7232,0.6522,0.7368,0.5926
16,0.2572,0.7764,0.7333,0.6154,0.7812,0.2665,0.8179,0.7333,0.6538,0.7941,0.3177,0.7353,0.6739,0.6087,0.7391
17,0.2669,0.8214,0.7111,0.6471,0.75,0.2644,0.8176,0.725,0.6538,0.7794,0.3015,0.7738,0.7391,0.7222,0.75
18,0.3016,0.6852,0.6444,0.6667,0.6296,0.2638,0.8173,0.725,0.6731,0.7647,0.3167,0.741,0.7609,0.8095,0.72
19,0.2803,0.7044,0.6444,0.6667,0.6333,0.2649,0.8176,0.725,0.6538,0.7794,0.3119,0.775,0.7609,0.6522,0.8696
