epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1815,0.7707,0.8222,0.1429,0.9474,0.1764,0.943,0.875,0.8148,0.9242,0.3195,0.8639,0.6522,0.3478,0.9565
1,0.1941,0.7162,0.8444,0.375,0.9459,0.1735,0.9436,0.875,0.8148,0.9242,0.3329,0.84,0.6087,0.28,1.0
2,0.1732,0.8609,0.8889,0.4286,0.9737,0.1733,0.9439,0.875,0.8148,0.9242,0.3213,0.786,0.6957,0.4545,0.9167
3,0.1822,0.7669,0.7556,0.1429,0.8684,0.1717,0.9442,0.875,0.8148,0.9242,0.2901,0.8682,0.7609,0.5294,0.8966
4,0.1897,0.8765,0.8222,0.5556,0.8889,0.1704,0.943,0.875,0.8148,0.9242,0.2997,0.8294,0.6957,0.5,0.8214
5,0.1934,0.8302,0.7333,0.4444,0.8056,0.1699,0.9428,0.8583,0.8148,0.8939,0.3131,0.8336,0.6739,0.4348,0.913
6,0.1836,0.8243,0.8222,0.625,0.8649,0.1697,0.9425,0.8583,0.8148,0.8939,0.2843,0.8928,0.7826,0.6842,0.8519
7,0.2304,0.6818,0.6444,0.5,0.697,0.168,0.9414,0.85,0.8148,0.8788,0.2853,0.9266,0.8478,0.7778,0.8929
8,0.2184,0.9062,0.7778,0.9231,0.7188,0.167,0.9416,0.8417,0.8333,0.8485,0.2752,0.9276,0.8261,0.8571,0.8
9,0.2085,0.6743,0.6222,0.7,0.6,0.1686,0.9414,0.8417,0.8519,0.8333,0.2901,0.879,0.7391,0.8889,0.6429
10,0.1663,0.628,0.4889,0.75,0.4634,0.1678,0.9419,0.8417,0.8333,0.8485,0.2859,0.8857,0.7826,0.8095,0.76
11,0.1981,0.9305,0.7778,1.0,0.7059,0.168,0.9419,0.8417,0.8333,0.8485,0.2982,0.8175,0.6957,0.7222,0.6786
12,0.2019,0.679,0.6667,0.6667,0.6667,0.1681,0.9422,0.8417,0.8333,0.8485,0.2833,0.9103,0.8261,0.7895,0.8519
13,0.1811,0.8704,0.7111,0.8889,0.6667,0.1681,0.9416,0.8417,0.8333,0.8485,0.2998,0.8168,0.6957,0.7895,0.6296
14,0.1656,0.9323,0.7111,1.0,0.6579,0.1682,0.9414,0.8417,0.8148,0.8636,0.2805,0.9527,0.8478,0.8261,0.8696
15,0.1909,0.8457,0.6444,0.9,0.5714,0.1682,0.9414,0.8417,0.8148,0.8636,0.2881,0.9276,0.8696,0.88,0.8571
16,0.2128,0.7601,0.6889,0.75,0.6667,0.1683,0.9411,0.85,0.8333,0.8636,0.276,0.911,0.8261,0.8182,0.8333
17,0.1779,0.8858,0.6889,0.7778,0.6667,0.1686,0.9411,0.8417,0.8333,0.8485,0.3049,0.8343,0.7609,0.8,0.7143
18,0.2135,0.7005,0.6,0.7273,0.5588,0.1688,0.9408,0.85,0.8333,0.8636,0.2857,0.9029,0.8043,0.8571,0.76
19,0.1887,0.8657,0.6444,0.8,0.6,0.1691,0.9394,0.8417,0.8333,0.8485,0.2959,0.8507,0.7391,0.8261,0.6522
