epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2239,0.7576,0.7679,0.9773,0.0,0.1096,0.9474,0.9083,0.9368,0.8,0.1693,0.8851,0.8772,0.9574,0.5
1,0.2227,0.7976,0.8036,0.9286,0.4286,0.1009,0.9482,0.9083,0.9263,0.84,0.1891,0.8004,0.7719,0.8043,0.6364
2,0.1996,0.7071,0.6429,0.6444,0.6364,0.0994,0.9491,0.9167,0.9263,0.88,0.1719,0.8704,0.807,0.8125,0.7778
3,0.2162,0.7483,0.6964,0.6667,0.7857,0.0986,0.9486,0.9167,0.9263,0.88,0.1805,0.8255,0.7368,0.7234,0.8
4,0.1946,0.7936,0.6429,0.5909,0.8333,0.0976,0.9495,0.9167,0.9263,0.88,0.1944,0.8497,0.7018,0.6591,0.8462
5,0.183,0.7139,0.7321,0.766,0.5556,0.0972,0.9499,0.9167,0.9263,0.88,0.1794,0.7662,0.7368,0.75,0.6667
6,0.204,0.7603,0.625,0.6279,0.6154,0.0967,0.9512,0.9083,0.9158,0.88,0.2043,0.757,0.7018,0.6818,0.7692
7,0.1806,0.8065,0.75,0.7391,0.8,0.0984,0.9499,0.9083,0.9263,0.84,0.2055,0.7727,0.7368,0.75,0.6923
8,0.1742,0.7161,0.6964,0.7083,0.625,0.1001,0.9507,0.9083,0.9263,0.84,0.1715,0.917,0.8596,0.8478,0.9091
9,0.1847,0.8945,0.8036,0.8372,0.6923,0.0967,0.9512,0.9083,0.9263,0.84,0.1602,0.9051,0.7895,0.7708,0.8889
10,0.2113,0.6263,0.6964,0.7556,0.4545,0.096,0.9507,0.9083,0.9158,0.88,0.1714,0.7832,0.7544,0.7551,0.75
11,0.165,0.6939,0.75,0.8163,0.2857,0.0997,0.952,0.9083,0.9263,0.84,0.1865,0.832,0.7895,0.8696,0.4545
12,0.1739,0.7849,0.7321,0.7447,0.6667,0.0985,0.9537,0.9083,0.9263,0.84,0.1856,0.9143,0.8596,0.9091,0.6923
13,0.1694,0.7604,0.75,0.7917,0.5,0.1016,0.9545,0.9,0.9263,0.8,0.184,0.7766,0.7544,0.8511,0.3
14,0.2093,0.8299,0.75,0.8095,0.5714,0.0944,0.9545,0.9083,0.9263,0.84,0.1848,0.8182,0.7193,0.7174,0.7273
15,0.1956,0.8247,0.8036,0.814,0.7692,0.0925,0.9549,0.9083,0.9158,0.88,0.1892,0.8162,0.6491,0.587,0.9091
16,0.1893,0.7217,0.6964,0.6957,0.7,0.0937,0.9562,0.9083,0.9263,0.84,0.1679,0.8264,0.807,0.8333,0.6667
17,0.1912,0.8318,0.75,0.7209,0.8462,0.0926,0.9545,0.9083,0.9158,0.88,0.1919,0.7905,0.6667,0.6304,0.8182
18,0.1628,0.8047,0.7857,0.8125,0.625,0.0951,0.9545,0.9083,0.9263,0.84,0.2003,0.8339,0.7895,0.7907,0.7857
