epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2142,0.6212,0.5536,0.4773,0.8333,0.1016,0.9554,0.9083,0.9158,0.88,0.1786,0.866,0.7719,0.766,0.8
1,0.2115,0.835,0.7321,0.7857,0.5714,0.1013,0.9554,0.8833,0.8842,0.88,0.1888,0.7984,0.6491,0.6304,0.7273
2,0.1824,0.8667,0.6429,0.5556,1.0,0.1012,0.9545,0.8917,0.8947,0.88,0.1729,0.8588,0.7719,0.75,0.8889
3,0.2034,0.8112,0.5893,0.4762,0.9286,0.1016,0.9524,0.9,0.9053,0.88,0.1712,0.9064,0.8246,0.8298,0.8
4,0.1893,0.8561,0.6964,0.6136,1.0,0.1011,0.952,0.9,0.9053,0.88,0.2004,0.8584,0.8246,0.8409,0.7692
5,0.169,0.8629,0.6786,0.6383,0.8889,0.1023,0.9499,0.9,0.9053,0.88,0.1637,0.9028,0.8772,0.8958,0.7778
6,0.2024,0.7889,0.7321,0.6977,0.8462,0.1012,0.9507,0.8917,0.8947,0.88,0.1925,0.8601,0.7719,0.7955,0.6923
7,0.1846,0.7391,0.6607,0.6522,0.7,0.1033,0.9507,0.9083,0.9158,0.88,0.1988,0.8479,0.8421,0.9318,0.5385
8,0.1727,0.763,0.7143,0.7083,0.75,0.1045,0.9499,0.9083,0.9158,0.88,0.1782,0.8992,0.8596,0.9565,0.4545
9,0.1959,0.8265,0.6964,0.7209,0.6154,0.1017,0.9507,0.8917,0.8947,0.88,0.1726,0.8565,0.807,0.8125,0.7778
10,0.2167,0.5616,0.5714,0.6444,0.2727,0.1033,0.9478,0.8917,0.8947,0.88,0.1732,0.7883,0.7719,0.8367,0.375
11,0.1525,0.8892,0.8036,0.7959,0.8571,0.1044,0.9474,0.8917,0.8947,0.88,0.1955,0.7885,0.807,0.8913,0.4545
12,0.176,0.7849,0.7321,0.7021,0.8889,0.1048,0.9474,0.8917,0.8947,0.88,0.2042,0.8374,0.8421,0.9545,0.4615
13,0.1701,0.7734,0.75,0.7708,0.625,0.1056,0.9469,0.8917,0.8947,0.88,0.1774,0.8447,0.8421,0.9149,0.5
14,0.2001,0.8503,0.7321,0.6667,0.9286,0.1051,0.9469,0.8917,0.8947,0.88,0.1856,0.8103,0.807,0.8913,0.4545
15,0.1883,0.873,0.8214,0.8372,0.7692,0.1044,0.9469,0.8917,0.8947,0.88,0.1912,0.7984,0.807,0.8913,0.4545
16,0.1866,0.763,0.6786,0.6739,0.7,0.1047,0.9469,0.8917,0.8947,0.88,0.1595,0.8819,0.8246,0.8958,0.4444
17,0.1971,0.8605,0.8393,0.8372,0.8462,0.1045,0.9469,0.8917,0.8947,0.88,0.1825,0.8439,0.8421,0.913,0.5455
18,0.162,0.8359,0.7143,0.7292,0.625,0.1046,0.9465,0.8917,0.8947,0.88,0.2144,0.7973,0.7544,0.8605,0.4286
19,0.1812,0.9034,0.8393,0.8182,0.9167,0.1045,0.9465,0.8917,0.8947,0.88,0.1967,0.8566,0.8421,0.9091,0.6154
