epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1665,0.7422,0.6607,0.5,0.6875,0.1476,0.9568,0.875,0.8704,0.8788,0.2711,0.8617,0.7895,0.6296,0.9333
1,0.1725,0.8606,0.8214,0.8182,0.8222,0.147,0.9565,0.875,0.8704,0.8788,0.2967,0.8079,0.7018,0.5,0.8966
2,0.18,0.8343,0.8036,0.5455,0.8667,0.1471,0.9565,0.875,0.8704,0.8788,0.2529,0.9163,0.8947,0.8214,0.9655
3,0.1746,0.7352,0.6964,0.5556,0.7234,0.1475,0.9565,0.8667,0.8704,0.8636,0.2761,0.8056,0.7193,0.6667,0.7576
4,0.1819,0.8333,0.7143,0.75,0.7045,0.1473,0.9565,0.875,0.8889,0.8636,0.2686,0.8475,0.7544,0.68,0.8125
5,0.2022,0.7197,0.6429,0.6667,0.6364,0.1489,0.9559,0.9,0.9444,0.8636,0.2429,0.9679,0.8772,0.9,0.8519
6,0.1569,0.8534,0.6964,0.8889,0.6596,0.1497,0.9568,0.9083,0.963,0.8636,0.2492,0.9306,0.807,0.875,0.7576
7,0.1958,0.7889,0.75,0.7692,0.7442,0.1507,0.9559,0.9,0.963,0.8485,0.2493,0.9495,0.807,0.9583,0.697
8,0.193,0.8553,0.7857,0.8667,0.7561,0.152,0.9559,0.9083,0.9815,0.8485,0.2431,0.9372,0.8246,0.8929,0.7586
9,0.1955,0.7993,0.6071,0.7143,0.5714,0.1523,0.9562,0.9083,0.9815,0.8485,0.2622,0.8687,0.6842,0.8333,0.5758
10,0.1675,0.6067,0.5714,0.5,0.58,0.1511,0.9559,0.9,0.963,0.8485,0.2617,0.8704,0.7018,0.8148,0.6
11,0.1967,0.7424,0.5536,0.7692,0.4884,0.1512,0.9559,0.9083,0.9815,0.8485,0.2705,0.8519,0.7018,0.8571,0.6111
12,0.1764,0.8617,0.625,0.9167,0.5455,0.1504,0.9557,0.9,0.963,0.8485,0.2695,0.8624,0.7193,0.6667,0.7576
13,0.1822,0.8314,0.625,0.75,0.5909,0.1506,0.9559,0.9,0.963,0.8485,0.2611,0.8902,0.7368,0.7917,0.697
14,0.1557,0.8936,0.7143,0.8889,0.6809,0.1503,0.9559,0.9,0.963,0.8485,0.2665,0.8691,0.6842,0.7,0.6667
15,0.187,0.8277,0.5536,0.9167,0.4545,0.1501,0.9559,0.9,0.963,0.8485,0.2504,0.9346,0.7895,0.7667,0.8148
16,0.1829,0.8479,0.6786,0.8462,0.6279,0.1502,0.9559,0.9,0.963,0.8485,0.2536,0.8953,0.7544,0.75,0.7586
17,0.1768,0.8497,0.6607,0.7692,0.6279,0.1502,0.9559,0.9,0.963,0.8485,0.2753,0.8288,0.7018,0.7857,0.6207
18,0.196,0.7254,0.6786,0.6667,0.6818,0.1505,0.9559,0.9,0.963,0.8485,0.261,0.8963,0.7895,0.7037,0.8667
19,0.18,0.8497,0.75,0.9231,0.6977,0.1504,0.9554,0.9,0.963,0.8485,0.264,0.8741,0.7544,0.7778,0.7333
