epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2963,0.6672,0.5893,0.9375,0.45,0.2657,0.8275,0.75,0.8654,0.6618,0.3144,0.7044,0.5789,0.7857,0.3793
1,0.2705,0.8472,0.7679,0.9,0.6944,0.2624,0.8272,0.75,0.8077,0.7059,0.299,0.8017,0.7368,0.8929,0.5862
2,0.2651,0.7721,0.6429,0.7143,0.619,0.2613,0.8238,0.7417,0.7308,0.75,0.3184,0.7346,0.7018,0.5556,0.8333
3,0.2628,0.7797,0.7321,0.4375,0.85,0.2624,0.8255,0.75,0.7308,0.7647,0.3164,0.7605,0.6842,0.5185,0.8333
4,0.2883,0.7486,0.6964,0.45,0.8333,0.2606,0.8244,0.7583,0.7692,0.75,0.325,0.6624,0.5614,0.6087,0.5294
5,0.293,0.7383,0.6607,0.7083,0.625,0.2601,0.8244,0.7667,0.8077,0.7353,0.3014,0.7882,0.6842,0.7241,0.6429
6,0.255,0.8179,0.7143,0.7333,0.7073,0.2639,0.8235,0.7333,0.6731,0.7794,0.3091,0.7182,0.7018,0.4545,0.8571
7,0.3186,0.6523,0.5714,0.5417,0.5938,0.2599,0.8227,0.7667,0.8077,0.7353,0.3036,0.7148,0.6667,0.6522,0.6765
8,0.2811,0.769,0.6607,0.72,0.6129,0.2603,0.8235,0.7667,0.8077,0.7353,0.303,0.7838,0.614,0.84,0.4375
9,0.2954,0.7286,0.625,0.7727,0.5294,0.2597,0.823,0.7667,0.8077,0.7353,0.3059,0.8049,0.7193,0.8148,0.6333
10,0.2701,0.8109,0.6964,0.7619,0.6571,0.2597,0.8247,0.7583,0.7885,0.7353,0.3153,0.7197,0.6491,0.75,0.5758
11,0.2978,0.742,0.6964,0.8621,0.5185,0.2636,0.8249,0.7333,0.8462,0.6471,0.3122,0.795,0.5965,1.0,0.3611
12,0.2551,0.8792,0.6964,0.85,0.6111,0.26,0.8221,0.7667,0.8077,0.7353,0.2967,0.8005,0.6316,0.913,0.4412
13,0.284,0.7605,0.6071,0.6667,0.5714,0.2601,0.8213,0.7667,0.8077,0.7353,0.3069,0.784,0.6316,0.8519,0.4333
14,0.2552,0.8906,0.8393,0.8696,0.8182,0.2617,0.8213,0.7417,0.8077,0.6912,0.2933,0.8026,0.614,0.8636,0.4571
15,0.2394,0.9065,0.7857,1.0,0.6923,0.2631,0.8193,0.7333,0.6923,0.7647,0.287,0.7928,0.7719,0.7826,0.7647
16,0.2374,0.8146,0.75,0.6429,0.7857,0.2656,0.8182,0.7167,0.6538,0.7647,0.3073,0.7611,0.7368,0.7857,0.6897
17,0.2532,0.8463,0.75,0.7143,0.7714,0.2657,0.8182,0.7167,0.6538,0.7647,0.317,0.7146,0.6842,0.7083,0.6667
18,0.2858,0.7155,0.6429,0.6316,0.6486,0.2658,0.8182,0.7167,0.6538,0.7647,0.3134,0.7531,0.7368,0.7778,0.7
19,0.2793,0.7403,0.6607,0.65,0.6667,0.2671,0.8179,0.7333,0.6538,0.7941,0.293,0.7917,0.7719,0.7083,0.8182
