FPR,TPR,Threshold
0.0,0.0,1.9877919554710388
0.0,0.000925925925925926,0.9877919554710388
0.0,0.15555555555555556,0.966109037399292
0.0,0.1574074074074074,0.9660931825637817
0.0,0.20833333333333334,0.9624265432357788
0.0015151515151515152,0.20833333333333334,0.9623143672943115
0.0015151515151515152,0.22777777777777777,0.959604024887085
0.0022727272727272726,0.22777777777777777,0.9596010446548462
0.0022727272727272726,0.22962962962962963,0.959275484085083
0.004545454545454545,0.22962962962962963,0.9590398073196411
0.004545454545454545,0.2388888888888889,0.9577986001968384
0.005303030303030303,0.2388888888888889,0.9577666521072388
0.005303030303030303,0.24259259259259258,0.9574010372161865
0.006060606060606061,0.24259259259259258,0.9573724865913391
0.006060606060606061,0.24351851851851852,0.9570429921150208
0.006818181818181818,0.24351851851851852,0.9570250511169434
0.006818181818181818,0.24814814814814815,0.9567737579345703
0.008333333333333333,0.24814814814814815,0.9566187262535095
0.008333333333333333,0.25092592592592594,0.9564796686172485
0.00909090909090909,0.25092592592592594,0.9564439058303833
0.00909090909090909,0.2962962962962963,0.9498482942581177
0.009848484848484848,0.2962962962962963,0.9496641755104065
0.009848484848484848,0.29907407407407405,0.9488526582717896
0.010606060606060607,0.29907407407407405,0.948789119720459
0.010606060606060607,0.3333333333333333,0.9435205459594727
0.011363636363636364,0.3333333333333333,0.9434227347373962
0.011363636363636364,0.3416666666666667,0.9414202570915222
0.012121212121212121,0.3416666666666667,0.9413245320320129
0.012121212121212121,0.3731481481481482,0.9328635931015015
0.012878787878787878,0.3731481481481482,0.9328474998474121
0.012878787878787878,0.37962962962962965,0.9314366579055786
0.013636363636363636,0.37962962962962965,0.9310847520828247
0.013636363636363636,0.4166666666666667,0.9241406917572021
0.014393939393939395,0.4166666666666667,0.9239709377288818
0.014393939393939395,0.4444444444444444,0.9136677384376526
0.015151515151515152,0.4444444444444444,0.9132758975028992
0.015151515151515152,0.5148148148148148,0.8971806168556213
0.015909090909090907,0.5148148148148148,0.897154688835144
0.015909090909090907,0.5185185185185185,0.8967984914779663
0.016666666666666666,0.5185185185185185,0.8967608213424683
0.016666666666666666,0.5324074074074074,0.8913648724555969
0.017424242424242425,0.5324074074074074,0.8909885287284851
0.017424242424242425,0.5342592592592592,0.890836775302887
0.01818181818181818,0.5342592592592592,0.8908047080039978
0.01818181818181818,0.5370370370370371,0.8903520107269287
0.01893939393939394,0.5370370370370371,0.8902513980865479
0.01893939393939394,0.5416666666666666,0.888738214969635
0.020454545454545454,0.5416666666666666,0.8882195949554443
0.020454545454545454,0.5444444444444444,0.8878806233406067
0.021212121212121213,0.5444444444444444,0.8873562812805176
0.021212121212121213,0.5472222222222223,0.8868378400802612
0.02196969696969697,0.5472222222222223,0.8867289423942566
0.02196969696969697,0.5518518518518518,0.8858492970466614
0.022727272727272728,0.5518518518518518,0.8854591846466064
0.022727272727272728,0.5537037037037037,0.8854087591171265
0.025757575757575757,0.5537037037037037,0.8848323822021484
0.025757575757575757,0.562037037037037,0.882132887840271
0.026515151515151516,0.562037037037037,0.8818677067756653
0.026515151515151516,0.5648148148148148,0.8813729286193848
0.02803030303030303,0.5648148148148148,0.8794642686843872
0.02803030303030303,0.5657407407407408,0.8792151808738708
0.02878787878787879,0.5657407407407408,0.8783016204833984
0.02878787878787879,0.5703703703703704,0.8764380812644958
0.035606060606060606,0.5703703703703704,0.8735360503196716
0.035606060606060606,0.575,0.8702483773231506
0.03636363636363636,0.575,0.868870735168457
0.03636363636363636,0.5768518518518518,0.8682287335395813
0.037121212121212124,0.5768518518518518,0.8670439720153809
0.037121212121212124,0.5787037037037037,0.8664217591285706
0.03787878787878788,0.5787037037037037,0.8647813200950623
0.03787878787878788,0.5972222222222222,0.8536777496337891
0.038636363636363635,0.5972222222222222,0.8534495830535889
0.038636363636363635,0.5990740740740741,0.8530214428901672
0.03939393939393939,0.5990740740740741,0.8520834445953369
0.03939393939393939,0.6055555555555555,0.849154531955719
0.04015151515151515,0.6055555555555555,0.8490923047065735
0.04015151515151515,0.6064814814814815,0.8485167622566223
0.04090909090909091,0.6064814814814815,0.8484303951263428
0.04090909090909091,0.6185185185185185,0.8438149094581604
0.041666666666666664,0.6185185185185185,0.8433173894882202
0.041666666666666664,0.6203703703703703,0.8429030179977417
0.04393939393939394,0.6203703703703703,0.8426408171653748
0.04393939393939394,0.6351851851851852,0.8380149006843567
0.0446969696969697,0.6351851851851852,0.8379970192909241
0.0446969696969697,0.6638888888888889,0.8280079364776611
0.045454545454545456,0.6638888888888889,0.8275296688079834
0.045454545454545456,0.7166666666666667,0.7968043684959412
0.04621212121212121,0.7166666666666667,0.7961467504501343
0.04621212121212121,0.7277777777777777,0.7891072630882263
0.04696969696969697,0.7277777777777777,0.7883703708648682
0.04696969696969697,0.7462962962962963,0.7761282324790955
0.048484848484848485,0.7462962962962963,0.7743344902992249
0.048484848484848485,0.7472222222222222,0.7735804915428162
0.05,0.7472222222222222,0.7721129059791565
0.05,0.7490740740740741,0.7714316844940186
0.05075757575757576,0.7490740740740741,0.7705508470535278
0.05075757575757576,0.7527777777777778,0.7682808041572571
0.051515151515151514,0.7527777777777778,0.7681081891059875
0.051515151515151514,0.7555555555555555,0.767149031162262
0.05227272727272727,0.7555555555555555,0.7665607929229736
0.05227272727272727,0.7620370370370371,0.7619748711585999
0.05303030303030303,0.7620370370370371,0.7597375512123108
0.05303030303030303,0.7638888888888888,0.7594310641288757
0.05606060606060606,0.7638888888888888,0.7587011456489563
0.05606060606060606,0.7657407407407407,0.7584022879600525
0.058333333333333334,0.7657407407407407,0.7558172941207886
0.058333333333333334,0.7666666666666667,0.755100667476654
0.059848484848484845,0.7666666666666667,0.7541486620903015
0.059848484848484845,0.7675925925925926,0.7522512674331665
0.06136363636363636,0.7675925925925926,0.7504783868789673
0.06136363636363636,0.7694444444444445,0.7488454580307007
0.06287878787878788,0.7694444444444445,0.7460511326789856
0.06287878787878788,0.7703703703703704,0.7454259991645813
0.06818181818181818,0.7703703703703704,0.7430099844932556
0.06818181818181818,0.7712962962962963,0.7416930794715881
0.06893939393939394,0.7712962962962963,0.7416406869888306
0.06893939393939394,0.7722222222222223,0.7403825521469116
0.07196969696969698,0.7722222222222223,0.7313076853752136
0.07196969696969698,0.775,0.7185375094413757
0.07424242424242425,0.775,0.7110406160354614
0.07424242424242425,0.7759259259259259,0.7098028659820557
0.075,0.7759259259259259,0.7095423340797424
0.075,0.7768518518518519,0.7077924013137817
0.07575757575757576,0.7768518518518519,0.7075809240341187
0.07575757575757576,0.7787037037037037,0.7043271064758301
0.07651515151515151,0.7787037037037037,0.7033433318138123
0.07651515151515151,0.7796296296296297,0.6995113492012024
0.07727272727272727,0.7796296296296297,0.6988048553466797
0.07727272727272727,0.7814814814814814,0.6978219151496887
0.07803030303030303,0.7814814814814814,0.696256160736084
0.07803030303030303,0.7870370370370371,0.6927285194396973
0.07954545454545454,0.7870370370370371,0.6899191737174988
0.07954545454545454,0.787962962962963,0.6880308389663696
0.0803030303030303,0.787962962962963,0.6878334879875183
0.0803030303030303,0.7888888888888889,0.6878156661987305
0.08106060606060606,0.7888888888888889,0.6867083311080933
0.08106060606060606,0.7907407407407407,0.6861318349838257
0.08333333333333333,0.7907407407407407,0.6835763454437256
0.08333333333333333,0.8009259259259259,0.6770018339157104
0.08409090909090909,0.8009259259259259,0.6768537759780884
0.08409090909090909,0.8018518518518518,0.6762725710868835
0.08484848484848485,0.8018518518518518,0.6758801937103271
0.08484848484848485,0.8027777777777778,0.6757570505142212
0.0946969696969697,0.8027777777777778,0.6718682646751404
0.0946969696969697,0.8037037037037037,0.6712273359298706
0.09696969696969697,0.8037037037037037,0.6701654195785522
0.09696969696969697,0.8046296296296296,0.6694102883338928
0.10075757575757575,0.8046296296296296,0.6642343401908875
0.10075757575757575,0.8055555555555556,0.6641508340835571
0.10151515151515152,0.8055555555555556,0.663183867931366
0.10151515151515152,0.8064814814814815,0.6629442572593689
0.10303030303030303,0.8064814814814815,0.6627384424209595
0.10303030303030303,0.8083333333333333,0.6613240242004395
0.1053030303030303,0.8083333333333333,0.6604493856430054
0.1053030303030303,0.8138888888888889,0.6533124446868896
0.10757575757575757,0.8138888888888889,0.6507357954978943
0.10757575757575757,0.8212962962962963,0.6457370519638062
0.10833333333333334,0.8212962962962963,0.6450108289718628
0.10833333333333334,0.825,0.6435667276382446
0.10909090909090909,0.825,0.6431117653846741
0.10909090909090909,0.8296296296296296,0.6404216885566711
0.10984848484848485,0.8296296296296296,0.6395150423049927
