FPR,TPR,Threshold
0.308,0.8847368421052632,0.3177011013031006
0.31,0.8847368421052632,0.31755027174949646
0.31,0.8873684210526316,0.3140419125556946
0.316,0.8873684210526316,0.30605074763298035
0.316,0.891578947368421,0.30315449833869934
0.318,0.891578947368421,0.30313849449157715
0.318,0.8921052631578947,0.30282118916511536
0.32,0.8921052631578947,0.30156999826431274
0.32,0.8957894736842106,0.2985609471797943
0.322,0.8957894736842106,0.29818326234817505
0.322,0.8963157894736842,0.2978256046772003
0.324,0.8963157894736842,0.29734480381011963
0.324,0.8973684210526316,0.2966550886631012
0.328,0.8973684210526316,0.2926211655139923
0.328,0.8978947368421053,0.2901455760002136
0.332,0.8978947368421053,0.28882136940956116
0.332,0.8984210526315789,0.2885933816432953
0.334,0.8984210526315789,0.28560569882392883
0.334,0.9010526315789473,0.2842693626880646
0.336,0.9010526315789473,0.2836700677871704
0.336,0.9031578947368422,0.28118008375167847
0.338,0.9031578947368422,0.2803177237510681
0.338,0.9036842105263158,0.28004971146583557
0.344,0.9036842105263158,0.2792443335056305
0.344,0.9042105263157895,0.27867886424064636
0.348,0.9042105263157895,0.27710333466529846
0.348,0.9052631578947369,0.276725172996521
0.354,0.9052631578947369,0.27579832077026367
0.354,0.9084210526315789,0.27182385325431824
0.356,0.9084210526315789,0.2710435390472412
0.356,0.9094736842105263,0.2697981595993042
0.358,0.9094736842105263,0.2695264220237732
0.358,0.9126315789473685,0.2651078701019287
0.362,0.9126315789473685,0.26458844542503357
0.362,0.9131578947368421,0.2637611925601959
0.364,0.9131578947368421,0.2636417746543884
0.364,0.9136842105263158,0.2636263966560364
0.374,0.9136842105263158,0.2620791792869568
0.374,0.9142105263157895,0.2618350684642792
0.382,0.9142105263157895,0.25858765840530396
0.382,0.9147368421052632,0.25853005051612854
0.386,0.9147368421052632,0.25481492280960083
0.386,0.9157894736842105,0.25404995679855347
0.392,0.9157894736842105,0.25354060530662537
0.392,0.9168421052631579,0.2532809376716614
0.394,0.9168421052631579,0.2531817853450775
0.394,0.92,0.25100579857826233
0.398,0.92,0.250630646944046
0.398,0.9210526315789473,0.25039663910865784
0.4,0.9210526315789473,0.2499343901872635
0.4,0.921578947368421,0.2498689740896225
0.406,0.921578947368421,0.24939829111099243
0.406,0.9226315789473685,0.24931201338768005
0.41,0.9226315789473685,0.24869439005851746
0.41,0.9231578947368421,0.2484869658946991
0.422,0.9231578947368421,0.2445775866508484
0.422,0.9242105263157895,0.24171486496925354
0.426,0.9242105263157895,0.24028745293617249
0.426,0.9247368421052632,0.2394699603319168
0.448,0.9247368421052632,0.23548567295074463
0.448,0.9257894736842105,0.2349591702222824
0.452,0.9257894736842105,0.23430949449539185
0.452,0.9263157894736842,0.23428818583488464
0.456,0.9263157894736842,0.23386722803115845
0.456,0.9273684210526316,0.23257076740264893
0.46,0.9273684210526316,0.23169709742069244
0.46,0.9278947368421052,0.23080648481845856
0.474,0.9278947368421052,0.22816044092178345
0.474,0.9289473684210526,0.227378711104393
0.476,0.9289473684210526,0.22577731311321259
0.476,0.9321052631578948,0.22228148579597473
0.478,0.9321052631578948,0.2220424860715866
0.478,0.9342105263157895,0.22030213475227356
0.48,0.9342105263157895,0.2198089063167572
0.48,0.9352631578947368,0.21959111094474792
0.482,0.9352631578947368,0.2184828519821167
0.482,0.9357894736842105,0.21674753725528717
0.484,0.9357894736842105,0.2164016216993332
0.484,0.9363157894736842,0.21635915338993073
0.492,0.9363157894736842,0.21352864801883698
0.492,0.9405263157894737,0.20378267765045166
0.494,0.9405263157894737,0.20326386392116547
0.494,0.9421052631578948,0.20216794312000275
0.496,0.9421052631578948,0.20061545073986053
0.496,0.9426315789473684,0.20044498145580292
0.5,0.9426315789473684,0.19974035024642944
0.5,0.9431578947368421,0.1969297230243683
0.504,0.9431578947368421,0.19396336376667023
0.504,0.9436842105263158,0.19367139041423798
0.506,0.9436842105263158,0.19254189729690552
0.506,0.9442105263157895,0.1920870542526245
0.508,0.9442105263157895,0.1920229196548462
0.508,0.9447368421052632,0.19174493849277496
0.51,0.9447368421052632,0.19166187942028046
0.51,0.9457894736842105,0.19034741818904877
0.516,0.9457894736842105,0.18893174827098846
0.516,0.9463157894736842,0.18875828385353088
0.522,0.9463157894736842,0.18573787808418274
0.522,0.9468421052631579,0.18404655158519745
0.528,0.9468421052631579,0.18166406452655792
0.528,0.9473684210526315,0.18015897274017334
0.534,0.9473684210526315,0.1789565533399582
0.534,0.9478947368421052,0.17868070304393768
0.548,0.9478947368421052,0.17421779036521912
0.548,0.9484210526315789,0.17346858978271484
0.59,0.9484210526315789,0.15821599960327148
0.59,0.9489473684210527,0.15733544528484344
0.6,0.9489473684210527,0.15323443710803986
0.6,0.9494736842105264,0.14779037237167358
0.602,0.9494736842105264,0.14771726727485657
0.602,0.9515789473684211,0.14629124104976654
0.606,0.9515789473684211,0.14600291848182678
0.606,0.9521052631578948,0.14510491490364075
0.608,0.9521052631578948,0.14483720064163208
0.608,0.9542105263157895,0.1432158350944519
0.616,0.9542105263157895,0.139860600233078
0.616,0.9547368421052631,0.1393553465604782
0.624,0.9547368421052631,0.1379784345626831
0.624,0.9552631578947368,0.13731954991817474
0.628,0.9552631578947368,0.13676802814006805
0.628,0.9563157894736842,0.13494081795215607
0.632,0.9563157894736842,0.1332637071609497
0.632,0.9568421052631579,0.1317065954208374
0.638,0.9568421052631579,0.12849019467830658
0.638,0.9573684210526315,0.12801450490951538
0.64,0.9573684210526315,0.1274612545967102
0.64,0.958421052631579,0.12544578313827515
0.674,0.958421052631579,0.10700347274541855
0.674,0.9589473684210527,0.10534082353115082
0.686,0.9589473684210527,0.09876412153244019
0.686,0.96,0.09366308897733688
0.69,0.96,0.08909258991479874
0.69,0.9652631578947368,0.0835784524679184
0.694,0.9652631578947368,0.08188968151807785
0.694,0.9657894736842105,0.08154641091823578
0.702,0.9657894736842105,0.07887955754995346
0.702,0.9663157894736842,0.07878832519054413
0.706,0.9663157894736842,0.07854786515235901
0.706,0.966842105263158,0.0785154402256012
0.71,0.966842105263158,0.07765892893075943
0.71,0.9673684210526315,0.0775962695479393
0.714,0.9673684210526315,0.07674501836299896
0.714,0.968421052631579,0.07496104389429092
0.72,0.968421052631579,0.07339146733283997
0.72,0.97,0.07292713224887848
0.724,0.97,0.0726412758231163
0.724,0.9705263157894737,0.07023430615663528
0.734,0.9705263157894737,0.06702907383441925
0.734,0.9710526315789474,0.06665649265050888
0.742,0.9710526315789474,0.06206417828798294
0.742,0.9715789473684211,0.06186843290925026
0.756,0.9715789473684211,0.06048334389925003
0.756,0.9721052631578947,0.06035371497273445
0.764,0.9721052631578947,0.05899123474955559
0.764,0.9731578947368421,0.0585528239607811
0.79,0.9731578947368421,0.05416689068078995
0.79,0.9736842105263158,0.05410347506403923
0.794,0.9736842105263158,0.05393432825803757
0.794,0.9742105263157895,0.053853634744882584
0.796,0.9742105263157895,0.05384942516684532
0.796,0.9778947368421053,0.05254768580198288
0.798,0.9778947368421053,0.05169815570116043
0.798,0.9789473684210527,0.051575373858213425
0.804,0.9789473684210527,0.051073528826236725
0.804,0.98,0.05006372928619385
0.806,0.98,0.0493038147687912
0.806,0.9810526315789474,0.04895588010549545
0.81,0.9810526315789474,0.04876812919974327
0.81,0.9815789473684211,0.04841924086213112
0.816,0.9815789473684211,0.04781411215662956
0.816,0.9831578947368421,0.04697888344526291
0.818,0.9831578947368421,0.04651637747883797
0.818,0.9842105263157894,0.04591456055641174
0.82,0.9842105263157894,0.045899897813797
0.82,0.9863157894736843,0.04500828683376312
0.822,0.9863157894736843,0.04496239498257637
0.822,0.9868421052631579,0.04487726092338562
0.826,0.9868421052631579,0.044647492468357086
0.826,0.9873684210526316,0.04438374936580658
0.832,0.9873684210526316,0.043917179107666016
0.832,0.9889473684210527,0.043556127697229385
0.836,0.9889473684210527,0.042678870260715485
0.836,0.99,0.04223744198679924
0.838,0.99,0.04218405857682228
0.838,0.9905263157894737,0.04197400063276291
0.842,0.9905263157894737,0.04163091629743576
0.842,0.9910526315789474,0.04127718508243561
0.846,0.9910526315789474,0.041228700429201126
0.846,0.9952631578947368,0.03973748907446861
0.848,0.9952631578947368,0.039711177349090576
0.848,0.9957894736842106,0.039690952748060226
0.85,0.9957894736842106,0.039593812078237534
0.85,0.9968421052631579,0.03871000185608864
0.86,0.9968421052631579,0.037825729697942734
0.86,0.9973684210526316,0.03761795535683632
0.864,0.9973684210526316,0.03737945482134819
0.864,0.998421052631579,0.03730422258377075
0.876,0.998421052631579,0.03594478964805603
0.876,0.9989473684210526,0.03561777248978615
0.878,0.9989473684210526,0.03552675247192383
0.878,0.9994736842105263,0.03515449911355972
0.88,0.9994736842105263,0.03462110459804535
0.88,1.0,0.03457871451973915
1.0,1.0,0.012950326316058636
