epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1748,0.8429,0.5152,1.0,0.4286,0.1939,0.922,0.85,0.9074,0.803,0.2889,0.8576,0.6471,0.9375,0.3889
1,0.1797,0.8086,0.5455,0.8333,0.4815,0.1902,0.922,0.8417,0.8519,0.8333,0.2689,0.9271,0.7353,0.9444,0.5
2,0.1452,0.8103,0.5758,0.75,0.5517,0.1893,0.9214,0.8667,0.8519,0.8788,0.2857,0.8702,0.6176,1.0,0.3158
3,0.1567,0.9,0.6667,0.8,0.6429,0.1914,0.9214,0.8417,0.7963,0.8788,0.2788,0.8786,0.7059,0.9286,0.55
4,0.1668,0.9066,0.7273,0.8571,0.6923,0.1924,0.9184,0.8417,0.7778,0.8939,0.2521,0.9583,0.7941,1.0,0.6818
5,0.1723,0.8681,0.7879,0.7143,0.8077,0.1901,0.9189,0.85,0.8148,0.8788,0.3027,0.7743,0.6765,0.8889,0.4375
6,0.1557,0.9321,0.7576,0.8333,0.7407,0.1901,0.9192,0.85,0.8148,0.8788,0.2802,0.8893,0.6765,1.0,0.5217
7,0.1853,0.7222,0.6364,0.8333,0.5926,0.1907,0.9181,0.85,0.8148,0.8788,0.2615,0.9214,0.7941,0.9286,0.7
8,0.2102,0.7546,0.6667,0.7778,0.625,0.1895,0.9189,0.8667,0.8519,0.8788,0.3082,0.7509,0.5294,0.8667,0.2632
9,0.168,0.8642,0.7273,1.0,0.6667,0.1893,0.9189,0.8667,0.8519,0.8788,0.3093,0.7729,0.5294,0.9231,0.2857
10,0.1269,0.9778,0.6667,1.0,0.6333,0.1901,0.9186,0.85,0.8148,0.8788,0.2873,0.8125,0.6765,0.75,0.6111
11,0.189,0.83,0.7273,1.0,0.64,0.1901,0.9189,0.85,0.8148,0.8788,0.2822,0.8645,0.6471,0.9231,0.4762
12,0.1946,0.7473,0.697,0.5714,0.7308,0.1899,0.9195,0.85,0.8148,0.8788,0.3117,0.7357,0.6176,0.7857,0.5
13,0.1651,0.92,0.7576,1.0,0.68,0.1898,0.9192,0.85,0.8148,0.8788,0.2846,0.8607,0.6176,1.0,0.35
14,0.1402,0.8879,0.7273,0.75,0.7241,0.1905,0.9186,0.85,0.8148,0.8788,0.2873,0.8175,0.6471,0.8,0.5263
15,0.1596,0.8956,0.7576,1.0,0.6923,0.1906,0.9186,0.85,0.8148,0.8788,0.296,0.7785,0.6765,0.8824,0.4706
16,0.1732,0.9066,0.8485,0.7143,0.8846,0.1905,0.9186,0.85,0.8148,0.8788,0.2819,0.8571,0.5882,0.8571,0.4
17,0.1684,0.89,0.7273,1.0,0.64,0.1904,0.9186,0.85,0.8148,0.8788,0.2671,0.8854,0.7647,0.875,0.6667
18,0.1832,0.7967,0.6364,1.0,0.5385,0.1905,0.9186,0.85,0.8148,0.8788,0.2965,0.7882,0.6176,0.8125,0.4444
19,0.1977,0.8056,0.6061,0.7778,0.5417,0.1904,0.9186,0.85,0.8148,0.8788,0.2826,0.7958,0.6176,0.7647,0.4706
