epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2181,0.82,0.7879,0.96,0.25,0.1488,0.8804,0.8333,0.8632,0.72,0.1499,0.9643,0.9118,1.0,0.5
1,0.2137,0.8519,0.8485,0.9167,0.6667,0.1448,0.8817,0.8167,0.8316,0.76,0.123,0.925,0.8529,0.9,0.5
2,0.1913,0.8889,0.8182,0.8333,0.7778,0.1447,0.8842,0.7833,0.7684,0.84,0.178,0.8393,0.9118,0.9643,0.6667
3,0.1949,0.8796,0.697,0.625,0.8889,0.1454,0.8842,0.7833,0.7684,0.84,0.1548,0.8966,0.8235,0.7931,1.0
4,0.1791,0.8086,0.697,0.6667,0.8333,0.1454,0.8838,0.7833,0.7684,0.84,0.2044,0.8178,0.8235,0.84,0.7778
5,0.1525,0.967,0.9394,0.9231,1.0,0.1456,0.8834,0.7833,0.7684,0.84,0.1734,0.881,0.8235,0.8929,0.5
6,0.1961,0.8739,0.7879,0.7391,0.9,0.1474,0.8825,0.7667,0.7368,0.88,0.1862,0.8844,0.8235,0.8,0.8889
7,0.1358,0.9222,0.8182,0.8,1.0,0.1459,0.8813,0.7833,0.7684,0.84,0.1742,0.9708,0.8529,0.7917,1.0
8,0.1418,0.8621,0.7273,0.7241,0.75,0.1452,0.8796,0.7917,0.8,0.76,0.1458,0.8966,0.8529,0.8966,0.6
9,0.2044,0.875,0.8182,0.9167,0.5556,0.1452,0.8792,0.8083,0.8,0.84,0.1903,0.6828,0.7353,0.8276,0.2
10,0.1468,0.9214,0.8485,0.8214,1.0,0.1452,0.8792,0.8083,0.8,0.84,0.1449,0.6882,0.7647,0.8065,0.3333
11,0.117,0.9333,0.7879,0.8,0.6667,0.1453,0.8787,0.7917,0.8,0.76,0.1723,0.9101,0.8824,0.9259,0.7143
12,0.2154,0.5062,0.5758,0.6296,0.3333,0.1453,0.8783,0.8,0.8,0.8,0.1924,0.9289,0.8824,0.96,0.6667
13,0.1747,0.8025,0.697,0.7037,0.6667,0.1452,0.8783,0.8083,0.8,0.84,0.2069,0.7619,0.8235,0.8889,0.5714
14,0.1726,0.9815,0.9091,0.9167,0.8889,0.1453,0.8787,0.7917,0.7789,0.84,0.1579,0.9418,0.8529,0.8889,0.7143
15,0.1791,0.885,0.8485,0.88,0.75,0.1453,0.8787,0.7917,0.7789,0.84,0.1699,0.9471,0.8529,0.9259,0.5714
16,0.1671,0.7069,0.6364,0.6552,0.5,0.1453,0.8787,0.7917,0.7789,0.84,0.1536,0.8929,0.9118,0.9643,0.6667
17,0.1616,0.9321,0.8485,0.9259,0.5,0.1454,0.8787,0.7917,0.7789,0.84,0.2155,0.8222,0.8824,0.96,0.6667
18,0.1078,0.9667,0.9697,1.0,0.6667,0.1453,0.8783,0.7917,0.7789,0.84,0.2475,0.75,0.7941,0.875,0.6
19,0.162,0.858,0.8182,0.8519,0.6667,0.1453,0.8783,0.8083,0.8,0.84,0.1385,0.9172,0.8235,0.8621,0.6
