epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2395,0.825,0.7273,0.96,0.0,0.1171,0.9478,0.8917,0.9368,0.72,0.1529,0.9881,0.9412,1.0,0.6667
1,0.2417,0.8611,0.8182,1.0,0.3333,0.1047,0.9478,0.9083,0.9263,0.84,0.1411,0.925,0.8824,0.9,0.75
2,0.2344,0.7593,0.8485,0.9583,0.5556,0.099,0.9486,0.9167,0.9263,0.88,0.1776,0.875,0.7941,0.8214,0.6667
3,0.2024,0.875,0.8182,0.7917,0.8889,0.0981,0.9486,0.9083,0.9158,0.88,0.1763,0.8414,0.6176,0.5862,0.8
4,0.1806,0.8333,0.697,0.6667,0.8333,0.0977,0.9486,0.9083,0.9158,0.88,0.1952,0.8844,0.6765,0.6,0.8889
5,0.2101,0.7143,0.7273,0.8077,0.4286,0.097,0.9499,0.9083,0.9158,0.88,0.1668,0.9226,0.7353,0.7143,0.8333
6,0.2063,0.8652,0.7879,0.7391,0.9,0.0967,0.9507,0.8917,0.8947,0.88,0.21,0.7867,0.6176,0.56,0.7778
7,0.1474,0.8444,0.697,0.6667,1.0,0.097,0.9503,0.9083,0.9158,0.88,0.2261,0.7583,0.5882,0.5417,0.7
8,0.1645,0.6897,0.7576,0.7931,0.5,0.0996,0.9503,0.9083,0.9263,0.84,0.1477,0.9517,0.8824,0.8621,1.0
9,0.1996,0.9167,0.8485,0.8333,0.8889,0.0978,0.9503,0.9083,0.9263,0.84,0.1575,0.9034,0.7941,0.7931,0.8
10,0.184,0.65,0.7273,0.7857,0.4,0.0971,0.9512,0.9167,0.9263,0.88,0.1404,0.914,0.7941,0.7742,1.0
11,0.143,0.7556,0.7879,0.8333,0.3333,0.1019,0.9512,0.9083,0.9263,0.84,0.1926,0.836,0.8235,0.8519,0.7143
12,0.1792,0.8457,0.7879,0.8519,0.5,0.1002,0.9528,0.9083,0.9263,0.84,0.2022,0.9156,0.8529,0.92,0.6667
13,0.1864,0.7901,0.7576,0.8519,0.3333,0.1001,0.9533,0.9083,0.9263,0.84,0.2017,0.7778,0.7353,0.8148,0.4286
14,0.1983,0.9583,0.8485,0.9583,0.5556,0.0986,0.9541,0.9083,0.9263,0.84,0.2029,0.7566,0.7353,0.7778,0.5714
15,0.198,0.875,0.8485,0.88,0.75,0.0978,0.9537,0.9083,0.9263,0.84,0.1867,0.8624,0.8235,0.8519,0.7143
16,0.1484,0.8879,0.8182,0.8276,0.75,0.0981,0.9528,0.9083,0.9263,0.84,0.1623,0.9167,0.8824,0.9286,0.6667
17,0.1739,0.8025,0.8788,0.9259,0.6667,0.0976,0.9541,0.9083,0.9263,0.84,0.2147,0.8267,0.7941,0.88,0.5556
18,0.1177,0.9889,0.9394,0.9333,1.0,0.0986,0.9533,0.9083,0.9263,0.84,0.212,0.9042,0.8235,0.8333,0.8
19,0.1656,0.858,0.9091,0.963,0.6667,0.0988,0.9533,0.9083,0.9263,0.84,0.1646,0.8759,0.8235,0.8276,0.8
20,0.1842,0.6643,0.8182,0.9286,0.2,0.0988,0.9528,0.9083,0.9263,0.84,0.1919,0.9333,0.8529,0.88,0.7778
21,0.2027,0.7912,0.7576,0.8846,0.2857,0.0984,0.9533,0.9083,0.9263,0.84,0.1927,0.7202,0.7353,0.7857,0.5
22,0.1701,0.8214,0.8485,0.8571,0.8,0.0985,0.9533,0.9083,0.9263,0.84,0.1678,0.9808,0.8824,0.8462,1.0
23,0.138,0.5806,0.7576,0.8065,0.0,0.0991,0.9528,0.9083,0.9263,0.84,0.1664,0.9524,0.8824,0.8571,1.0
24,0.1336,0.9929,0.9394,0.9643,0.8,0.0993,0.9528,0.9083,0.9263,0.84,0.1782,0.8836,0.8824,0.963,0.5714
25,0.1739,0.8704,0.8182,0.8519,0.6667,0.0993,0.9528,0.9083,0.9263,0.84,0.1863,0.869,0.8235,0.8214,0.8333
26,0.1849,0.88,0.7879,0.84,0.625,0.0992,0.9528,0.9083,0.9263,0.84,0.1818,0.8624,0.8235,0.8519,0.7143
27,0.2154,0.715,0.697,0.8,0.375,0.0991,0.9528,0.9083,0.9263,0.84,0.1618,0.8828,0.7941,0.7931,0.8
28,0.2004,0.9167,0.8182,0.875,0.6667,0.0989,0.9528,0.9083,0.9263,0.84,0.2079,0.8711,0.8824,0.92,0.7778
29,0.2603,0.7817,0.7273,0.8571,0.5,0.0986,0.9533,0.9083,0.9263,0.84,0.1803,0.8631,0.8235,0.8571,0.6667
30,0.1561,0.7845,0.7576,0.8276,0.25,0.0987,0.9533,0.9083,0.9263,0.84,0.1864,0.873,0.8235,0.8519,0.7143
31,0.1927,0.8462,0.8182,0.8846,0.5714,0.0987,0.9533,0.9083,0.9263,0.84,0.208,0.7837,0.7353,0.7692,0.625
32,0.1625,0.7429,0.9091,0.9643,0.6,0.0987,0.9533,0.9083,0.9263,0.84,0.1732,0.8214,0.7353,0.75,0.6667
33,0.1932,0.8626,0.8182,0.8846,0.5714,0.0987,0.9533,0.9083,0.9263,0.84,0.21,0.8133,0.7647,0.8,0.6667
34,0.1542,0.819,0.697,0.6897,0.75,0.0986,0.9533,0.9083,0.9263,0.84,0.2003,0.8756,0.8529,0.88,0.7778
35,0.1844,0.8626,0.8182,0.8846,0.5714,0.0987,0.9533,0.9083,0.9263,0.84,0.1926,0.8846,0.7941,0.8077,0.75
36,0.2039,0.5679,0.8182,0.9259,0.3333,0.0986,0.9533,0.9083,0.9263,0.84,0.1992,0.8042,0.7647,0.8148,0.5714
37,0.1576,0.8786,0.8485,0.8929,0.6,0.0986,0.9533,0.9083,0.9263,0.84,0.1732,0.9683,0.9118,0.8889,1.0
38,0.1841,0.8395,0.7576,0.8519,0.3333,0.0986,0.9533,0.9083,0.9263,0.84,0.1512,0.9241,0.8824,0.8966,0.8
39,0.1957,0.88,0.8182,0.84,0.75,0.0986,0.9533,0.9083,0.9263,0.84,0.1605,0.9107,0.8529,0.8571,0.8333
