epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1766,0.8214,0.4545,1.0,0.3571,0.194,0.922,0.85,0.9074,0.803,0.2924,0.8507,0.6471,0.9375,0.3889
1,0.1816,0.8086,0.5152,0.8333,0.4444,0.1903,0.9223,0.8417,0.8519,0.8333,0.2724,0.9132,0.7353,0.9444,0.5
2,0.147,0.8017,0.5758,0.75,0.5517,0.1893,0.9217,0.8667,0.8519,0.8788,0.2895,0.8491,0.6176,1.0,0.3158
3,0.1586,0.8786,0.6667,0.8,0.6429,0.1913,0.9212,0.8417,0.7963,0.8788,0.2823,0.8679,0.7059,0.9286,0.55
4,0.1696,0.8956,0.7273,0.8571,0.6923,0.1922,0.9195,0.8417,0.7778,0.8939,0.256,0.9545,0.7647,1.0,0.6364
5,0.1748,0.8516,0.7273,0.5714,0.7692,0.19,0.9189,0.85,0.8148,0.8788,0.3067,0.7465,0.6471,0.8889,0.375
6,0.1577,0.9321,0.7576,0.8333,0.7407,0.19,0.9192,0.8583,0.8333,0.8788,0.2842,0.8696,0.6471,1.0,0.4783
7,0.1877,0.7222,0.6061,0.8333,0.5556,0.1905,0.9181,0.85,0.8148,0.8788,0.2657,0.9143,0.7941,0.9286,0.7
8,0.2132,0.7407,0.6667,0.7778,0.625,0.1894,0.9192,0.8667,0.8519,0.8788,0.3125,0.7298,0.5294,0.8667,0.2632
9,0.17,0.858,0.7273,1.0,0.6667,0.1892,0.9198,0.8667,0.8519,0.8788,0.3136,0.7582,0.5294,0.9231,0.2857
10,0.1288,0.9778,0.6667,1.0,0.6333,0.1899,0.9192,0.8583,0.8333,0.8788,0.2915,0.8021,0.6176,0.75,0.5
11,0.1918,0.83,0.7273,1.0,0.64,0.1899,0.9189,0.8583,0.8333,0.8788,0.2863,0.8498,0.6471,0.9231,0.4762
12,0.1968,0.7253,0.6667,0.5714,0.6923,0.1897,0.9198,0.8583,0.8333,0.8788,0.3163,0.7143,0.5882,0.7857,0.45
13,0.1677,0.915,0.7576,1.0,0.68,0.1896,0.9198,0.8583,0.8333,0.8788,0.2889,0.85,0.6176,1.0,0.35
14,0.1424,0.8621,0.7273,0.75,0.7241,0.1903,0.9192,0.85,0.8148,0.8788,0.2914,0.7965,0.6471,0.8,0.5263
15,0.1623,0.8901,0.7576,1.0,0.6923,0.1904,0.9192,0.85,0.8148,0.8788,0.2999,0.7509,0.6471,0.8824,0.4118
16,0.1755,0.8901,0.8485,0.7143,0.8846,0.1903,0.9192,0.85,0.8148,0.8788,0.2861,0.8429,0.5882,0.8571,0.4
17,0.1709,0.885,0.7273,1.0,0.64,0.1902,0.9192,0.85,0.8148,0.8788,0.2709,0.8819,0.7647,0.875,0.6667
18,0.1858,0.7692,0.6061,1.0,0.5,0.1903,0.9192,0.85,0.8148,0.8788,0.3005,0.7639,0.6176,0.8125,0.4444
19,0.2003,0.8056,0.6061,0.7778,0.5417,0.1902,0.9192,0.85,0.8148,0.8788,0.2866,0.7716,0.6176,0.7647,0.4706
