epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1686,0.7143,0.6061,0.4,0.6429,0.1478,0.9568,0.875,0.8704,0.8788,0.2601,0.8611,0.7941,0.6875,0.8889
1,0.1561,0.9691,0.8485,1.0,0.8148,0.1473,0.9565,0.875,0.8704,0.8788,0.2848,0.875,0.7353,0.5556,0.9375
2,0.1315,0.9655,0.8788,0.75,0.8966,0.1469,0.9559,0.8667,0.8519,0.8788,0.2267,0.9509,0.9118,0.8667,0.9474
3,0.1552,0.8143,0.8485,0.6,0.8929,0.1468,0.9559,0.8667,0.8519,0.8788,0.2395,0.9214,0.8235,0.7143,0.9
4,0.1763,0.8626,0.8788,0.7143,0.9231,0.1464,0.9565,0.8667,0.8519,0.8788,0.2348,0.9242,0.7941,0.5833,0.9091
5,0.1993,0.7802,0.7576,0.7143,0.7692,0.1467,0.9557,0.8833,0.8889,0.8788,0.235,0.9931,0.9412,0.8889,1.0
6,0.1505,0.9074,0.7879,0.8333,0.7778,0.1473,0.9554,0.875,0.8889,0.8636,0.2409,0.9684,0.8824,0.9091,0.8696
7,0.1605,0.9074,0.8182,0.8333,0.8148,0.1471,0.9551,0.875,0.8889,0.8636,0.236,0.9893,0.8824,1.0,0.8
8,0.1887,0.9028,0.8182,0.8889,0.7917,0.1478,0.9557,0.8917,0.9259,0.8636,0.2349,0.9719,0.8824,1.0,0.7895
9,0.172,0.7963,0.697,0.6667,0.7037,0.1487,0.9545,0.8917,0.9259,0.8636,0.2344,0.9084,0.8529,0.8462,0.8571
10,0.1467,0.7556,0.697,0.6667,0.7,0.1464,0.9537,0.8667,0.8704,0.8636,0.228,0.9688,0.9118,0.875,0.9444
11,0.1997,0.735,0.6061,0.625,0.6,0.1464,0.9543,0.8667,0.8704,0.8636,0.2649,0.8462,0.7353,0.6923,0.7619
12,0.1735,0.8462,0.6667,1.0,0.5769,0.1463,0.9537,0.8667,0.8704,0.8636,0.2521,0.9286,0.8529,0.7857,0.9
13,0.1714,0.91,0.7879,0.875,0.76,0.1464,0.9543,0.8667,0.8704,0.8636,0.2596,0.8679,0.7941,0.7143,0.85
14,0.1294,0.931,0.8182,1.0,0.7931,0.1462,0.9537,0.8667,0.8704,0.8636,0.2432,0.9298,0.8529,0.8,0.8947
15,0.1713,0.8352,0.8182,0.8571,0.8077,0.1463,0.954,0.8667,0.8704,0.8636,0.2266,0.9931,0.8824,0.7647,1.0
16,0.1583,0.9011,0.7576,0.8571,0.7308,0.1463,0.9537,0.8667,0.8704,0.8636,0.2393,0.9071,0.8529,0.7857,0.9
17,0.1845,0.85,0.7576,0.625,0.8,0.1464,0.9537,0.8667,0.8704,0.8636,0.272,0.8403,0.7941,0.8125,0.7778
18,0.212,0.6593,0.7576,0.4286,0.8462,0.1469,0.9537,0.8667,0.8704,0.8636,0.2651,0.8924,0.8235,0.8125,0.8333
19,0.169,0.9167,0.8182,0.8889,0.7917,0.1473,0.9529,0.8667,0.8704,0.8636,0.2568,0.9066,0.8235,0.8235,0.8235
