epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3003,0.68,0.5455,1.0,0.4,0.2722,0.8281,0.7,0.9038,0.5441,0.3111,0.6893,0.6765,0.9,0.3571
1,0.2706,0.8056,0.7273,1.0,0.625,0.2635,0.8269,0.7333,0.8269,0.6618,0.2994,0.7464,0.7353,0.85,0.5714
2,0.2577,0.7857,0.6667,0.7143,0.6538,0.2613,0.8247,0.7583,0.7692,0.75,0.3026,0.8179,0.7647,0.6429,0.85
3,0.2442,0.815,0.697,0.375,0.8,0.2632,0.8247,0.7333,0.6923,0.7647,0.333,0.6807,0.5882,0.3333,0.7895
4,0.2911,0.719,0.7273,0.3636,0.9091,0.2642,0.8247,0.7167,0.6346,0.7794,0.3095,0.6667,0.7059,0.3333,0.9091
5,0.2891,0.7063,0.6061,0.5833,0.619,0.2617,0.8255,0.75,0.7308,0.7647,0.2966,0.8125,0.7059,0.5625,0.8333
6,0.2377,0.8571,0.7273,0.5714,0.7692,0.2654,0.823,0.7167,0.6346,0.7794,0.3252,0.6947,0.6471,0.4,0.8421
7,0.3294,0.7978,0.697,0.4118,1.0,0.2618,0.8247,0.75,0.7308,0.7647,0.269,0.7333,0.7059,0.4444,0.8
8,0.2929,0.75,0.6667,0.6875,0.6471,0.2603,0.823,0.7667,0.8077,0.7353,0.3095,0.7143,0.5882,0.7692,0.4762
9,0.2912,0.7066,0.6364,0.9091,0.5,0.2608,0.8241,0.7583,0.8077,0.7206,0.3163,0.7847,0.6765,0.8125,0.5556
10,0.2756,0.7976,0.697,0.75,0.6667,0.2601,0.8247,0.7667,0.8077,0.7353,0.335,0.5882,0.5882,0.6471,0.5294
11,0.3042,0.7889,0.7273,0.7778,0.6667,0.2631,0.8247,0.7417,0.8462,0.6618,0.2877,0.8388,0.6471,0.9231,0.4762
12,0.2473,0.91,0.6667,1.0,0.56,0.2602,0.8247,0.7667,0.8077,0.7353,0.3009,0.8168,0.5588,0.8462,0.381
13,0.2706,0.7769,0.6667,0.6364,0.6818,0.2609,0.8218,0.725,0.6923,0.75,0.3255,0.7639,0.7353,0.6667,0.8125
14,0.2581,0.95,0.8485,0.6923,0.95,0.2597,0.8221,0.75,0.7692,0.7353,0.2951,0.7386,0.6471,0.75,0.5909
15,0.2478,0.8609,0.7576,0.8,0.7391,0.2607,0.8201,0.725,0.6923,0.75,0.31,0.75,0.7353,0.75,0.7222
16,0.2632,0.71,0.697,0.375,0.8,0.2663,0.8187,0.7333,0.6538,0.7941,0.3018,0.8408,0.7941,0.7647,0.8235
17,0.2834,0.7963,0.697,0.6667,0.7222,0.2617,0.8199,0.725,0.6923,0.75,0.299,0.7729,0.6765,0.6923,0.6667
18,0.3071,0.6992,0.6667,0.7143,0.6316,0.2606,0.8199,0.7333,0.7115,0.75,0.312,0.7679,0.7647,0.9286,0.65
19,0.2775,0.7217,0.6061,0.8,0.5217,0.2617,0.8199,0.725,0.6923,0.75,0.3116,0.7708,0.7059,0.7222,0.6875
