epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1734,0.8722,0.5111,1.0,0.4211,0.1907,0.9223,0.85,0.8704,0.8333,0.2891,0.8412,0.6739,0.9565,0.3913
1,0.1777,0.8041,0.6,0.875,0.5405,0.1894,0.9214,0.85,0.8519,0.8485,0.2775,0.8762,0.7391,0.92,0.5238
2,0.1517,0.8158,0.6889,0.8571,0.6579,0.1923,0.9192,0.8417,0.7778,0.8939,0.2882,0.8258,0.6957,0.9545,0.4583
3,0.1637,0.8571,0.7111,0.5714,0.7368,0.1932,0.9172,0.8417,0.7778,0.8939,0.2816,0.8296,0.6522,0.7647,0.5862
4,0.1676,0.8765,0.7333,0.7778,0.7222,0.1923,0.9181,0.8417,0.7778,0.8939,0.2708,0.8671,0.7391,0.9444,0.6071
5,0.1643,0.8796,0.7778,0.7778,0.7778,0.1917,0.9178,0.8417,0.7963,0.8788,0.3038,0.7694,0.6739,0.8696,0.4783
6,0.1724,0.7939,0.7333,0.75,0.7297,0.1912,0.9184,0.85,0.8148,0.8788,0.2659,0.9064,0.7174,1.0,0.5185
7,0.2134,0.7146,0.6667,0.8333,0.6061,0.1896,0.9192,0.8667,0.8519,0.8788,0.285,0.8373,0.6957,0.8333,0.6071
8,0.212,0.7596,0.7111,0.9231,0.625,0.189,0.9192,0.8667,0.8519,0.8788,0.301,0.8,0.5652,0.9048,0.28
9,0.1782,0.8457,0.6889,0.9,0.6286,0.1889,0.9189,0.8583,0.8519,0.8636,0.3023,0.8234,0.5435,0.9444,0.2857
10,0.1386,0.878,0.6444,1.0,0.6098,0.1893,0.9192,0.8667,0.8519,0.8788,0.2954,0.7867,0.6087,0.7619,0.48
11,0.2006,0.7567,0.6222,0.9091,0.5294,0.1892,0.9192,0.8667,0.8519,0.8788,0.2988,0.7976,0.5652,0.8333,0.3929
12,0.1881,0.7469,0.6444,0.5556,0.6667,0.189,0.9181,0.8667,0.8519,0.8788,0.2969,0.7836,0.6522,0.8421,0.5185
13,0.1551,0.9444,0.6889,1.0,0.6111,0.1891,0.9189,0.8667,0.8519,0.8788,0.2833,0.8655,0.6087,1.0,0.3333
14,0.1657,0.782,0.6889,0.7143,0.6842,0.1895,0.9192,0.8583,0.8333,0.8788,0.2779,0.8544,0.6739,0.8261,0.5217
15,0.1571,0.92,0.7556,1.0,0.6857,0.1898,0.9184,0.8583,0.8333,0.8788,0.2961,0.76,0.6304,0.8,0.4286
16,0.1906,0.8611,0.7778,0.75,0.7879,0.1897,0.9181,0.8583,0.8333,0.8788,0.2887,0.8068,0.587,0.7727,0.4167
17,0.1555,0.9136,0.7111,1.0,0.6389,0.1896,0.9178,0.8583,0.8333,0.8788,0.2836,0.8076,0.6957,0.8,0.5714
18,0.1722,0.8824,0.7111,1.0,0.6176,0.1898,0.9175,0.8583,0.8333,0.8788,0.2976,0.7981,0.6304,0.8571,0.44
19,0.1885,0.7914,0.6222,0.7,0.6,0.1897,0.9181,0.8583,0.8333,0.8788,0.2788,0.8185,0.6304,0.8261,0.4348
