epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1774,0.6667,0.8636,1.0,0.0,0.1256,0.9474,0.8917,0.9368,0.72,0.1127,1.0,0.9565,1.0,0.5
1,0.2479,0.6824,0.7727,1.0,0.0,0.1181,0.9478,0.8917,0.9368,0.72,0.1138,1.0,0.9565,1.0,0.5
2,0.313,0.7143,0.6818,1.0,0.125,0.1065,0.9491,0.9083,0.9263,0.84,0.1707,0.8947,0.8261,0.8947,0.5
3,0.2153,0.8021,0.7727,0.8125,0.6667,0.1022,0.9495,0.9083,0.9263,0.84,0.1637,0.8667,0.6957,0.7,0.6667
4,0.2059,0.7765,0.8636,0.8824,0.8,0.1006,0.9486,0.9083,0.9263,0.84,0.1814,0.9111,0.7826,0.7222,1.0
5,0.2313,0.6118,0.7727,0.8824,0.4,0.0985,0.9486,0.9167,0.9263,0.88,0.1571,0.8667,0.7391,0.75,0.6667
6,0.2253,0.8095,0.7727,0.7333,0.8571,0.0979,0.9486,0.9083,0.9158,0.88,0.232,0.6275,0.6522,0.6471,0.6667
7,0.1706,0.8246,0.6364,0.5789,1.0,0.098,0.9486,0.9083,0.9158,0.88,0.2346,0.7411,0.5217,0.375,0.8571
8,0.1971,0.4035,0.5909,0.6316,0.3333,0.0983,0.9491,0.9167,0.9263,0.88,0.1735,0.9444,0.8261,0.7778,1.0
9,0.2186,0.7917,0.7727,0.75,0.8333,0.0981,0.9503,0.9167,0.9263,0.88,0.1738,0.8553,0.7391,0.7368,0.75
10,0.1747,0.6842,0.7273,0.7895,0.3333,0.0976,0.9512,0.9167,0.9263,0.88,0.1533,0.8333,0.7391,0.7143,1.0
11,0.1534,0.7,0.6364,0.65,0.5,0.0995,0.9516,0.9083,0.9263,0.84,0.1827,0.7763,0.7391,0.7368,0.75
12,0.2013,0.6667,0.6364,0.7222,0.25,0.0989,0.9524,0.9083,0.9263,0.84,0.1998,0.8922,0.8261,0.8235,0.8333
13,0.216,0.6824,0.6818,0.7647,0.4,0.0988,0.9541,0.9083,0.9263,0.84,0.1892,0.6974,0.6957,0.6842,0.75
14,0.2039,0.8854,0.8636,0.9375,0.6667,0.0974,0.9533,0.9167,0.9263,0.88,0.1832,0.8289,0.6957,0.6316,1.0
