epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1605,0.8246,0.8182,0.9474,0.0,0.1528,0.8787,0.8583,0.8947,0.72,0.0994,1.0,1.0,1.0,1.0
1,0.2028,0.8353,0.8182,0.9412,0.4,0.1491,0.8804,0.8333,0.8632,0.72,0.1155,0.881,0.913,0.9524,0.5
2,0.2326,0.9286,0.7727,0.9286,0.5,0.1449,0.8813,0.8167,0.8316,0.76,0.1681,0.9211,0.8261,0.9474,0.25
3,0.2034,0.8438,0.7273,0.75,0.6667,0.1442,0.8834,0.7917,0.8,0.76,0.1549,0.8667,0.8261,0.85,0.6667
4,0.1932,0.8588,0.8182,0.8235,0.8,0.1444,0.8829,0.7833,0.7684,0.84,0.2123,0.7,0.7391,0.8333,0.4
5,0.1493,0.9529,0.9545,0.9412,1.0,0.1452,0.8842,0.7833,0.7684,0.84,0.1393,0.95,0.8696,0.9,0.6667
6,0.2015,0.8381,0.7273,0.6667,0.8571,0.1459,0.8834,0.7917,0.7684,0.88,0.1772,0.902,0.8261,0.7647,1.0
7,0.1515,0.9123,0.8636,0.8421,1.0,0.1458,0.8825,0.7917,0.7684,0.88,0.17,0.9911,0.8261,0.75,1.0
8,0.1529,0.8421,0.5455,0.5263,0.6667,0.1452,0.8817,0.7833,0.7684,0.84,0.1738,0.9,0.8261,0.8889,0.6
9,0.2055,0.8438,0.7727,0.8125,0.6667,0.1454,0.8813,0.7833,0.7684,0.84,0.209,0.6842,0.8261,0.8947,0.5
10,0.1338,0.9825,0.9091,0.8947,1.0,0.1455,0.8813,0.7833,0.7684,0.84,0.1591,0.5714,0.7391,0.8095,0.0
11,0.1164,1.0,0.8182,0.8,1.0,0.1451,0.8813,0.7833,0.7684,0.84,0.1628,0.9079,0.913,0.9474,0.75
12,0.2135,0.5278,0.5,0.5556,0.25,0.1452,0.8808,0.7833,0.7684,0.84,0.1951,0.9412,0.913,0.9412,0.8333
13,0.1966,0.7882,0.5909,0.5294,0.8,0.1451,0.8808,0.7833,0.7684,0.84,0.2151,0.6316,0.7826,0.8421,0.5
14,0.1654,0.9792,0.9091,0.875,1.0,0.1452,0.8808,0.7833,0.7684,0.84,0.1538,0.8947,0.8261,0.8421,0.75
15,0.153,0.9306,0.8636,0.8889,0.75,0.1453,0.8813,0.7833,0.7684,0.84,0.1933,0.9412,0.8261,0.8824,0.6667
16,0.1412,0.6667,0.6818,0.6667,1.0,0.1452,0.8813,0.7833,0.7684,0.84,0.154,0.8421,0.913,0.9474,0.75
17,0.1579,0.9306,0.8182,0.8333,0.75,0.1451,0.8813,0.7833,0.7684,0.84,0.2012,0.9107,0.8696,0.9375,0.7143
18,0.1337,0.9474,0.9091,0.9474,0.6667,0.1451,0.8813,0.7833,0.7684,0.84,0.2255,0.8214,0.8261,0.875,0.7143
19,0.15,0.8421,0.7727,0.7895,0.6667,0.1451,0.8813,0.7833,0.7684,0.84,0.1211,0.9524,0.8261,0.8095,1.0
