epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1911,0.7348,0.6119,0.5636,0.8333,0.102,0.9554,0.9083,0.9158,0.88,0.1732,0.9077,0.8382,0.8571,0.75
1,0.2041,0.8741,0.8209,0.88,0.6471,0.1009,0.9558,0.8833,0.8842,0.88,0.1871,0.8519,0.7206,0.7222,0.7143
2,0.176,0.9333,0.7761,0.7115,1.0,0.1003,0.9541,0.8917,0.8947,0.88,0.1615,0.9234,0.8235,0.8246,0.8182
3,0.1882,0.8725,0.6269,0.5098,1.0,0.0998,0.9528,0.8833,0.8842,0.88,0.1722,0.9365,0.8235,0.8333,0.7857
4,0.1851,0.8692,0.7761,0.7308,0.9333,0.0994,0.9528,0.8833,0.8842,0.88,0.1825,0.9048,0.8382,0.8704,0.7143
5,0.1764,0.8732,0.7313,0.7037,0.8462,0.1001,0.9507,0.8833,0.8842,0.88,0.1566,0.9138,0.8824,0.9138,0.7
6,0.1892,0.8474,0.7313,0.6731,0.9333,0.0996,0.9507,0.8833,0.8842,0.88,0.1768,0.9034,0.8235,0.8333,0.7857
7,0.1811,0.7727,0.7015,0.6909,0.75,0.0999,0.9507,0.8833,0.8842,0.88,0.1765,0.9127,0.8382,0.8889,0.6429
8,0.1856,0.7821,0.7164,0.7407,0.6154,0.1008,0.9503,0.8917,0.8947,0.88,0.1652,0.9301,0.8971,0.9455,0.6923
9,0.1821,0.8628,0.7313,0.6923,0.8667,0.1002,0.9495,0.8833,0.8842,0.88,0.1688,0.8884,0.7941,0.807,0.7273
10,0.2033,0.7372,0.6567,0.6538,0.6667,0.1023,0.9482,0.8833,0.8842,0.88,0.1635,0.8793,0.7794,0.7759,0.8
11,0.1406,0.9301,0.7761,0.7458,1.0,0.102,0.9486,0.8833,0.8842,0.88,0.1953,0.8566,0.7941,0.8679,0.5333
12,0.1703,0.8803,0.7463,0.7091,0.9167,0.102,0.9482,0.8833,0.8842,0.88,0.1866,0.8843,0.8824,0.9623,0.6
13,0.1574,0.8621,0.7612,0.7759,0.6667,0.1026,0.9469,0.8917,0.8947,0.88,0.1727,0.9035,0.8676,0.9636,0.4615
14,0.1733,0.9191,0.7612,0.6981,1.0,0.1027,0.9461,0.8833,0.8842,0.88,0.1668,0.8853,0.8971,0.9636,0.6154
15,0.1736,0.8787,0.8209,0.8302,0.7857,0.1028,0.9457,0.8833,0.8842,0.88,0.1859,0.8906,0.8824,0.9811,0.5333
16,0.1676,0.8555,0.7612,0.7679,0.7273,0.1028,0.9461,0.8833,0.8842,0.88,0.143,0.9552,0.9412,1.0,0.6
17,0.1893,0.859,0.806,0.8269,0.7333,0.1026,0.9461,0.8833,0.8842,0.88,0.1575,0.8947,0.9118,0.9649,0.6364
18,0.1583,0.888,0.7612,0.7679,0.7273,0.1027,0.9461,0.8833,0.8842,0.88,0.1939,0.8491,0.8382,0.9623,0.4
19,0.1659,0.9174,0.8209,0.8148,0.8462,0.1026,0.9461,0.8833,0.8842,0.88,0.1694,0.8853,0.9118,0.9818,0.6154
