0.042518701404333115, 0.9854000210762024
0.035950541496276855, 0.9879000186920166
0.03299516811966896, 0.9886000156402588
0.03929738327860832, 0.9873999953269958
0.03786338120698929, 0.9876000285148621
0.04550723358988762, 0.9854000210762024
0.033210739493370056, 0.989300012588501
0.03307647630572319, 0.9891999959945679
0.03262467309832573, 0.9894000291824341
0.03164726123213768, 0.989300012588501
0.046539634466171265, 0.984499990940094
0.03622421994805336, 0.9878000020980835
0.03169146552681923, 0.9891999959945679
0.03153105452656746, 0.9897000193595886
0.032772455364465714, 0.9894000291824341
