epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1784,0.7571,0.8485,0.2,0.9643,0.1754,0.943,0.875,0.8148,0.9242,0.3147,0.8681,0.6765,0.375,0.9444
1,0.1926,0.7778,0.8485,0.3333,0.963,0.1744,0.9436,0.875,0.8148,0.9242,0.3258,0.8854,0.6176,0.2778,1.0
2,0.1581,0.8966,0.9394,0.5,1.0,0.1743,0.9444,0.875,0.8148,0.9242,0.3019,0.8596,0.7941,0.6667,0.8947
3,0.1785,0.8143,0.7576,0.0,0.8929,0.1747,0.9436,0.875,0.8148,0.9242,0.2869,0.9286,0.7353,0.4286,0.95
4,0.1943,0.9176,0.8182,0.5714,0.8846,0.1743,0.9433,0.8667,0.7963,0.9242,0.2772,0.9545,0.8529,0.5833,1.0
5,0.2036,0.8077,0.8182,0.4286,0.9231,0.171,0.9433,0.875,0.8148,0.9242,0.3247,0.8229,0.6471,0.3333,1.0
6,0.1854,0.8086,0.8485,0.8333,0.8519,0.1706,0.9433,0.8583,0.8148,0.8939,0.2771,0.8696,0.7647,0.5455,0.8696
7,0.1882,0.7284,0.7273,0.5,0.7778,0.1704,0.9428,0.8583,0.8148,0.8939,0.2788,0.9714,0.8824,0.7143,1.0
8,0.2172,0.8981,0.8788,0.7778,0.9167,0.1692,0.9433,0.8583,0.8148,0.8939,0.2802,0.9228,0.7941,0.6667,0.8947
9,0.1971,0.6358,0.7273,0.5,0.7778,0.1679,0.943,0.8583,0.8148,0.8939,0.2877,0.8791,0.7647,0.6923,0.8095
10,0.1569,0.7556,0.6667,0.6667,0.6667,0.1714,0.943,0.85,0.7963,0.8939,0.2917,0.8958,0.7059,0.4375,0.9444
11,0.1958,0.965,0.8788,0.875,0.88,0.1713,0.9428,0.85,0.7963,0.8939,0.2864,0.8938,0.7941,0.6154,0.9048
12,0.2034,0.7253,0.6364,0.2857,0.7308,0.172,0.9414,0.85,0.7963,0.8939,0.2878,0.9071,0.8235,0.6429,0.95
13,0.1883,0.96,0.8182,0.875,0.8,0.1689,0.9425,0.8583,0.8148,0.8939,0.2996,0.8214,0.7647,0.7857,0.75
14,0.1496,0.9655,0.8182,1.0,0.7931,0.1709,0.9422,0.85,0.7963,0.8939,0.2712,0.9719,0.8824,0.7333,1.0
15,0.1885,0.8242,0.697,0.8571,0.6538,0.1701,0.9411,0.85,0.7963,0.8939,0.2809,0.9481,0.8824,0.9412,0.8235
16,0.1949,0.7692,0.7879,0.5714,0.8462,0.1701,0.9414,0.85,0.7963,0.8939,0.2796,0.8786,0.7941,0.7143,0.85
17,0.197,0.885,0.697,0.75,0.68,0.1702,0.9408,0.85,0.7963,0.8939,0.2986,0.8611,0.7941,0.8125,0.7778
18,0.2001,0.7143,0.5455,0.5714,0.5385,0.1703,0.9405,0.85,0.7963,0.8939,0.2903,0.8993,0.8529,0.875,0.8333
19,0.2131,0.8241,0.6364,0.7778,0.5833,0.1696,0.94,0.8417,0.7963,0.8788,0.2958,0.872,0.7647,0.7647,0.7647
