epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3079,0.5714,0.6818,0.0,1.0,0.2865,0.7641,0.6833,0.75,0.6324,0.3887,0.7083,0.3913,0.0667,1.0
1,0.2835,0.8,0.7273,0.1429,1.0,0.2864,0.7647,0.6833,0.7308,0.6471,0.389,0.7083,0.3478,0.0,1.0
2,0.2457,0.4561,0.7273,0.0,0.8421,0.2855,0.765,0.6667,0.6538,0.6765,0.3425,0.7197,0.5217,0.0909,0.9167
3,0.2332,0.8588,0.8182,0.2,1.0,0.2855,0.7647,0.65,0.6154,0.6765,0.3186,0.754,0.6087,0.0,1.0
4,0.293,0.5208,0.7273,0.1667,0.9375,0.2853,0.765,0.6583,0.6346,0.6765,0.302,0.8254,0.6957,0.2222,1.0
5,0.332,0.6838,0.5455,0.0,0.9231,0.2861,0.7641,0.675,0.7115,0.6471,0.3575,0.7462,0.5217,0.1538,1.0
6,0.2702,0.75,0.8182,0.3333,1.0,0.2891,0.7636,0.6917,0.8077,0.6029,0.3295,0.7955,0.5217,0.1818,0.8333
7,0.2862,0.906,0.7273,0.4444,0.9231,0.2923,0.7644,0.7083,0.8654,0.5882,0.2831,0.6222,0.6957,0.4,0.7778
8,0.3315,0.6917,0.5909,0.2,0.9167,0.299,0.763,0.6917,0.8846,0.5441,0.2737,0.8839,0.8696,0.7143,0.9375
9,0.3374,0.4917,0.5,0.2,0.75,0.3163,0.7619,0.6667,0.9231,0.4706,0.3344,0.5556,0.5217,0.4444,0.5714
10,0.3236,0.5556,0.4545,0.5556,0.3846,0.322,0.7624,0.65,0.9423,0.4265,0.3352,0.6364,0.5217,0.5833,0.4545
11,0.3303,0.6583,0.5455,0.75,0.3,0.3282,0.7616,0.6417,0.9615,0.3971,0.3202,0.6746,0.5217,0.6667,0.4286
12,0.2977,0.6571,0.6364,0.7143,0.6,0.3296,0.7622,0.6417,0.9615,0.3971,0.3104,0.7054,0.6522,0.7143,0.625
13,0.2862,0.6235,0.4545,0.8,0.3529,0.3242,0.7627,0.65,0.9615,0.4118,0.3435,0.553,0.5217,0.4545,0.5833
14,0.3109,0.625,0.6364,0.625,0.6429,0.3218,0.7627,0.65,0.9423,0.4265,0.3242,0.6692,0.5652,0.7,0.4615
15,0.2735,0.8438,0.6364,0.8333,0.5625,0.3195,0.7633,0.65,0.9231,0.4412,0.3112,0.65,0.6522,0.5,0.7333
16,0.264,0.6316,0.6364,0.6667,0.6316,0.314,0.763,0.6833,0.9231,0.5,0.3285,0.6667,0.6087,0.5455,0.6667
17,0.315,0.7167,0.7727,0.8,0.75,0.3143,0.7627,0.6833,0.9231,0.5,0.3121,0.7308,0.6522,0.6,0.6923
18,0.3164,0.5804,0.4545,0.25,0.5714,0.3136,0.7627,0.6833,0.9231,0.5,0.3169,0.7,0.6087,0.7,0.5385
19,0.268,0.7647,0.7273,0.6,0.7647,0.3136,0.7627,0.6833,0.9231,0.5,0.3484,0.6667,0.5652,0.5333,0.625
20,0.2859,0.7524,0.6364,0.7143,0.6,0.313,0.7633,0.6833,0.9231,0.5,0.3222,0.6,0.5652,0.375,0.6667
21,0.3278,0.4643,0.5455,0.5,0.5714,0.3129,0.7633,0.6833,0.9231,0.5,0.3182,0.6984,0.6522,0.6667,0.6429
22,0.2751,0.7708,0.6818,0.6667,0.6875,0.312,0.7636,0.6833,0.9038,0.5147,0.3151,0.7879,0.6522,0.5455,0.75
23,0.2803,0.6235,0.6818,0.6,0.7059,0.3117,0.7636,0.6833,0.9038,0.5147,0.3212,0.697,0.6522,0.6364,0.6667
24,0.3598,0.6607,0.5909,0.5714,0.625,0.3121,0.7636,0.6833,0.9038,0.5147,0.3414,0.6364,0.5652,0.5,0.6364
25,0.3359,0.6364,0.5455,0.5455,0.5455,0.3128,0.7639,0.6833,0.9231,0.5,0.3285,0.55,0.5217,0.5,0.5333
26,0.3291,0.4286,0.5455,0.25,0.7143,0.3131,0.7639,0.6833,0.9231,0.5,0.3318,0.6212,0.5217,0.5455,0.5
