epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2021,0.7529,0.3636,1.0,0.1765,0.1975,0.9223,0.85,0.9444,0.7727,0.2848,0.8864,0.6522,0.9167,0.3636
1,0.1829,0.7778,0.4545,1.0,0.3333,0.1939,0.9226,0.85,0.9074,0.803,0.2744,0.9,0.7391,0.9231,0.5
2,0.164,0.7193,0.5455,0.6667,0.5263,0.1912,0.9228,0.85,0.8704,0.8333,0.2829,0.8788,0.6522,1.0,0.3333
3,0.1756,0.9444,0.3636,1.0,0.2222,0.1897,0.9228,0.8417,0.8519,0.8333,0.2985,0.8413,0.5652,0.8889,0.3571
4,0.1599,0.9167,0.7273,1.0,0.6667,0.1893,0.922,0.8417,0.8519,0.8333,0.2759,0.9365,0.6087,1.0,0.3571
5,0.1883,0.875,0.6818,0.8333,0.625,0.1891,0.922,0.8417,0.8519,0.8333,0.3147,0.7348,0.6087,0.9167,0.2727
6,0.1736,0.8941,0.6364,1.0,0.5294,0.1892,0.9212,0.8417,0.8519,0.8333,0.3014,0.8725,0.6087,1.0,0.4706
7,0.206,0.7059,0.5909,0.8,0.5294,0.189,0.9212,0.8417,0.8519,0.8333,0.2599,0.9091,0.8261,0.9091,0.75
8,0.1975,0.8542,0.7273,1.0,0.625,0.1892,0.9209,0.8417,0.8519,0.8333,0.3249,0.7768,0.4783,1.0,0.25
9,0.1865,0.8353,0.6818,1.0,0.5882,0.1892,0.9212,0.85,0.8704,0.8333,0.3512,0.65,0.4348,0.875,0.2
10,0.1484,0.9649,0.5909,1.0,0.5263,0.1885,0.9214,0.8417,0.8519,0.8333,0.3223,0.7273,0.6087,0.75,0.4545
11,0.2201,0.7429,0.6364,1.0,0.4667,0.1885,0.9214,0.8417,0.8519,0.8333,0.2808,0.8769,0.7391,1.0,0.5385
12,0.1895,0.6667,0.5455,0.75,0.5,0.1884,0.9206,0.8417,0.8519,0.8333,0.3301,0.6583,0.4783,0.625,0.4
13,0.1664,0.9479,0.8182,1.0,0.75,0.1885,0.9209,0.85,0.8704,0.8333,0.2766,0.8692,0.7391,1.0,0.5385
14,0.1451,0.9298,0.6818,1.0,0.6316,0.188,0.9212,0.8583,0.8519,0.8636,0.298,0.7803,0.6087,0.8182,0.4167
15,0.1835,0.8646,0.8636,1.0,0.8125,0.1881,0.9206,0.8667,0.8519,0.8788,0.3012,0.7348,0.6522,0.9167,0.3636
16,0.1758,0.8889,0.8636,0.75,0.8889,0.1881,0.9212,0.8667,0.8519,0.8788,0.2883,0.873,0.6087,1.0,0.3571
17,0.1933,0.8333,0.6364,1.0,0.5,0.1883,0.9209,0.85,0.8704,0.8333,0.2466,0.947,0.7826,0.9091,0.6667
18,0.1892,0.7882,0.5909,1.0,0.4706,0.1882,0.9198,0.875,0.8704,0.8788,0.2931,0.8385,0.6522,0.9,0.4615
19,0.2346,0.6667,0.5909,1.0,0.4,0.1884,0.9198,0.8667,0.8704,0.8636,0.313,0.7121,0.6522,0.9091,0.4167
