epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2947,0.7333,0.6818,0.7143,0.6667,0.2526,0.8343,0.7333,0.8269,0.6618,0.3083,0.75,0.8261,0.9333,0.625
1,0.2825,0.7905,0.6364,0.8571,0.5333,0.2504,0.8334,0.7417,0.8077,0.6912,0.3228,0.7333,0.6522,0.7333,0.5
2,0.2455,0.8246,0.7273,1.0,0.6842,0.2497,0.8314,0.7583,0.8077,0.7206,0.3235,0.6742,0.6522,0.6364,0.6667
3,0.2424,0.8941,0.8182,0.6,0.8824,0.2514,0.8289,0.7333,0.7115,0.75,0.2992,0.8254,0.8261,0.7778,0.8571
4,0.2886,0.5833,0.6818,0.1667,0.875,0.2523,0.8278,0.725,0.6923,0.75,0.3131,0.746,0.6522,0.4444,0.7857
5,0.2916,0.7863,0.7273,0.6667,0.7692,0.2514,0.8283,0.7333,0.7115,0.75,0.3248,0.7615,0.7391,0.6154,0.9
6,0.2538,0.8438,0.7727,0.8333,0.75,0.2504,0.8303,0.7417,0.7308,0.75,0.2953,0.8561,0.7391,0.7273,0.75
7,0.2761,0.8889,0.7727,0.6667,0.8462,0.2496,0.8317,0.75,0.75,0.75,0.2814,0.7333,0.7391,0.6,0.7778
8,0.317,0.7167,0.7273,0.6,0.8333,0.249,0.8317,0.7667,0.8077,0.7353,0.3058,0.7589,0.6957,0.7143,0.6875
9,0.2855,0.9417,0.8182,0.6,1.0,0.2499,0.8306,0.7583,0.8462,0.6912,0.3117,0.746,0.6522,0.7778,0.5714
10,0.3105,0.6239,0.5455,0.5556,0.5385,0.2508,0.83,0.7417,0.8462,0.6618,0.3183,0.7273,0.6522,0.9167,0.3636
11,0.3051,0.8,0.6818,0.8333,0.5,0.2548,0.8298,0.7,0.8462,0.5882,0.3119,0.754,0.5652,1.0,0.2857
12,0.2755,0.8762,0.6364,1.0,0.4667,0.2545,0.83,0.7167,0.8462,0.6176,0.3149,0.8125,0.4348,0.8571,0.25
13,0.277,0.7882,0.5455,1.0,0.4118,0.2502,0.83,0.775,0.8462,0.7206,0.3207,0.6742,0.5217,0.8182,0.25
14,0.2716,0.8482,0.7727,0.625,0.8571,0.2494,0.8283,0.775,0.8462,0.7206,0.3068,0.7923,0.6957,0.9,0.5385
15,0.2693,0.7812,0.6818,0.5,0.75,0.2493,0.8286,0.775,0.8462,0.7206,0.3114,0.675,0.6087,0.625,0.6
16,0.2615,0.5789,0.5,0.0,0.5789,0.2492,0.8292,0.775,0.8462,0.7206,0.3184,0.6515,0.6522,0.8182,0.5
17,0.2889,0.8167,0.8182,0.9,0.75,0.2492,0.8298,0.775,0.8462,0.7206,0.3008,0.7769,0.7391,0.8,0.6923
18,0.2807,0.7768,0.7273,0.75,0.7143,0.2493,0.8298,0.775,0.8462,0.7206,0.3085,0.7615,0.7826,0.8,0.7692
19,0.2541,0.9529,0.7727,1.0,0.7059,0.2494,0.8295,0.7667,0.8269,0.7206,0.3391,0.6417,0.5652,0.5333,0.625
