epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.196,0.7288,0.8209,0.25,0.9455,0.1752,0.9433,0.875,0.8148,0.9242,0.3165,0.8151,0.6618,0.3438,0.9444
1,0.2041,0.7037,0.7612,0.4615,0.8333,0.1714,0.943,0.875,0.8148,0.9242,0.3219,0.7447,0.6324,0.2667,0.9211
2,0.1888,0.6932,0.7761,0.2727,0.875,0.1694,0.9436,0.8667,0.8148,0.9091,0.3241,0.7403,0.6176,0.4242,0.8
3,0.1983,0.6682,0.791,0.3333,0.8909,0.1693,0.9439,0.8667,0.8148,0.9091,0.3081,0.7966,0.6912,0.5172,0.8205
4,0.1934,0.8585,0.7463,0.7857,0.7358,0.168,0.9422,0.8583,0.8148,0.8939,0.3027,0.8249,0.7353,0.6897,0.7692
5,0.1909,0.8063,0.6866,0.6923,0.6852,0.1678,0.9425,0.8583,0.8148,0.8939,0.3022,0.8316,0.6912,0.625,0.75
6,0.1843,0.7939,0.7164,0.6667,0.7273,0.1692,0.9422,0.8583,0.8148,0.8939,0.2939,0.8605,0.7794,0.7,0.8421
7,0.2053,0.7231,0.5672,0.6,0.5577,0.1668,0.9422,0.8417,0.8148,0.8636,0.2913,0.8636,0.7794,0.8519,0.7317
8,0.2023,0.8578,0.7313,0.9375,0.6667,0.1679,0.9414,0.8417,0.8333,0.8485,0.2882,0.8788,0.8088,0.8571,0.7576
9,0.2073,0.7333,0.6269,0.8,0.5769,0.1691,0.9411,0.8417,0.8519,0.8333,0.2961,0.8652,0.75,0.9286,0.625
10,0.1904,0.4713,0.4925,0.5556,0.4828,0.1702,0.9405,0.8583,0.8148,0.8939,0.2981,0.8286,0.7647,0.7879,0.7429
11,0.2126,0.8311,0.7015,0.9444,0.6122,0.1693,0.9402,0.8417,0.8148,0.8636,0.3032,0.7706,0.6618,0.7037,0.6341
12,0.2015,0.7197,0.6269,0.8571,0.566,0.1691,0.94,0.8417,0.8333,0.8485,0.2986,0.8455,0.7941,0.8519,0.7561
13,0.1901,0.8885,0.5821,0.9333,0.4808,0.1692,0.9408,0.85,0.8519,0.8485,0.2961,0.8167,0.75,0.8667,0.6579
14,0.1791,0.8636,0.5821,1.0,0.4909,0.1689,0.9405,0.8417,0.8333,0.8485,0.2868,0.8919,0.7941,0.8065,0.7838
15,0.1944,0.8218,0.5821,1.0,0.4615,0.169,0.9408,0.8417,0.8333,0.8485,0.2887,0.8889,0.7794,0.8438,0.7222
16,0.1958,0.7718,0.5672,0.8,0.5,0.1693,0.9405,0.8417,0.8333,0.8485,0.2914,0.8448,0.7794,0.9032,0.6757
17,0.1808,0.8895,0.597,1.0,0.4906,0.1694,0.9397,0.8417,0.8333,0.8485,0.3077,0.7915,0.7206,0.8235,0.6176
18,0.2097,0.6795,0.5672,0.7333,0.5192,0.1696,0.9391,0.8417,0.8333,0.8485,0.2977,0.8464,0.7647,0.875,0.6667
19,0.2046,0.8059,0.6269,0.9412,0.52,0.1699,0.9386,0.8417,0.8333,0.8485,0.3053,0.8,0.7353,0.8485,0.6286
