epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2071,0.5439,0.791,0.25,0.9091,0.1766,0.9436,0.875,0.8148,0.9242,0.3373,0.6536,0.5588,0.1875,0.8889
1,0.2158,0.5185,0.7015,0.3077,0.7963,0.1737,0.9444,0.875,0.8148,0.9242,0.3427,0.5298,0.5147,0.1,0.8421
2,0.2028,0.4172,0.7015,0.0909,0.8214,0.1724,0.9433,0.875,0.8148,0.9242,0.3501,0.5264,0.4853,0.2424,0.7143
3,0.2114,0.4424,0.6866,0.0833,0.8182,0.1729,0.9442,0.875,0.8148,0.9242,0.3322,0.5977,0.5735,0.3103,0.7692
4,0.2102,0.6671,0.6716,0.5714,0.6981,0.1698,0.9428,0.8583,0.8148,0.8939,0.3286,0.6401,0.5735,0.4483,0.6667
5,0.2074,0.6097,0.5821,0.4615,0.6111,0.1682,0.9433,0.85,0.8148,0.8788,0.332,0.6259,0.6176,0.5938,0.6389
6,0.2008,0.6273,0.597,0.5833,0.6,0.1683,0.9444,0.85,0.8148,0.8788,0.321,0.7079,0.6912,0.6,0.7632
7,0.2217,0.5436,0.4776,0.6,0.4423,0.1677,0.9442,0.8417,0.8148,0.8636,0.3197,0.6956,0.6618,0.6667,0.6585
8,0.2202,0.6912,0.597,0.875,0.5098,0.1683,0.9453,0.85,0.8704,0.8333,0.3175,0.7576,0.6765,0.7143,0.6364
9,0.2255,0.5538,0.4478,0.7333,0.3654,0.1691,0.943,0.8417,0.8704,0.8182,0.3239,0.7018,0.6176,0.7857,0.5
10,0.2018,0.2854,0.3284,0.2222,0.3448,0.1685,0.943,0.8417,0.8148,0.8636,0.3269,0.6797,0.6029,0.5758,0.6286
11,0.2319,0.6667,0.5821,0.8889,0.4694,0.1685,0.9433,0.8333,0.8148,0.8485,0.3292,0.6116,0.5735,0.6296,0.5366
12,0.2178,0.535,0.4478,0.5714,0.4151,0.1694,0.9433,0.8417,0.8704,0.8182,0.3254,0.6902,0.6324,0.6667,0.6098
13,0.2094,0.7359,0.4925,0.8667,0.3846,0.1696,0.9422,0.8417,0.8704,0.8182,0.3231,0.6877,0.5735,0.6333,0.5263
14,0.1973,0.6879,0.4328,0.8333,0.3455,0.169,0.9425,0.8417,0.8704,0.8182,0.3166,0.7559,0.6471,0.6452,0.6486
15,0.2122,0.6564,0.4776,0.8667,0.3654,0.1692,0.9422,0.8417,0.8704,0.8182,0.3169,0.77,0.6176,0.75,0.5
16,0.2149,0.6269,0.4478,0.7333,0.3654,0.1696,0.9422,0.8417,0.8704,0.8182,0.3203,0.7105,0.6765,0.8065,0.5676
17,0.2005,0.7682,0.4925,0.8571,0.3962,0.1695,0.9419,0.8417,0.8704,0.8182,0.335,0.6125,0.6176,0.7353,0.5
18,0.2277,0.4782,0.403,0.6,0.3462,0.1694,0.9416,0.8417,0.8704,0.8182,0.3259,0.6875,0.6176,0.75,0.5
19,0.2262,0.6376,0.5075,0.8235,0.4,0.1699,0.9416,0.8417,0.8704,0.8182,0.3305,0.6537,0.6324,0.8182,0.4571
