epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1981,0.6076,0.597,0.4167,0.6364,0.1483,0.9562,0.875,0.8704,0.8788,0.3015,0.7613,0.7353,0.625,0.8333
1,0.1883,0.7778,0.6567,0.7692,0.6296,0.1486,0.9565,0.875,0.8704,0.8788,0.3185,0.6702,0.6471,0.4667,0.7895
2,0.1878,0.6656,0.7164,0.4545,0.7679,0.1493,0.9571,0.8833,0.9074,0.8636,0.3037,0.7472,0.6618,0.6061,0.7143
3,0.1962,0.6182,0.5821,0.5,0.6,0.1489,0.9565,0.875,0.8704,0.8788,0.2992,0.7392,0.7206,0.6207,0.7949
4,0.2082,0.6429,0.6269,0.5,0.6604,0.1495,0.9565,0.8917,0.9259,0.8636,0.299,0.7418,0.6618,0.6207,0.6923
5,0.2229,0.5043,0.5373,0.5385,0.537,0.1531,0.9571,0.9,0.963,0.8485,0.2797,0.8628,0.8088,0.9062,0.7222
6,0.186,0.7106,0.6418,0.6667,0.6364,0.1531,0.9574,0.9,0.9444,0.8636,0.2857,0.8158,0.7059,0.7,0.7105
7,0.2128,0.6782,0.6716,0.6,0.6923,0.1541,0.9571,0.9,0.963,0.8485,0.2819,0.8482,0.7353,0.8148,0.6829
8,0.2161,0.6826,0.6418,0.75,0.6078,0.1553,0.9574,0.9,0.963,0.8485,0.285,0.8268,0.7794,0.7714,0.7879
9,0.205,0.7141,0.6269,0.6667,0.6154,0.1557,0.9574,0.9,0.963,0.8485,0.2903,0.7982,0.6912,0.7857,0.625
10,0.1913,0.4962,0.5075,0.5556,0.5,0.1547,0.9574,0.9,0.963,0.8485,0.3001,0.7593,0.7059,0.7576,0.6571
11,0.2358,0.6066,0.5075,0.5556,0.4898,0.1556,0.9568,0.9,0.963,0.8485,0.3017,0.7191,0.6471,0.6667,0.6341
12,0.2006,0.7035,0.5224,0.6429,0.4906,0.1564,0.9571,0.9,0.963,0.8485,0.3018,0.7037,0.6912,0.5556,0.7805
13,0.2092,0.6872,0.5821,0.7333,0.5385,0.1566,0.9571,0.9083,0.9815,0.8485,0.2856,0.8184,0.6912,0.7667,0.6316
14,0.1933,0.6788,0.5821,0.6667,0.5636,0.1563,0.9571,0.9,0.963,0.8485,0.3041,0.7271,0.6471,0.6452,0.6486
15,0.2118,0.7051,0.4627,0.8667,0.3462,0.1565,0.9571,0.9083,0.9815,0.8485,0.2933,0.7752,0.7206,0.6562,0.7778
16,0.2052,0.7051,0.597,0.7333,0.5577,0.1567,0.9571,0.9083,0.9815,0.8485,0.2931,0.7751,0.7059,0.7097,0.7027
17,0.195,0.7345,0.5672,0.7857,0.5094,0.1567,0.9571,0.9083,0.9815,0.8485,0.3113,0.7033,0.6618,0.6765,0.6471
18,0.2267,0.5936,0.5672,0.4667,0.5962,0.157,0.9571,0.9083,0.9815,0.8485,0.2961,0.7595,0.7059,0.625,0.7778
19,0.2101,0.7506,0.597,0.7059,0.56,0.1571,0.9571,0.9083,0.9815,0.8485,0.2943,0.787,0.7059,0.7273,0.6857
