epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1897,0.7455,0.6119,0.5636,0.8333,0.102,0.9554,0.9083,0.9158,0.88,0.1718,0.9196,0.8382,0.8571,0.75
1,0.2027,0.88,0.8209,0.88,0.6471,0.1008,0.9558,0.8833,0.8842,0.88,0.1856,0.8571,0.7206,0.7222,0.7143
2,0.1743,0.9359,0.7761,0.7115,1.0,0.1002,0.9545,0.8917,0.8947,0.88,0.1599,0.9298,0.8382,0.8421,0.8182
3,0.1864,0.8824,0.6269,0.5098,1.0,0.0997,0.9528,0.8833,0.8842,0.88,0.1706,0.9405,0.8235,0.8333,0.7857
4,0.1834,0.8718,0.791,0.75,0.9333,0.0993,0.9528,0.8833,0.8842,0.88,0.1808,0.9167,0.8529,0.8889,0.7143
5,0.1746,0.8889,0.7313,0.7037,0.8462,0.0999,0.9503,0.8833,0.8842,0.88,0.1549,0.9224,0.8971,0.931,0.7
6,0.1874,0.8526,0.7313,0.6731,0.9333,0.0994,0.9507,0.8833,0.8842,0.88,0.1749,0.9074,0.8235,0.8333,0.7857
7,0.1793,0.7848,0.7015,0.6909,0.75,0.0996,0.9512,0.8833,0.8842,0.88,0.1746,0.922,0.8676,0.9259,0.6429
8,0.1839,0.792,0.7164,0.7407,0.6154,0.1004,0.9507,0.8917,0.8947,0.88,0.1632,0.9399,0.9118,0.9636,0.6923
9,0.1801,0.8667,0.7463,0.7115,0.8667,0.1,0.9495,0.8833,0.8842,0.88,0.1668,0.8963,0.8235,0.8421,0.7273
10,0.2014,0.7487,0.6567,0.6538,0.6667,0.1022,0.9482,0.8833,0.8842,0.88,0.1618,0.8914,0.8235,0.8276,0.8
11,0.139,0.9343,0.7761,0.7458,1.0,0.1018,0.9486,0.8833,0.8842,0.88,0.1931,0.8629,0.8088,0.8868,0.5333
12,0.1685,0.8924,0.7612,0.7273,0.9167,0.1017,0.9478,0.8833,0.8842,0.88,0.1845,0.8931,0.8824,0.9623,0.6
13,0.1557,0.8678,0.7612,0.7759,0.6667,0.1022,0.9474,0.8833,0.8842,0.88,0.1709,0.9105,0.8824,0.9636,0.5385
14,0.1713,0.9286,0.7761,0.717,1.0,0.1023,0.9469,0.8833,0.8842,0.88,0.1648,0.8909,0.8971,0.9636,0.6154
15,0.1719,0.8868,0.8209,0.8302,0.7857,0.1025,0.9469,0.8833,0.8842,0.88,0.1835,0.8981,0.8824,0.9811,0.5333
16,0.1654,0.875,0.7612,0.7679,0.7273,0.1024,0.9469,0.8833,0.8842,0.88,0.1412,0.9655,0.9412,1.0,0.6
17,0.1873,0.8679,0.8358,0.8462,0.8,0.1023,0.9469,0.8833,0.8842,0.88,0.1556,0.9043,0.9265,0.9825,0.6364
18,0.1565,0.8929,0.791,0.8036,0.7273,0.1023,0.9469,0.8833,0.8842,0.88,0.1917,0.8566,0.8529,0.9623,0.4667
19,0.1638,0.9274,0.8209,0.8148,0.8462,0.1022,0.9469,0.8833,0.8842,0.88,0.1672,0.8923,0.9118,0.9818,0.6154
