epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1912,0.7924,0.8209,0.25,0.9455,0.1748,0.9436,0.875,0.8148,0.9242,0.3074,0.8689,0.7059,0.4375,0.9444
1,0.1988,0.7721,0.7761,0.4615,0.8519,0.1707,0.9436,0.875,0.8148,0.9242,0.3125,0.8254,0.6765,0.3667,0.9211
2,0.1825,0.776,0.806,0.3636,0.8929,0.1688,0.9436,0.8667,0.8148,0.9091,0.3126,0.8052,0.6765,0.4848,0.8571
3,0.1918,0.7636,0.791,0.3333,0.8909,0.1687,0.9433,0.8583,0.8148,0.8939,0.297,0.8506,0.75,0.6207,0.8462
4,0.1857,0.9178,0.791,0.9286,0.7547,0.1681,0.9428,0.8583,0.8148,0.8939,0.2911,0.8762,0.7647,0.7241,0.7949
5,0.1832,0.8704,0.7463,0.7692,0.7407,0.1688,0.9411,0.8583,0.8148,0.8939,0.289,0.888,0.8088,0.8125,0.8056
6,0.1766,0.8485,0.8507,0.8333,0.8545,0.1706,0.9402,0.85,0.7963,0.8939,0.2821,0.8982,0.8235,0.8,0.8421
7,0.1968,0.7769,0.6567,0.6667,0.6538,0.1675,0.9414,0.8417,0.8148,0.8636,0.2789,0.916,0.8088,0.8889,0.7561
8,0.1931,0.9093,0.7313,0.9375,0.6667,0.169,0.9394,0.8417,0.8333,0.8485,0.2755,0.9195,0.8382,0.8857,0.7879
9,0.1982,0.7756,0.6866,0.8,0.6538,0.1701,0.9394,0.85,0.8519,0.8485,0.2839,0.9098,0.7647,0.9286,0.65
10,0.1837,0.5824,0.5672,0.5556,0.569,0.1734,0.9383,0.85,0.7963,0.8939,0.2849,0.8874,0.8088,0.8182,0.8
11,0.2033,0.8821,0.7463,0.9444,0.6735,0.1715,0.9369,0.8333,0.7963,0.8636,0.2906,0.8374,0.7059,0.7037,0.7073
12,0.1929,0.7992,0.6567,0.8571,0.6038,0.1703,0.9374,0.8417,0.8333,0.8485,0.2862,0.897,0.8088,0.8519,0.7805
13,0.1805,0.9244,0.6119,0.9333,0.5192,0.1704,0.936,0.8417,0.8333,0.8485,0.2833,0.8754,0.7794,0.9,0.6842
14,0.17,0.9364,0.6269,1.0,0.5455,0.1708,0.9352,0.85,0.8333,0.8636,0.2736,0.9416,0.8235,0.8387,0.8108
15,0.1855,0.8923,0.6418,1.0,0.5385,0.1707,0.9352,0.85,0.8333,0.8636,0.2759,0.9314,0.8529,0.875,0.8333
16,0.1862,0.8282,0.597,0.8667,0.5192,0.1708,0.9355,0.8417,0.8333,0.8485,0.2772,0.8893,0.8088,0.9032,0.7297
17,0.1714,0.9272,0.7313,1.0,0.6604,0.1711,0.9346,0.85,0.8333,0.8636,0.2938,0.8521,0.7647,0.8235,0.7059
18,0.1999,0.7731,0.6119,0.8,0.5577,0.1713,0.9346,0.8417,0.8148,0.8636,0.2842,0.8889,0.8235,0.9062,0.75
19,0.1939,0.8659,0.6866,0.9412,0.6,0.1714,0.9343,0.85,0.8333,0.8636,0.2928,0.8485,0.7647,0.8788,0.6571
