epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2876,0.7465,0.6866,0.6818,0.6889,0.2499,0.8329,0.7583,0.8077,0.7206,0.3078,0.7956,0.7353,0.7667,0.7105
1,0.2754,0.8488,0.7612,0.913,0.6818,0.2498,0.8326,0.7583,0.8077,0.7206,0.3196,0.703,0.6471,0.6364,0.6571
2,0.2421,0.8423,0.806,0.5333,0.8846,0.2535,0.8272,0.725,0.6923,0.75,0.3148,0.7619,0.6765,0.6061,0.7429
3,0.2636,0.8644,0.791,0.4286,0.9565,0.2548,0.8266,0.7333,0.6731,0.7794,0.3001,0.8149,0.75,0.6333,0.8421
4,0.2956,0.7016,0.7313,0.4783,0.8636,0.2512,0.8278,0.75,0.75,0.75,0.3118,0.7411,0.7353,0.7857,0.7
5,0.2985,0.7204,0.6567,0.6296,0.675,0.2505,0.8329,0.7667,0.8269,0.7206,0.3049,0.7908,0.6912,0.875,0.5278
6,0.2703,0.7653,0.6866,0.7222,0.6735,0.2521,0.8283,0.75,0.7308,0.7647,0.2949,0.8561,0.7794,0.6667,0.8684
7,0.2796,0.8757,0.7761,0.7667,0.7838,0.2499,0.8281,0.775,0.8462,0.7206,0.3093,0.7675,0.6912,0.8333,0.5789
8,0.2897,0.7958,0.6866,0.7586,0.6316,0.2505,0.8281,0.7667,0.8462,0.7059,0.2996,0.8351,0.6765,0.9667,0.4474
9,0.2792,0.8368,0.7015,0.8077,0.6341,0.2507,0.8278,0.7583,0.8462,0.6912,0.3128,0.7431,0.6176,0.875,0.3889
10,0.2828,0.7852,0.7015,0.7308,0.6829,0.2507,0.8275,0.7583,0.8462,0.6912,0.3096,0.7745,0.5882,0.8621,0.3846
11,0.2943,0.7754,0.6866,0.9118,0.4545,0.2525,0.8281,0.725,0.8462,0.6324,0.3144,0.7805,0.5441,0.963,0.2683
12,0.2715,0.8775,0.6418,0.913,0.5,0.2513,0.8275,0.7583,0.8462,0.6912,0.3043,0.7958,0.5735,0.8519,0.3902
13,0.2828,0.7933,0.6418,0.84,0.5238,0.2508,0.8272,0.7583,0.8462,0.6912,0.2933,0.8585,0.6324,0.9375,0.3611
14,0.2767,0.8306,0.7313,0.8214,0.6667,0.251,0.8278,0.7583,0.8462,0.6912,0.3004,0.8161,0.6176,0.8929,0.425
15,0.259,0.8975,0.6418,0.9048,0.5217,0.2506,0.8269,0.7583,0.8462,0.6912,0.3067,0.776,0.5735,0.8519,0.3902
16,0.2594,0.8889,0.6418,0.9091,0.5111,0.2503,0.8269,0.7583,0.8462,0.6912,0.3213,0.6858,0.5441,0.8125,0.3056
17,0.2846,0.7868,0.6119,0.875,0.4651,0.2503,0.8266,0.7583,0.8462,0.6912,0.3243,0.6799,0.5588,0.8276,0.359
18,0.2746,0.8169,0.6716,0.7917,0.6047,0.2502,0.8272,0.7583,0.8462,0.6912,0.3073,0.7671,0.6324,0.8485,0.4286
19,0.28,0.8452,0.7612,0.8846,0.6829,0.2502,0.8266,0.7583,0.8462,0.6912,0.3109,0.7509,0.6176,0.8571,0.45
