epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2462,0.75,0.7273,0.96,0.0,0.1172,0.9478,0.8917,0.9368,0.72,0.1585,0.9762,0.9118,1.0,0.5
1,0.2503,0.8056,0.8182,1.0,0.3333,0.1049,0.9478,0.9083,0.9263,0.84,0.1468,0.8833,0.8529,0.9,0.5
2,0.2419,0.7037,0.7576,0.875,0.4444,0.0992,0.9486,0.9167,0.9263,0.88,0.1838,0.8333,0.7647,0.7857,0.6667
3,0.2102,0.838,0.7576,0.7083,0.8889,0.0983,0.9486,0.9083,0.9158,0.88,0.183,0.7586,0.5882,0.5517,0.8
4,0.1874,0.784,0.6061,0.5556,0.8333,0.0979,0.9486,0.9083,0.9158,0.88,0.2024,0.8578,0.6471,0.56,0.8889
5,0.218,0.6099,0.697,0.7692,0.4286,0.0973,0.9491,0.9083,0.9158,0.88,0.1735,0.9048,0.7059,0.6786,0.8333
6,0.2141,0.8391,0.7576,0.6957,0.9,0.0971,0.9495,0.8917,0.8947,0.88,0.2179,0.7378,0.5588,0.48,0.7778
7,0.1539,0.8222,0.6667,0.6333,1.0,0.0974,0.9495,0.9083,0.9158,0.88,0.2346,0.7083,0.5882,0.5417,0.7
8,0.1718,0.6121,0.697,0.7241,0.5,0.0998,0.9503,0.9083,0.9263,0.84,0.1538,0.9379,0.8824,0.8621,1.0
9,0.2078,0.8843,0.7879,0.7917,0.7778,0.0982,0.9507,0.9167,0.9263,0.88,0.1639,0.8828,0.7647,0.7586,0.8
10,0.1906,0.6071,0.697,0.75,0.4,0.0976,0.9512,0.9167,0.9263,0.88,0.1461,0.8602,0.7941,0.7742,1.0
11,0.1493,0.7111,0.7576,0.8,0.3333,0.1024,0.9512,0.9083,0.9263,0.84,0.1999,0.7725,0.7941,0.8148,0.7143
12,0.1864,0.7407,0.7273,0.7778,0.5,0.1006,0.952,0.9083,0.9263,0.84,0.2109,0.8711,0.8529,0.92,0.6667
13,0.1935,0.7099,0.7273,0.8519,0.1667,0.1005,0.9524,0.9083,0.9263,0.84,0.2095,0.6614,0.7059,0.7778,0.4286
14,0.2074,0.912,0.8485,0.9583,0.5556,0.0991,0.9524,0.9083,0.9263,0.84,0.2115,0.6878,0.6765,0.7037,0.5714
15,0.2079,0.8,0.8485,0.88,0.75,0.0983,0.9524,0.9083,0.9263,0.84,0.1949,0.8201,0.8235,0.8519,0.7143
16,0.1549,0.8362,0.8182,0.8276,0.75,0.0985,0.9528,0.9083,0.9263,0.84,0.1693,0.875,0.8529,0.8929,0.6667
17,0.1819,0.7716,0.8485,0.8889,0.6667,0.0981,0.9524,0.9083,0.9263,0.84,0.2237,0.7822,0.7647,0.84,0.5556
18,0.1244,0.9667,0.9394,0.9333,1.0,0.099,0.9524,0.9083,0.9263,0.84,0.2215,0.8417,0.7941,0.7917,0.8
19,0.1726,0.8148,0.8788,0.9259,0.6667,0.0993,0.9524,0.9083,0.9263,0.84,0.1717,0.8276,0.7941,0.7931,0.8
20,0.1904,0.5714,0.7576,0.8571,0.2,0.0992,0.952,0.9083,0.9263,0.84,0.2009,0.8889,0.8529,0.88,0.7778
21,0.2109,0.7198,0.7576,0.8846,0.2857,0.0988,0.9524,0.9083,0.9263,0.84,0.1996,0.6726,0.7059,0.75,0.5
22,0.1781,0.7429,0.7273,0.7857,0.4,0.0989,0.952,0.9083,0.9263,0.84,0.1758,0.9615,0.8529,0.8077,1.0
23,0.1439,0.4677,0.697,0.7419,0.0,0.0995,0.952,0.9083,0.9263,0.84,0.1746,0.9167,0.8529,0.8214,1.0
24,0.1413,0.9714,0.8788,0.8929,0.8,0.0998,0.952,0.9083,0.9263,0.84,0.1859,0.7884,0.8824,0.963,0.5714
25,0.1818,0.8457,0.7576,0.8148,0.5,0.0998,0.952,0.9083,0.9263,0.84,0.195,0.7619,0.8235,0.8214,0.8333
