epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1757,0.7396,0.8214,0.125,0.9375,0.1764,0.9433,0.875,0.8148,0.9242,0.312,0.8704,0.6667,0.3333,0.9667
1,0.1991,0.7859,0.8393,0.4545,0.9333,0.1736,0.9436,0.875,0.8148,0.9242,0.3206,0.8621,0.5965,0.2143,0.9655
2,0.1984,0.796,0.8036,0.2727,0.9333,0.17,0.9444,0.875,0.8148,0.9242,0.3171,0.7808,0.7018,0.4643,0.931
3,0.1855,0.7305,0.8036,0.3333,0.8936,0.1683,0.9439,0.8583,0.8148,0.8939,0.2966,0.8624,0.7544,0.625,0.8485
4,0.1922,0.8996,0.75,0.8333,0.7273,0.1683,0.9425,0.8583,0.8148,0.8939,0.2958,0.865,0.7368,0.68,0.7812
5,0.193,0.858,0.7679,0.75,0.7727,0.1682,0.943,0.8583,0.8148,0.8939,0.3003,0.8654,0.7193,0.6667,0.7778
6,0.1698,0.8747,0.8036,0.8889,0.7872,0.1687,0.9408,0.85,0.8148,0.8788,0.2798,0.9066,0.8421,0.8333,0.8485
7,0.2074,0.7406,0.5893,0.5385,0.6047,0.1673,0.9408,0.85,0.8333,0.8636,0.2799,0.9318,0.8421,0.875,0.8182
8,0.2017,0.9301,0.75,0.9333,0.6829,0.1688,0.9414,0.8417,0.8333,0.8485,0.2726,0.9212,0.8421,0.8929,0.7931
9,0.2098,0.7551,0.6429,0.7857,0.5952,0.1704,0.9402,0.8417,0.8519,0.8333,0.2882,0.9015,0.7719,1.0,0.6061
10,0.1758,0.57,0.4821,0.5,0.48,0.1704,0.9397,0.8333,0.7963,0.8636,0.2828,0.8802,0.7544,0.7778,0.7333
11,0.1913,0.9052,0.75,1.0,0.6744,0.1706,0.9397,0.8417,0.8148,0.8636,0.2917,0.8347,0.7018,0.7143,0.6944
12,0.197,0.7879,0.7321,0.8333,0.7045,0.1706,0.9386,0.8417,0.8148,0.8636,0.2821,0.9255,0.8421,0.7917,0.8788
13,0.1782,0.9167,0.75,0.9167,0.7045,0.1699,0.9388,0.8417,0.8333,0.8485,0.2869,0.8725,0.7719,0.8333,0.7273
14,0.1652,0.9456,0.6429,1.0,0.5745,0.1703,0.9383,0.8417,0.8148,0.8636,0.2753,0.9506,0.8246,0.8,0.8519
15,0.1835,0.8902,0.6607,1.0,0.5682,0.1703,0.9383,0.8417,0.8148,0.8636,0.2766,0.9481,0.8772,0.8667,0.8889
16,0.1918,0.8104,0.6607,0.7692,0.6279,0.1703,0.9383,0.85,0.8333,0.8636,0.2752,0.9175,0.8421,0.8929,0.7931
17,0.1799,0.9249,0.75,1.0,0.6744,0.1704,0.938,0.85,0.8333,0.8636,0.2988,0.8399,0.7368,0.8214,0.6552
18,0.1992,0.7386,0.625,0.9167,0.5455,0.1707,0.9371,0.85,0.8333,0.8636,0.284,0.8951,0.8246,0.8889,0.7667
19,0.1907,0.8623,0.6786,0.9231,0.6047,0.1709,0.9366,0.85,0.8333,0.8636,0.2918,0.8568,0.7719,0.8519,0.7
