epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1926,0.8731,0.8214,0.9545,0.3333,0.1458,0.8808,0.8167,0.8316,0.76,0.1652,0.8702,0.8772,0.9362,0.6
1,0.1874,0.9065,0.8571,0.881,0.7857,0.1444,0.8825,0.8,0.8,0.8,0.1798,0.8182,0.807,0.8696,0.5455
2,0.1668,0.8788,0.7679,0.7778,0.7273,0.1446,0.8825,0.7833,0.7684,0.84,0.1576,0.8773,0.8947,0.9375,0.6667
3,0.188,0.8844,0.7321,0.6667,0.9286,0.1449,0.8813,0.7833,0.7684,0.84,0.1566,0.9191,0.8421,0.8298,0.9
4,0.1812,0.8523,0.75,0.7273,0.8333,0.1453,0.8796,0.7833,0.7684,0.84,0.2063,0.7727,0.8421,0.9091,0.6154
5,0.1347,0.9622,0.8929,0.8723,1.0,0.1454,0.8804,0.7833,0.7684,0.84,0.1583,0.8819,0.8246,0.8958,0.4444
6,0.1666,0.8998,0.7679,0.7442,0.8462,0.1461,0.8792,0.775,0.7579,0.84,0.1637,0.9178,0.8947,0.8864,0.9231
7,0.173,0.8087,0.8214,0.8696,0.6,0.1457,0.8775,0.7833,0.7684,0.84,0.179,0.8671,0.7895,0.7955,0.7692
8,0.1447,0.8594,0.7143,0.6875,0.875,0.1458,0.8779,0.7833,0.7684,0.84,0.1649,0.8755,0.8596,0.913,0.6364
9,0.1776,0.8855,0.8393,0.8605,0.7692,0.1464,0.8779,0.775,0.7579,0.84,0.1817,0.7384,0.7895,0.8333,0.5556
10,0.171,0.8667,0.8036,0.7778,0.9091,0.1465,0.8779,0.775,0.7579,0.84,0.1745,0.7143,0.7719,0.8163,0.5
11,0.1402,0.8717,0.8214,0.8163,0.8571,0.146,0.8779,0.775,0.7579,0.84,0.187,0.8142,0.8246,0.8913,0.5455
12,0.1876,0.6359,0.6071,0.6596,0.3333,0.146,0.8775,0.775,0.7579,0.84,0.1668,0.9248,0.8947,0.9318,0.7692
13,0.1527,0.8385,0.7143,0.7083,0.75,0.1458,0.8775,0.775,0.7579,0.84,0.1829,0.783,0.8246,0.8936,0.5
14,0.1627,0.9677,0.8571,0.8095,1.0,0.1459,0.8775,0.775,0.7579,0.84,0.145,0.9545,0.8421,0.8696,0.7273
15,0.1664,0.9195,0.8393,0.8372,0.8462,0.1461,0.8775,0.775,0.7579,0.84,0.1493,0.9605,0.8947,0.913,0.8182
16,0.1897,0.663,0.6071,0.587,0.7,0.146,0.8775,0.775,0.7579,0.84,0.1587,0.8333,0.8246,0.875,0.5556
17,0.1626,0.9392,0.8214,0.8372,0.7692,0.1461,0.8775,0.775,0.7579,0.84,0.1898,0.7727,0.8246,0.8913,0.5455
18,0.1454,0.8281,0.8214,0.8542,0.625,0.1461,0.8775,0.775,0.7579,0.84,0.2146,0.794,0.807,0.8837,0.5714
19,0.1725,0.8674,0.7857,0.7955,0.75,0.1462,0.8775,0.775,0.7579,0.84,0.1601,0.9493,0.8947,0.9091,0.8462
