epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2683,0.8333,0.7333,0.8333,0.697,0.2498,0.8317,0.7583,0.8077,0.7206,0.3078,0.8201,0.7391,0.75,0.7273
1,0.2786,0.7857,0.7111,0.7857,0.6774,0.25,0.8314,0.75,0.7692,0.7353,0.321,0.76,0.6957,0.6,0.8095
2,0.2457,0.8029,0.8,0.5,0.8857,0.2544,0.8275,0.725,0.6731,0.7647,0.3117,0.8106,0.6957,0.5,0.875
3,0.2575,0.887,0.8444,0.4615,1.0,0.2565,0.8266,0.7167,0.6346,0.7794,0.3025,0.8173,0.6739,0.45,0.8462
4,0.3104,0.7227,0.6667,0.2941,0.8929,0.2517,0.8281,0.7417,0.7308,0.75,0.316,0.7183,0.6957,0.6111,0.75
5,0.3009,0.7429,0.6667,0.6316,0.6923,0.2498,0.8312,0.7583,0.8077,0.7206,0.299,0.8166,0.8043,0.7826,0.8261
6,0.2574,0.8102,0.6667,0.7273,0.6471,0.2502,0.8312,0.7417,0.7308,0.75,0.2789,0.9067,0.8478,0.8824,0.8276
7,0.2957,0.8735,0.7778,0.7391,0.8182,0.2494,0.8317,0.7667,0.8077,0.7353,0.2877,0.8147,0.7609,0.7143,0.7812
8,0.3043,0.7885,0.7111,0.7273,0.6957,0.2495,0.8331,0.7583,0.8077,0.7206,0.294,0.8393,0.7609,0.9444,0.6429
9,0.2696,0.8644,0.7778,0.8,0.7667,0.2495,0.8329,0.7583,0.8077,0.7206,0.3022,0.8147,0.7174,0.8261,0.6087
10,0.2856,0.7605,0.7111,0.6471,0.75,0.2496,0.8317,0.7583,0.8077,0.7206,0.3153,0.7385,0.6957,0.75,0.6538
11,0.3046,0.753,0.7333,0.8636,0.6087,0.2504,0.8323,0.775,0.8462,0.7206,0.3086,0.8174,0.5652,0.8824,0.3793
12,0.257,0.9116,0.7333,1.0,0.6364,0.2497,0.8314,0.7667,0.8269,0.7206,0.2992,0.7976,0.7174,0.8333,0.6429
13,0.2827,0.821,0.7333,0.8333,0.6667,0.2495,0.8295,0.7667,0.8269,0.7206,0.2936,0.8393,0.7174,0.8696,0.5652
14,0.2735,0.8642,0.7778,0.7222,0.8148,0.2496,0.8298,0.7667,0.8269,0.7206,0.2895,0.8373,0.7826,0.8889,0.7143
15,0.2629,0.8365,0.8,0.7692,0.8125,0.2495,0.8295,0.7667,0.8269,0.7206,0.3091,0.7135,0.6739,0.7368,0.6296
16,0.2545,0.9111,0.6889,0.9231,0.5938,0.2494,0.8295,0.7667,0.8269,0.7206,0.3185,0.6673,0.6304,0.7391,0.5217
17,0.284,0.7983,0.7778,0.8824,0.7143,0.2495,0.8292,0.7667,0.8269,0.7206,0.3125,0.7321,0.6957,0.7778,0.6429
18,0.286,0.821,0.7778,0.8889,0.7037,0.2495,0.8295,0.7667,0.8269,0.7206,0.3023,0.7771,0.7174,0.7619,0.68
19,0.2743,0.8644,0.8,0.8,0.8,0.2494,0.8292,0.7667,0.8269,0.7206,0.3145,0.6994,0.6522,0.6957,0.6087
