epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3358,0.4707,0.4627,0.7273,0.3333,0.266,0.8275,0.75,0.8846,0.6471,0.3563,0.4281,0.4265,0.6667,0.2368
1,0.2971,0.7134,0.6418,0.7826,0.5682,0.2641,0.8275,0.7417,0.8462,0.6618,0.3396,0.5948,0.5735,0.7576,0.4
2,0.2889,0.5474,0.5075,0.4,0.5385,0.2624,0.8235,0.75,0.7308,0.7647,0.3557,0.5056,0.4706,0.303,0.6286
3,0.3085,0.5642,0.6269,0.2381,0.8043,0.2631,0.823,0.75,0.7308,0.7647,0.3452,0.5421,0.5147,0.2667,0.7105
4,0.3133,0.5415,0.6119,0.3043,0.7727,0.2616,0.8247,0.7667,0.7885,0.75,0.3623,0.4179,0.4706,0.3929,0.525
5,0.3256,0.5352,0.5672,0.5556,0.575,0.2614,0.8264,0.7667,0.8077,0.7353,0.3489,0.5043,0.4853,0.5312,0.4444
6,0.2863,0.6372,0.6119,0.5556,0.6327,0.2633,0.8241,0.7333,0.6923,0.7647,0.3577,0.4623,0.4706,0.2333,0.6579
7,0.3475,0.4874,0.4627,0.4333,0.4865,0.2613,0.8252,0.7667,0.8077,0.7353,0.348,0.5105,0.5,0.5,0.5
8,0.3118,0.6298,0.5522,0.6552,0.4737,0.2638,0.8283,0.7417,0.8462,0.6618,0.339,0.5456,0.5735,0.8667,0.3421
9,0.3188,0.5732,0.5075,0.6923,0.3902,0.2625,0.8281,0.7417,0.8269,0.6765,0.3475,0.5304,0.5441,0.7188,0.3889
10,0.3013,0.6689,0.6269,0.7308,0.561,0.2621,0.8258,0.7583,0.8269,0.7059,0.3586,0.4889,0.5294,0.7586,0.359
11,0.3308,0.5463,0.5224,0.7353,0.303,0.2704,0.8269,0.7333,0.9231,0.5882,0.3512,0.5808,0.4853,0.9259,0.1951
12,0.2877,0.748,0.5373,0.7391,0.4318,0.2636,0.8247,0.7333,0.8269,0.6618,0.3491,0.5285,0.4559,0.8148,0.2195
13,0.3262,0.5143,0.5373,0.6,0.5,0.2627,0.8244,0.7417,0.8269,0.6765,0.351,0.5304,0.5441,0.7812,0.3333
14,0.2912,0.7619,0.6866,0.8214,0.5897,0.2633,0.8247,0.7333,0.8269,0.6618,0.3357,0.5759,0.5588,0.8571,0.35
15,0.28,0.7754,0.6567,0.8571,0.5652,0.2617,0.8238,0.7667,0.8269,0.7206,0.3351,0.5727,0.5588,0.8148,0.3902
16,0.2944,0.6626,0.597,0.6818,0.5556,0.2612,0.8232,0.7583,0.8077,0.7206,0.3526,0.4714,0.4853,0.75,0.25
17,0.2933,0.6909,0.5672,0.6667,0.5116,0.2612,0.823,0.7583,0.8077,0.7206,0.366,0.4571,0.4706,0.6552,0.3333
18,0.3222,0.5426,0.5075,0.75,0.3721,0.261,0.8232,0.7583,0.8077,0.7206,0.3578,0.5074,0.5441,0.697,0.4
19,0.3185,0.5797,0.5522,0.6538,0.4878,0.261,0.823,0.7583,0.8077,0.7206,0.3464,0.508,0.4706,0.6071,0.375
