epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3262,0.4283,0.6567,0.0,0.9778,0.2866,0.7644,0.675,0.7115,0.6471,0.3584,0.4816,0.5147,0.0333,0.8947
1,0.3093,0.6057,0.6269,0.2174,0.8409,0.2967,0.7627,0.6917,0.8654,0.5588,0.359,0.5056,0.5147,0.2727,0.7429
2,0.2991,0.2923,0.5821,0.0,0.75,0.2893,0.7622,0.7,0.8269,0.6029,0.3696,0.49,0.4706,0.0606,0.8571
3,0.32,0.4834,0.6567,0.0476,0.9348,0.2924,0.7616,0.6917,0.8462,0.5735,0.3506,0.5184,0.5735,0.2333,0.8421
4,0.3191,0.5059,0.5821,0.2609,0.75,0.3035,0.7624,0.675,0.8654,0.5294,0.339,0.5366,0.5147,0.3214,0.65
5,0.3373,0.3778,0.4328,0.4074,0.45,0.3257,0.7616,0.65,0.9615,0.4118,0.3447,0.5165,0.5294,0.6562,0.4167
6,0.3034,0.5204,0.5373,0.5556,0.5306,0.2999,0.7622,0.675,0.8654,0.5294,0.3542,0.4263,0.4265,0.2,0.6053
7,0.333,0.6225,0.6119,0.3667,0.8108,0.3076,0.7624,0.6833,0.9038,0.5147,0.345,0.4895,0.5294,0.4,0.6316
8,0.3575,0.3848,0.4328,0.2069,0.6053,0.3179,0.763,0.65,0.9423,0.4265,0.3321,0.6132,0.6176,0.6667,0.5789
9,0.3328,0.4184,0.4478,0.4231,0.4634,0.3205,0.763,0.65,0.9423,0.4265,0.3435,0.5252,0.5588,0.5625,0.5556
10,0.3328,0.4174,0.4328,0.6923,0.2683,0.3212,0.7627,0.65,0.9423,0.4265,0.3449,0.4783,0.5,0.6207,0.4103
11,0.3532,0.3948,0.4328,0.6176,0.2424,0.3351,0.7605,0.6083,0.9615,0.3382,0.3461,0.5077,0.3824,0.6667,0.1951
12,0.3251,0.4328,0.403,0.6087,0.2955,0.3331,0.7613,0.625,0.9615,0.3676,0.3423,0.5005,0.4265,0.5926,0.3171
13,0.3292,0.4276,0.4179,0.68,0.2619,0.3328,0.7619,0.625,0.9615,0.3676,0.352,0.454,0.4412,0.625,0.2778
14,0.3385,0.4414,0.4478,0.6071,0.3333,0.3338,0.7613,0.625,0.9615,0.3676,0.3454,0.4821,0.4412,0.6429,0.3
15,0.3062,0.6377,0.4925,1.0,0.2609,0.3315,0.7619,0.625,0.9615,0.3676,0.3454,0.4697,0.4853,0.6296,0.3902
16,0.3229,0.4495,0.403,0.5909,0.3111,0.3288,0.7619,0.625,0.9615,0.3676,0.3477,0.4757,0.4118,0.625,0.2222
17,0.3222,0.5019,0.5075,0.7083,0.3953,0.3295,0.7619,0.625,0.9615,0.3676,0.3537,0.4297,0.4118,0.5517,0.3077
18,0.3363,0.3663,0.4179,0.5833,0.3256,0.3285,0.7622,0.625,0.9615,0.3676,0.3464,0.5152,0.4853,0.6364,0.3429
19,0.3341,0.4221,0.4179,0.5,0.3659,0.3286,0.7622,0.625,0.9615,0.3676,0.354,0.3973,0.3824,0.4643,0.325
20,0.3243,0.4275,0.403,0.619,0.3043,0.3284,0.7624,0.625,0.9615,0.3676,0.3553,0.3677,0.3824,0.4074,0.3659
21,0.334,0.3071,0.2985,0.5,0.2,0.3277,0.7622,0.6333,0.9615,0.3824,0.3423,0.5312,0.4559,0.625,0.3056
22,0.3235,0.4704,0.4776,0.6957,0.3636,0.3274,0.7622,0.6417,0.9615,0.3971,0.3468,0.497,0.5,0.5758,0.4286
