epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2957,0.6551,0.6106,0.6944,0.5714,0.2498,0.8309,0.7583,0.8077,0.7206,0.324,0.6622,0.6053,0.6735,0.5538
1,0.2802,0.7775,0.6814,0.7105,0.6667,0.2501,0.83,0.7583,0.7885,0.7353,0.3237,0.6656,0.6404,0.6122,0.6615
2,0.2731,0.7353,0.7434,0.375,0.8889,0.254,0.8286,0.725,0.6923,0.75,0.3198,0.6856,0.6579,0.4792,0.7879
3,0.2733,0.7681,0.7434,0.4706,0.8608,0.2528,0.8278,0.7333,0.7115,0.75,0.3203,0.6912,0.6404,0.54,0.7188
4,0.3075,0.6716,0.6726,0.5455,0.7536,0.2512,0.8283,0.7667,0.8269,0.7206,0.3255,0.6692,0.5877,0.8039,0.4127
5,0.3002,0.6555,0.531,0.675,0.4521,0.25,0.8292,0.75,0.7692,0.7353,0.3179,0.7039,0.6316,0.75,0.5455
6,0.2962,0.6989,0.6195,0.5897,0.6351,0.2502,0.8312,0.7583,0.7692,0.75,0.3171,0.713,0.6667,0.7059,0.6349
7,0.2962,0.7746,0.646,0.7,0.6032,0.25,0.8289,0.7667,0.8077,0.7353,0.3212,0.6824,0.5789,0.7917,0.4242
8,0.3067,0.7195,0.6283,0.7647,0.5161,0.251,0.8278,0.75,0.8269,0.6912,0.3227,0.6884,0.5702,0.84,0.3594
9,0.2947,0.7635,0.6195,0.8542,0.4462,0.2516,0.8283,0.75,0.8269,0.6912,0.3238,0.6827,0.5614,0.8462,0.3226
10,0.2894,0.7495,0.6106,0.7619,0.5211,0.2515,0.8278,0.75,0.8269,0.6912,0.3213,0.7,0.5526,0.84,0.3281
11,0.2958,0.7395,0.5752,0.8696,0.3731,0.2517,0.8295,0.7583,0.8462,0.6912,0.3253,0.69,0.5263,0.88,0.25
12,0.3016,0.733,0.6195,0.7917,0.4923,0.252,0.8295,0.7583,0.8462,0.6912,0.3276,0.6859,0.5175,0.875,0.2576
13,0.3001,0.7205,0.5752,0.8542,0.3692,0.252,0.8298,0.7583,0.8462,0.6912,0.3224,0.7084,0.5351,0.88,0.2656
14,0.2842,0.7702,0.6018,0.8421,0.48,0.2517,0.83,0.7583,0.8462,0.6912,0.3235,0.6972,0.5439,0.86,0.2969
15,0.2782,0.8193,0.5664,0.8649,0.4211,0.2512,0.8292,0.75,0.8269,0.6912,0.3248,0.6869,0.5088,0.8333,0.2727
16,0.2851,0.7834,0.5929,0.8372,0.4429,0.2509,0.8292,0.75,0.8077,0.7059,0.3236,0.6856,0.5351,0.84,0.2969
17,0.3012,0.6864,0.5664,0.8372,0.4,0.2508,0.8289,0.75,0.8077,0.7059,0.3226,0.6909,0.5439,0.8431,0.3016
18,0.2979,0.7243,0.5841,0.8333,0.4366,0.2507,0.8289,0.75,0.8077,0.7059,0.3256,0.6794,0.5526,0.84,0.3281
19,0.2902,0.7619,0.6106,0.878,0.4583,0.2507,0.8289,0.75,0.8077,0.7059,0.3216,0.6954,0.5614,0.8333,0.3636
