epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1721,0.7906,0.7434,0.5789,0.7766,0.1475,0.9568,0.875,0.8704,0.8788,0.2646,0.8793,0.807,0.6923,0.9032
1,0.1875,0.8488,0.7611,0.7778,0.7558,0.1506,0.9559,0.9083,0.963,0.8636,0.2666,0.8625,0.7105,0.7347,0.6923
2,0.1657,0.7965,0.6903,0.7222,0.6842,0.149,0.9565,0.9,0.9444,0.8636,0.2631,0.8711,0.7544,0.7451,0.7619
3,0.1609,0.817,0.6814,0.6667,0.6842,0.1466,0.9559,0.8833,0.8889,0.8788,0.2609,0.8803,0.7982,0.7308,0.8548
4,0.1743,0.8127,0.6991,0.7273,0.6923,0.1464,0.9554,0.875,0.8704,0.8788,0.263,0.8703,0.7719,0.7115,0.8226
5,0.1756,0.701,0.6814,0.6471,0.6875,0.1464,0.9559,0.8667,0.8519,0.8788,0.2668,0.8688,0.7807,0.6731,0.871
6,0.1736,0.8177,0.7611,0.6818,0.7802,0.1468,0.9568,0.8833,0.8889,0.8788,0.2568,0.8986,0.7982,0.7308,0.8548
7,0.2049,0.7998,0.7257,0.7097,0.7317,0.1561,0.9559,0.9083,0.9815,0.8485,0.2605,0.8917,0.7807,0.9388,0.6615
8,0.1785,0.8745,0.6549,0.871,0.5732,0.159,0.9562,0.8917,0.9815,0.8182,0.2614,0.8809,0.7281,0.9259,0.55
9,0.175,0.8423,0.6283,0.84,0.5682,0.1577,0.9559,0.9,0.9815,0.8333,0.2601,0.8858,0.7368,0.9216,0.5873
10,0.165,0.7442,0.6195,0.6667,0.6122,0.1472,0.9557,0.8833,0.9074,0.8636,0.2565,0.8858,0.7982,0.7647,0.8254
11,0.1874,0.7795,0.6372,0.68,0.625,0.1476,0.9557,0.875,0.9074,0.8485,0.2585,0.8821,0.7719,0.75,0.7903
12,0.166,0.8577,0.708,0.8095,0.6848,0.1472,0.9559,0.8833,0.9074,0.8636,0.2569,0.8864,0.7807,0.7647,0.7937
13,0.194,0.7759,0.6637,0.6923,0.6552,0.148,0.9559,0.8833,0.9259,0.8485,0.2552,0.8922,0.7632,0.8,0.7344
14,0.1696,0.8194,0.6991,0.8,0.6774,0.1476,0.9557,0.875,0.9074,0.8485,0.2608,0.875,0.7632,0.7692,0.7581
15,0.1788,0.8518,0.6637,0.92,0.5909,0.1477,0.9557,0.875,0.9074,0.8485,0.2593,0.8864,0.7807,0.8039,0.7619
16,0.1645,0.8771,0.708,0.9091,0.6593,0.1473,0.9554,0.8833,0.9074,0.8636,0.2588,0.8796,0.7807,0.7843,0.7778
17,0.159,0.8855,0.7345,0.7826,0.7222,0.1472,0.9554,0.875,0.8889,0.8636,0.2591,0.8741,0.7632,0.7692,0.7581
18,0.1747,0.7987,0.7434,0.7727,0.7363,0.1473,0.9551,0.875,0.8889,0.8636,0.259,0.8769,0.7719,0.7692,0.7742
19,0.1667,0.88,0.7699,0.88,0.7386,0.1473,0.9551,0.875,0.8889,0.8636,0.2575,0.8858,0.7807,0.7843,0.7778
