epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1983,0.7222,0.3636,1.0,0.2222,0.1977,0.9214,0.85,0.9444,0.7727,0.2838,0.8571,0.6667,0.8571,0.4
1,0.2067,0.6111,0.3636,1.0,0.2222,0.1958,0.9217,0.8417,0.9259,0.7727,0.2546,0.9259,0.8333,1.0,0.3333
2,0.1612,0.8333,0.6364,1.0,0.5556,0.1945,0.9217,0.85,0.9074,0.803,0.2509,0.9429,0.8333,1.0,0.6
3,0.1626,1.0,0.4545,1.0,0.3333,0.194,0.9217,0.85,0.9074,0.803,0.3203,0.7429,0.5833,1.0,0.2857
4,0.1825,0.8333,0.5455,1.0,0.4444,0.1922,0.9223,0.85,0.8704,0.8333,0.2656,0.9714,0.5833,1.0,0.2857
5,0.1456,0.9,0.5455,1.0,0.5,0.191,0.922,0.85,0.8704,0.8333,0.3371,0.6111,0.5,0.8333,0.1667
6,0.1983,0.875,0.7273,1.0,0.625,0.1906,0.9212,0.85,0.8704,0.8333,0.272,0.875,0.6667,1.0,0.5
7,0.2025,0.8333,0.6364,1.0,0.5,0.1903,0.9214,0.8417,0.8519,0.8333,0.273,0.8611,0.75,0.8333,0.6667
8,0.1566,0.7,0.7273,1.0,0.7,0.1897,0.9214,0.8417,0.8519,0.8333,0.3113,0.9259,0.5,1.0,0.3333
9,0.1789,0.7778,0.5455,1.0,0.4444,0.1896,0.9214,0.8417,0.8519,0.8333,0.3756,0.65,0.3333,1.0,0.2
10,0.1427,1.0,0.6364,1.0,0.6,0.1894,0.9217,0.85,0.8519,0.8485,0.3417,0.5714,0.5,0.5714,0.4
11,0.1908,0.6667,0.6364,1.0,0.5556,0.1893,0.9217,0.85,0.8519,0.8485,0.2574,0.9143,0.8333,1.0,0.7143
12,0.1708,0.9444,0.6364,1.0,0.5556,0.1894,0.9217,0.8583,0.8519,0.8636,0.2996,0.9062,0.6667,1.0,0.5
13,0.1827,0.9167,0.8182,0.6667,0.875,0.1894,0.9214,0.8667,0.8519,0.8788,0.2806,0.8286,0.75,1.0,0.5714
14,0.1569,0.9444,0.6364,1.0,0.5556,0.1894,0.9209,0.8667,0.8519,0.8788,0.3373,0.5625,0.5,0.75,0.0
15,0.1814,0.9167,0.9091,1.0,0.875,0.1893,0.9206,0.8667,0.8519,0.8788,0.2796,0.8571,0.6667,1.0,0.4286
16,0.2212,0.9167,0.9091,1.0,0.875,0.1892,0.9214,0.85,0.8519,0.8485,0.2976,0.75,0.5833,1.0,0.5
17,0.2321,0.7857,0.7273,1.0,0.5714,0.1893,0.9212,0.8417,0.8519,0.8333,0.2778,0.8611,0.75,0.8333,0.6667
18,0.1695,0.8333,0.5455,1.0,0.4444,0.1894,0.9209,0.8417,0.8519,0.8333,0.2828,0.8571,0.75,1.0,0.5714
19,0.1642,0.9,0.3636,1.0,0.3,0.1892,0.9209,0.8417,0.8519,0.8333,0.3073,0.7714,0.75,1.0,0.5714
