epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1356,0.9,0.9091,1.0,0.0,0.1263,0.9474,0.8917,0.9368,0.72,0.1178,1.0,0.9167,1.0,0.0
1,0.1171,1.0,0.9091,1.0,0.0,0.1258,0.9474,0.8917,0.9368,0.72,0.067,0.5,0.5,0.5,0.5
2,0.331,0.8214,0.6364,1.0,0.0,0.1202,0.9478,0.8917,0.9368,0.72,0.1499,0.6364,0.8333,0.9091,0.0
3,0.1655,0.9444,0.8182,0.8889,0.5,0.116,0.9478,0.9,0.9368,0.76,0.1333,0.8182,0.9167,1.0,0.0
4,0.2211,0.5556,0.7273,0.8889,0.0,0.1133,0.9478,0.9083,0.9368,0.8,0.2345,0.875,0.8333,1.0,0.5
5,0.2885,0.625,0.6364,0.875,0.0,0.1089,0.9486,0.9083,0.9368,0.8,0.1345,0.9091,0.9167,1.0,0.0
6,0.1964,0.9583,0.9091,1.0,0.6667,0.1067,0.9486,0.9083,0.9263,0.84,0.3131,0.4375,0.75,1.0,0.25
7,0.082,0.5,0.5,0.5,0.5,0.1066,0.9486,0.9083,0.9263,0.84,0.2744,0.625,0.6667,0.75,0.5
8,0.2058,0.5556,0.8182,0.8889,0.5,0.1066,0.9486,0.9083,0.9263,0.84,0.1378,1.0,0.9167,0.9,1.0
9,0.2248,0.7917,0.8182,1.0,0.3333,0.106,0.9491,0.9083,0.9263,0.84,0.1704,0.85,0.9167,1.0,0.5
10,0.1848,0.8889,0.8182,0.8889,0.5,0.1052,0.9495,0.9083,0.9263,0.84,0.1384,0.8182,0.75,0.8182,0.0
11,0.1489,0.5,0.9091,1.0,0.0,0.105,0.9499,0.9083,0.9263,0.84,0.2139,0.8148,0.9167,1.0,0.6667
12,0.2452,0.7917,0.7273,0.875,0.3333,0.1033,0.9507,0.9083,0.9263,0.84,0.1974,0.9259,0.9167,1.0,0.6667
13,0.2308,0.75,0.8182,1.0,0.3333,0.1019,0.9507,0.9083,0.9263,0.84,0.1831,0.75,0.75,0.9,0.0
14,0.1807,0.8333,0.9091,1.0,0.5,0.1006,0.9507,0.9083,0.9263,0.84,0.1057,0.5,0.8333,0.8333,0
15,0.1526,1.0,1.0,1.0,1.0,0.0997,0.9512,0.9083,0.9263,0.84,0.2034,0.65,0.75,0.8,0.5
16,0.0998,0.5,0.5,0.5,0.5,0.1006,0.9507,0.9083,0.9263,0.84,0.1927,0.963,0.9167,1.0,0.6667
17,0.1174,1.0,1.0,1.0,1.0,0.1024,0.9512,0.9083,0.9263,0.84,0.2159,0.7778,0.8333,1.0,0.3333
18,0.1679,0.8889,0.7273,0.7778,0.5,0.1038,0.9507,0.9083,0.9263,0.84,0.2096,0.8519,0.8333,0.8889,0.6667
19,0.1806,1.0,1.0,1.0,1.0,0.1036,0.9507,0.9083,0.9263,0.84,0.1013,0.5,0.9167,0.9167,0
20,0.1181,0.9,0.8182,0.9,0.0,0.103,0.9507,0.9083,0.9263,0.84,0.2655,0.8125,0.75,1.0,0.25
21,0.2325,0.3333,0.7273,0.8889,0.0,0.1025,0.9503,0.9083,0.9263,0.84,0.2229,0.7037,0.5833,0.6667,0.3333
22,0.1873,0.8333,0.7273,0.8889,0.0,0.1023,0.9503,0.9083,0.9263,0.84,0.2079,1.0,0.8333,0.75,1.0
23,0.1093,0.5,0.5,0.5,0.5,0.1027,0.9503,0.9083,0.9263,0.84,0.1425,0.9091,0.9167,0.9091,1.0
24,0.1203,0.9,0.9091,0.9,1.0,0.1032,0.9503,0.9083,0.9263,0.84,0.1218,1.0,0.9167,0.9091,1.0
25,0.1091,1.0,1.0,1.0,1.0,0.1037,0.9503,0.9083,0.9263,0.84,0.1988,0.7,0.75,0.9,0.0
26,0.2563,0.5833,0.6364,0.75,0.3333,0.1037,0.9503,0.9083,0.9263,0.84,0.1582,0.9,0.9167,1.0,0.5
27,0.2424,0.7917,0.7273,0.875,0.3333,0.1033,0.9503,0.9083,0.9263,0.84,0.1085,0.5,0.75,0.75,0
28,0.282,0.8667,0.7273,0.8333,0.6,0.1028,0.9503,0.9083,0.9263,0.84,0.232,0.8519,0.8333,1.0,0.3333
29,0.313,0.9,0.7273,0.8,0.6667,0.1023,0.9503,0.9083,0.9263,0.84,0.2016,0.8889,0.8333,0.8889,0.6667
30,0.1398,1.0,0.6364,0.6,1.0,0.102,0.9503,0.9083,0.9263,0.84,0.2243,0.7778,0.8333,0.8889,0.6667
31,0.1638,0.5,0.7273,0.8,0.0,0.102,0.9503,0.9083,0.9263,0.84,0.2537,0.6875,0.6667,0.75,0.5
32,0.1351,1.0,1.0,1.0,1.0,0.1021,0.9503,0.9083,0.9263,0.84,0.208,0.8519,0.6667,0.5556,1.0
33,0.1608,0.4,0.7273,0.8,0.0,0.1022,0.9503,0.9083,0.9263,0.84,0.1853,0.9259,0.75,0.6667,1.0
34,0.2148,0.4444,0.6364,0.7778,0.0,0.1022,0.9503,0.9083,0.9263,0.84,0.0907,0.5,0.5,0.5,0.5
35,0.2856,0.7143,0.6364,0.7143,0.5,0.1022,0.9503,0.9083,0.9263,0.84,0.2211,0.8519,0.5833,0.5556,0.6667
36,0.1023,0.5,0.5,0.5,0.5,0.1022,0.9503,0.9083,0.9263,0.84,0.2335,0.7778,0.6667,0.6667,0.6667
37,0.1638,0.8889,0.8182,0.8889,0.5,0.1022,0.9503,0.9083,0.9263,0.84,0.1468,1.0,1.0,1.0,1.0
38,0.2056,0.7222,0.7273,0.8889,0.0,0.1022,0.9503,0.9083,0.9263,0.84,0.1277,1.0,0.9167,0.9091,1.0
39,0.2577,0.8929,0.9091,1.0,0.75,0.1022,0.9503,0.9083,0.9263,0.84,0.0972,1.0,1.0,1.0,1.0
