epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.147,1.0,0.4545,0.4,1.0,0.102,0.9558,0.9083,0.9158,0.88,0.1702,0.4545,0.75,0.8182,0.0
1,0.1287,1.0,0.9091,0.9,1.0,0.1029,0.9554,0.9083,0.9158,0.88,0.1055,0.5,0.9167,0.9167,0
2,0.2273,0.8929,0.8182,0.7143,1.0,0.1029,0.9554,0.9083,0.9158,0.88,0.1408,0.8182,0.8333,0.8182,1.0
3,0.1738,0.8889,0.7273,0.6667,1.0,0.1026,0.9554,0.9083,0.9158,0.88,0.1387,1.0,0.8333,0.8182,1.0
4,0.1905,0.7222,0.6364,0.6667,0.5,0.1027,0.9554,0.9083,0.9158,0.88,0.2031,1.0,0.9167,0.875,1.0
5,0.2039,0.9167,0.7273,0.625,1.0,0.1024,0.9549,0.9083,0.9158,0.88,0.1461,0.9091,0.75,0.7273,1.0
6,0.2025,0.875,0.9091,0.875,1.0,0.1022,0.9545,0.9083,0.9158,0.88,0.28,0.5625,0.5,0.625,0.25
7,0.1111,0.5,0.5,0.5,0.5,0.1023,0.9545,0.9083,0.9158,0.88,0.2468,0.9375,0.9167,1.0,0.75
8,0.1994,0.6111,0.3636,0.3333,0.5,0.1024,0.9545,0.9083,0.9158,0.88,0.1628,0.9,0.75,0.8,0.5
9,0.1826,0.9583,0.8182,0.875,0.6667,0.1024,0.9545,0.9083,0.9158,0.88,0.1881,0.7,0.6667,0.7,0.5
10,0.2005,0.6111,0.6364,0.6667,0.5,0.1024,0.9545,0.9083,0.9158,0.88,0.1499,0.9091,0.8333,0.8182,1.0
11,0.1518,0.9,0.8182,0.8,1.0,0.1026,0.9545,0.9083,0.9158,0.88,0.2043,0.8889,0.8333,0.8889,0.6667
12,0.1933,0.875,0.7273,0.625,1.0,0.1026,0.9545,0.9083,0.9158,0.88,0.2178,0.8889,0.75,0.8889,0.3333
13,0.1981,0.9167,0.8182,0.875,0.6667,0.1026,0.9545,0.9083,0.9158,0.88,0.1766,0.8,0.8333,0.9,0.5
14,0.1872,0.8333,0.7273,0.6667,1.0,0.1026,0.9545,0.9083,0.9158,0.88,0.1015,0.5,0.75,0.75,0
15,0.1757,0.7778,0.6364,0.5556,1.0,0.1026,0.9545,0.9083,0.9158,0.88,0.1485,0.95,0.9167,0.9,1.0
16,0.1077,0.5,0.5,0.5,0.5,0.1027,0.9545,0.9083,0.9158,0.88,0.1833,0.9259,0.75,0.7778,0.6667
17,0.1368,0.9,0.9091,0.9,1.0,0.1027,0.9545,0.9083,0.9158,0.88,0.2254,0.8519,0.75,0.7778,0.6667
18,0.1706,0.8889,0.5455,0.4444,1.0,0.1028,0.9545,0.9083,0.9158,0.88,0.1798,1.0,0.9167,0.8889,1.0
19,0.191,1.0,1.0,1.0,1.0,0.1028,0.9545,0.9083,0.9158,0.88,0.1048,0.5,0.9167,0.9167,0
