epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3123,0.5788,0.6716,0.0,1.0,0.2866,0.7644,0.675,0.7308,0.6324,0.3424,0.6061,0.5441,0.0333,0.9474
1,0.2963,0.7213,0.7164,0.3913,0.8864,0.2974,0.7636,0.6833,0.8654,0.5441,0.3425,0.6286,0.6029,0.3939,0.8
2,0.2849,0.4436,0.6119,0.0667,0.7692,0.2896,0.763,0.6833,0.8077,0.5882,0.3527,0.6095,0.5294,0.1818,0.8571
3,0.3052,0.5963,0.7015,0.0952,0.9783,0.2934,0.7624,0.6833,0.8462,0.5588,0.3352,0.636,0.6324,0.3,0.8947
4,0.3039,0.6196,0.6567,0.4348,0.7727,0.3059,0.763,0.6833,0.8846,0.5294,0.3243,0.642,0.5735,0.4286,0.675
5,0.3221,0.5583,0.4925,0.4444,0.525,0.3307,0.7636,0.6417,0.9615,0.3971,0.3289,0.6424,0.5882,0.7188,0.4722
6,0.2901,0.6338,0.5821,0.6111,0.5714,0.3006,0.7633,0.6833,0.8846,0.5294,0.3381,0.5579,0.5441,0.3333,0.7105
7,0.3152,0.7631,0.7463,0.6,0.8649,0.3095,0.765,0.6833,0.9038,0.5147,0.3287,0.6395,0.5882,0.5,0.6579
8,0.3412,0.5145,0.4925,0.3103,0.6316,0.3213,0.7641,0.65,0.9423,0.4265,0.3163,0.7237,0.6912,0.7667,0.6316
9,0.3178,0.5657,0.5373,0.6154,0.4878,0.3241,0.7641,0.6417,0.9615,0.3971,0.3283,0.6623,0.6324,0.6562,0.6111
10,0.3182,0.5957,0.4925,0.7308,0.3415,0.3248,0.7639,0.6417,0.9615,0.3971,0.3301,0.6216,0.5882,0.7241,0.4872
11,0.337,0.525,0.5075,0.7647,0.2424,0.3401,0.7624,0.6,0.9615,0.3235,0.3321,0.6378,0.5294,0.8148,0.3415
12,0.3103,0.5899,0.4776,0.6957,0.3636,0.3376,0.7627,0.6167,0.9615,0.3529,0.3269,0.6224,0.5588,0.7037,0.4634
13,0.3138,0.5962,0.4925,0.76,0.3333,0.3372,0.7633,0.6167,0.9615,0.3529,0.3366,0.5955,0.5441,0.7188,0.3889
14,0.3233,0.5815,0.5672,0.75,0.4359,0.3382,0.7633,0.6083,0.9615,0.3382,0.33,0.6179,0.5735,0.75,0.45
15,0.2927,0.7826,0.5821,1.0,0.3913,0.3355,0.7641,0.6167,0.9615,0.3529,0.33,0.5899,0.5735,0.7037,0.4878
