epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1777,0.7788,0.6866,0.5,0.7273,0.1477,0.9565,0.875,0.8704,0.8788,0.2661,0.8759,0.8235,0.6875,0.9444
1,0.1696,0.8832,0.7463,0.8462,0.7222,0.1473,0.9568,0.875,0.8704,0.8788,0.2805,0.8421,0.7647,0.5667,0.9211
2,0.1646,0.8442,0.8358,0.7273,0.8571,0.1475,0.9571,0.8667,0.8704,0.8636,0.2662,0.8719,0.75,0.697,0.8
3,0.1754,0.7773,0.6866,0.5833,0.7091,0.1468,0.9565,0.875,0.8704,0.8788,0.2662,0.8523,0.7647,0.6897,0.8205
4,0.1846,0.8046,0.6866,0.6429,0.6981,0.1468,0.9562,0.875,0.8889,0.8636,0.2639,0.8621,0.75,0.6897,0.7949
5,0.1988,0.6781,0.6119,0.6154,0.6111,0.1492,0.9559,0.9,0.9444,0.8636,0.2429,0.9566,0.8676,0.9375,0.8056
6,0.1676,0.8288,0.7015,0.75,0.6909,0.1483,0.9568,0.9,0.9444,0.8636,0.252,0.9246,0.7794,0.7667,0.7895
7,0.1885,0.8064,0.7313,0.8,0.7115,0.1504,0.9562,0.9083,0.963,0.8636,0.2528,0.9223,0.7794,0.8889,0.7073
8,0.188,0.8284,0.7164,0.875,0.6667,0.1546,0.9559,0.9083,0.9815,0.8485,0.2456,0.9316,0.8529,0.9143,0.7879
9,0.1796,0.8321,0.6418,0.8,0.5962,0.154,0.9562,0.9083,0.9815,0.8485,0.2594,0.8821,0.7353,0.8929,0.625
10,0.1747,0.6762,0.5522,0.5556,0.5517,0.1517,0.9565,0.9083,0.9815,0.8485,0.2652,0.8693,0.7353,0.8485,0.6286
11,0.2073,0.7404,0.5672,0.7222,0.5102,0.1521,0.9565,0.9083,0.9815,0.8485,0.2712,0.841,0.7206,0.8519,0.6341
12,0.178,0.8356,0.5821,0.8571,0.5094,0.1522,0.9565,0.9083,0.9815,0.8485,0.2672,0.8726,0.7941,0.8148,0.7805
13,0.1847,0.8295,0.6269,0.8,0.5769,0.1523,0.9565,0.9083,0.9815,0.8485,0.2517,0.9079,0.7794,0.9333,0.6579
14,0.1726,0.7955,0.6716,0.75,0.6545,0.1507,0.9562,0.9,0.963,0.8485,0.2687,0.8579,0.7059,0.7742,0.6486
15,0.1869,0.8423,0.5821,0.9333,0.4808,0.1509,0.9559,0.9083,0.9815,0.8485,0.2555,0.9132,0.8235,0.875,0.7778
16,0.1774,0.8551,0.6567,0.8667,0.5962,0.1509,0.9559,0.9083,0.9815,0.8485,0.2574,0.8823,0.75,0.8065,0.7027
17,0.169,0.8652,0.6567,0.8571,0.6038,0.1508,0.9559,0.9,0.963,0.8485,0.2733,0.8304,0.7206,0.7941,0.6471
18,0.1992,0.7282,0.6716,0.6667,0.6731,0.151,0.9559,0.9083,0.9815,0.8485,0.2587,0.8967,0.8235,0.8438,0.8056
19,0.1813,0.8694,0.7612,0.9412,0.7,0.1511,0.9559,0.9083,0.9815,0.8485,0.2559,0.8987,0.7794,0.8485,0.7143
