epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1675,0.8606,0.5664,0.9474,0.4894,0.1891,0.9214,0.8583,0.8519,0.8636,0.2885,0.84,0.6579,0.8846,0.4677
1,0.1931,0.7989,0.6549,0.8889,0.5814,0.1888,0.9214,0.8417,0.8519,0.8333,0.2939,0.832,0.614,0.9184,0.3846
2,0.1434,0.9222,0.6991,0.9444,0.6526,0.194,0.9178,0.8417,0.7593,0.9091,0.282,0.8385,0.7281,0.8431,0.6349
3,0.1576,0.8491,0.7788,0.6111,0.8105,0.1959,0.9169,0.85,0.7593,0.9242,0.284,0.8248,0.7105,0.8077,0.629
4,0.1678,0.8501,0.7257,0.8636,0.6923,0.1971,0.9139,0.85,0.7593,0.9242,0.2849,0.8167,0.7193,0.8462,0.6129
5,0.1479,0.8848,0.7876,0.7059,0.8021,0.2097,0.9136,0.8417,0.7222,0.9394,0.2814,0.8198,0.7368,0.75,0.7258
6,0.1688,0.8482,0.7788,0.6364,0.8132,0.1952,0.9155,0.85,0.7593,0.9242,0.2768,0.8496,0.7193,0.8654,0.5968
7,0.2036,0.7836,0.6814,0.9355,0.5854,0.1885,0.9133,0.8667,0.8704,0.8636,0.2953,0.8405,0.6053,0.9388,0.3538
8,0.187,0.8415,0.6637,0.9355,0.561,0.188,0.9155,0.8583,0.8704,0.8485,0.2889,0.8488,0.6228,0.9444,0.3333
9,0.1691,0.8905,0.6106,0.96,0.5114,0.1886,0.9147,0.8583,0.8333,0.8788,0.2853,0.8419,0.6754,0.9412,0.4603
10,0.1368,0.9102,0.7345,0.9333,0.7041,0.2178,0.9116,0.8167,0.6667,0.9394,0.279,0.8195,0.7281,0.7451,0.7143
11,0.1797,0.8305,0.6814,0.84,0.6364,0.2048,0.9141,0.8333,0.7222,0.9242,0.275,0.8375,0.7193,0.8462,0.6129
12,0.1708,0.7981,0.6903,0.7143,0.6848,0.2005,0.9158,0.85,0.7593,0.9242,0.2738,0.8459,0.7193,0.8627,0.6032
13,0.1693,0.8886,0.7168,1.0,0.6322,0.2006,0.9161,0.85,0.7593,0.9242,0.2723,0.8553,0.7193,0.88,0.5938
14,0.1641,0.821,0.6991,0.8,0.6774,0.1977,0.9147,0.85,0.7593,0.9242,0.2738,0.8502,0.7018,0.8654,0.5645
15,0.1618,0.9132,0.7699,0.92,0.7273,0.1973,0.9147,0.85,0.7593,0.9242,0.2762,0.8425,0.693,0.8627,0.5556
16,0.1635,0.8521,0.708,0.8182,0.6813,0.1965,0.9158,0.8583,0.7778,0.9242,0.2735,0.8525,0.7018,0.8627,0.5714
17,0.1627,0.8749,0.708,0.913,0.6556,0.1981,0.9153,0.8583,0.7778,0.9242,0.2751,0.8452,0.693,0.8654,0.5484
18,0.1649,0.8556,0.6991,0.9545,0.6374,0.2017,0.9144,0.85,0.7593,0.9242,0.2746,0.8508,0.7018,0.8654,0.5645
19,0.1661,0.8809,0.6991,0.84,0.6591,0.2008,0.9144,0.85,0.7593,0.9242,0.2697,0.8606,0.7018,0.8431,0.5873
