epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2834,0.7172,0.6964,0.6875,0.7,0.2498,0.8329,0.7583,0.8077,0.7206,0.3125,0.7882,0.7193,0.7143,0.7241
1,0.2809,0.8292,0.7679,0.85,0.7222,0.2497,0.8317,0.7667,0.8077,0.7353,0.3269,0.6724,0.6316,0.6071,0.6552
2,0.2573,0.7874,0.8036,0.5,0.9048,0.2521,0.8292,0.7333,0.7115,0.75,0.3184,0.7383,0.6667,0.5926,0.7333
3,0.2567,0.8453,0.8214,0.5625,0.925,0.254,0.8264,0.7333,0.6923,0.7647,0.3078,0.7951,0.7193,0.5926,0.8333
4,0.3037,0.6833,0.7143,0.35,0.9167,0.2509,0.8298,0.75,0.75,0.75,0.3217,0.6995,0.7018,0.7391,0.6765
5,0.3067,0.7083,0.6429,0.625,0.6562,0.2503,0.8312,0.7667,0.8269,0.7206,0.3009,0.8227,0.7719,0.8966,0.6429
6,0.2784,0.7154,0.6429,0.6667,0.6341,0.2501,0.8306,0.7417,0.7308,0.75,0.2921,0.8494,0.807,0.7727,0.8286
7,0.2814,0.8503,0.75,0.75,0.75,0.2501,0.8317,0.775,0.8462,0.7206,0.3103,0.7634,0.6491,0.8696,0.5
8,0.2994,0.751,0.6607,0.8,0.5484,0.2506,0.8309,0.7667,0.8462,0.7059,0.3032,0.8262,0.6842,1.0,0.4375
9,0.2812,0.8409,0.7143,0.8182,0.6471,0.2506,0.8309,0.7583,0.8462,0.6912,0.317,0.716,0.6316,0.8519,0.4333
10,0.2894,0.7401,0.625,0.6667,0.6,0.2508,0.8303,0.7583,0.8462,0.6912,0.3227,0.7184,0.5614,0.875,0.3333
11,0.3013,0.7676,0.6786,0.8966,0.4444,0.2525,0.8306,0.725,0.8462,0.6324,0.3217,0.7804,0.5088,0.9524,0.25
12,0.2823,0.8361,0.625,0.9,0.4722,0.2513,0.8289,0.7583,0.8462,0.6912,0.3068,0.7877,0.5789,0.8696,0.3824
13,0.2854,0.8027,0.625,0.9048,0.4571,0.2512,0.8292,0.7583,0.8462,0.6912,0.3046,0.7889,0.614,0.9259,0.3333
14,0.2818,0.8116,0.75,0.8261,0.697,0.2514,0.8289,0.7583,0.8462,0.6912,0.3074,0.7948,0.5614,0.9091,0.3429
15,0.2692,0.8401,0.625,0.8824,0.5128,0.251,0.8289,0.7583,0.8462,0.6912,0.317,0.7046,0.5439,0.7826,0.3824
16,0.2598,0.8929,0.5714,1.0,0.4286,0.2504,0.8295,0.7583,0.8462,0.6912,0.3259,0.633,0.5088,0.75,0.2759
17,0.2893,0.7769,0.6071,0.9048,0.4286,0.2503,0.8292,0.7583,0.8462,0.6912,0.3294,0.6503,0.4912,0.7917,0.2727
18,0.2829,0.7866,0.6607,0.8421,0.5676,0.2502,0.8295,0.7583,0.8462,0.6912,0.318,0.7111,0.5789,0.7778,0.4
19,0.2814,0.8417,0.75,0.8,0.7222,0.2501,0.8289,0.7583,0.8462,0.6912,0.3162,0.702,0.5789,0.7917,0.4242
