epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2724,0.79,0.697,0.75,0.68,0.2505,0.8334,0.7417,0.8077,0.6912,0.3029,0.8143,0.7647,0.9,0.5714
1,0.2754,0.7546,0.697,0.6667,0.7083,0.2497,0.832,0.7667,0.8077,0.7353,0.3321,0.7214,0.6765,0.6,0.7857
2,0.2379,0.8626,0.8182,0.7143,0.8462,0.2532,0.8292,0.725,0.6923,0.75,0.3064,0.7536,0.6765,0.5,0.8
3,0.2377,0.92,0.8788,0.5,1.0,0.2566,0.8266,0.7167,0.6154,0.7941,0.301,0.8526,0.7059,0.4667,0.8947
4,0.3112,0.6033,0.5758,0.0,0.8636,0.2562,0.8272,0.7167,0.6346,0.7794,0.3018,0.803,0.7059,0.3333,0.9091
5,0.291,0.746,0.6364,0.5,0.7143,0.2512,0.83,0.7333,0.7115,0.75,0.3109,0.7778,0.7059,0.5625,0.8333
6,0.2434,0.8297,0.7576,0.7143,0.7692,0.2536,0.8295,0.725,0.6731,0.7647,0.2885,0.9228,0.7647,0.6,0.8947
7,0.2991,0.8934,0.7576,0.6471,0.875,0.2504,0.83,0.7417,0.7308,0.75,0.2709,0.8489,0.7647,0.6667,0.8
8,0.32,0.7132,0.6667,0.625,0.7059,0.2498,0.8292,0.7583,0.7885,0.7353,0.3105,0.7656,0.7353,0.8462,0.6667
9,0.2638,0.9008,0.8182,0.5455,0.9545,0.2497,0.8295,0.7583,0.8077,0.7206,0.3151,0.7431,0.6765,0.6875,0.6667
10,0.2948,0.6984,0.697,0.5833,0.7619,0.2497,0.8298,0.7583,0.8077,0.7206,0.3155,0.7751,0.7353,0.7059,0.7647
11,0.3079,0.8037,0.7576,0.8333,0.6667,0.25,0.8303,0.7583,0.8077,0.7206,0.3119,0.7582,0.5882,0.7692,0.4762
12,0.2529,0.92,0.7273,1.0,0.64,0.2498,0.8295,0.7583,0.8077,0.7206,0.2873,0.8974,0.7941,0.8462,0.7619
13,0.2816,0.7521,0.6667,0.7273,0.6364,0.2497,0.8286,0.7583,0.8077,0.7206,0.3056,0.7812,0.7647,0.8333,0.6875
14,0.2754,0.8885,0.7576,0.6154,0.85,0.2497,0.8292,0.7583,0.8077,0.7206,0.2885,0.8409,0.7647,0.9167,0.6818
15,0.2706,0.787,0.7576,0.6,0.8261,0.2497,0.8295,0.7583,0.8077,0.7206,0.3165,0.6736,0.6765,0.625,0.7222
16,0.2576,0.82,0.6667,0.625,0.68,0.2497,0.8286,0.7583,0.8077,0.7206,0.3134,0.7024,0.6176,0.7059,0.5294
17,0.3004,0.7778,0.7273,0.7333,0.7222,0.2497,0.8286,0.7583,0.8077,0.7206,0.3123,0.7289,0.7059,0.8462,0.619
18,0.2842,0.8496,0.7879,0.8571,0.7368,0.2497,0.8295,0.7583,0.8077,0.7206,0.3017,0.7607,0.7647,0.7857,0.75
19,0.2703,0.8478,0.7879,0.7,0.8261,0.2497,0.8295,0.7583,0.8077,0.7206,0.3305,0.6215,0.6176,0.6667,0.5625
