epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2178,0.735,0.6061,0.52,0.875,0.1017,0.9558,0.9083,0.9158,0.88,0.1686,0.9048,0.7941,0.7857,0.8333
1,0.2143,0.8565,0.7879,0.7917,0.7778,0.1006,0.9558,0.8917,0.8947,0.88,0.1524,0.875,0.7647,0.7667,0.75
2,0.1942,0.8935,0.7273,0.625,1.0,0.1005,0.9558,0.875,0.8737,0.88,0.1751,0.9345,0.8235,0.7857,1.0
3,0.2022,0.8519,0.6061,0.4583,1.0,0.1003,0.9558,0.8833,0.8842,0.88,0.1657,0.9172,0.7059,0.6552,1.0
4,0.1815,0.8333,0.6667,0.5926,1.0,0.1,0.9549,0.8833,0.8842,0.88,0.1925,0.9778,0.8235,0.76,1.0
5,0.1735,0.956,0.7273,0.6538,1.0,0.1002,0.9533,0.8833,0.8842,0.88,0.1694,0.9286,0.7941,0.7857,0.8333
6,0.2115,0.887,0.8485,0.8261,0.9,0.0996,0.9537,0.8833,0.8842,0.88,0.2037,0.8667,0.7059,0.64,0.8889
7,0.1544,0.8667,0.5758,0.5333,1.0,0.0996,0.9533,0.8833,0.8842,0.88,0.2079,0.8833,0.7941,0.8333,0.7
8,0.1691,0.7328,0.697,0.7241,0.5,0.1019,0.9533,0.9083,0.9158,0.88,0.1586,0.9172,0.8824,0.9655,0.4
9,0.2125,0.8287,0.7273,0.75,0.6667,0.1003,0.9528,0.9083,0.9158,0.88,0.1692,0.8207,0.8529,0.8966,0.6
10,0.1957,0.6071,0.6061,0.6786,0.2,0.1006,0.9524,0.9083,0.9158,0.88,0.1423,0.914,0.8529,0.8387,1.0
11,0.1363,0.8889,0.8182,0.8333,0.6667,0.1044,0.9516,0.9,0.9158,0.84,0.1936,0.873,0.7941,0.8889,0.4286
12,0.1778,0.8457,0.697,0.7037,0.6667,0.1045,0.9516,0.9,0.9158,0.84,0.2104,0.9067,0.8235,0.96,0.4444
13,0.1811,0.8272,0.8485,0.8889,0.6667,0.1044,0.9516,0.9,0.9158,0.84,0.1862,0.8836,0.8529,0.963,0.4286
14,0.1933,0.9491,0.8182,0.7917,0.8889,0.1036,0.9512,0.9083,0.9158,0.88,0.1787,0.8519,0.8235,0.9259,0.4286
15,0.1902,0.855,0.8182,0.8,0.875,0.1032,0.9516,0.9083,0.9158,0.88,0.1769,0.9524,0.8824,1.0,0.4286
16,0.1445,0.9052,0.8182,0.8276,0.75,0.1035,0.9512,0.9083,0.9158,0.88,0.1541,0.9524,0.9118,1.0,0.5
17,0.1765,0.8519,0.7879,0.8148,0.6667,0.1031,0.9512,0.9083,0.9158,0.88,0.1949,0.9244,0.8824,1.0,0.5556
18,0.1221,0.9667,0.8485,0.8333,1.0,0.1037,0.9507,0.9,0.9158,0.84,0.2373,0.8125,0.7647,0.9167,0.4
19,0.1663,0.9568,0.8788,0.8889,0.8333,0.1038,0.9507,0.9,0.9158,0.84,0.154,0.8966,0.9118,0.9655,0.6
