epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3037,0.6762,0.5909,1.0,0.4,0.2814,0.8289,0.6417,0.9423,0.4118,0.2933,0.7667,0.7391,0.9333,0.375
1,0.2853,0.8095,0.6818,1.0,0.5333,0.2712,0.8278,0.7083,0.9038,0.5588,0.2869,0.775,0.6957,0.8667,0.375
2,0.2602,0.8772,0.5,1.0,0.4211,0.2637,0.8266,0.7333,0.8269,0.6618,0.3054,0.7955,0.6522,0.7273,0.5833
3,0.2571,0.7647,0.6818,0.4,0.7647,0.2614,0.8244,0.7667,0.8077,0.7353,0.3083,0.7778,0.7826,0.7778,0.7857
4,0.2755,0.7188,0.6818,0.6667,0.6875,0.2617,0.8232,0.7583,0.7692,0.75,0.336,0.5873,0.6522,0.4444,0.7857
5,0.288,0.7692,0.7273,0.7778,0.6923,0.2616,0.8235,0.7583,0.7692,0.75,0.3106,0.8,0.6957,0.6154,0.8
6,0.2498,0.8438,0.6818,0.5,0.75,0.2614,0.823,0.7583,0.7692,0.75,0.3317,0.7273,0.6522,0.4545,0.8333
7,0.3109,0.7094,0.7273,0.4444,0.9231,0.261,0.8241,0.7583,0.7692,0.75,0.2774,0.6556,0.6957,0.6,0.7222
8,0.2724,0.8167,0.7727,0.8,0.75,0.2608,0.8244,0.7667,0.7885,0.75,0.3069,0.6696,0.6087,0.5714,0.625
9,0.2948,0.8167,0.7727,0.8,0.75,0.2619,0.823,0.75,0.8077,0.7059,0.3194,0.7698,0.6522,0.8889,0.5
10,0.2665,0.8718,0.7727,0.7778,0.7692,0.2621,0.8241,0.7417,0.8077,0.6912,0.3436,0.5227,0.4783,0.6667,0.2727
11,0.2956,0.85,0.7273,0.8333,0.6,0.266,0.8235,0.7417,0.8654,0.6471,0.2977,0.8571,0.5217,0.8889,0.2857
12,0.2616,0.8571,0.6818,1.0,0.5333,0.2659,0.8241,0.7417,0.8654,0.6471,0.3162,0.7589,0.4783,0.8571,0.3125
13,0.2675,0.7882,0.5909,0.6,0.5882,0.2611,0.8221,0.7583,0.8077,0.7206,0.3243,0.7273,0.6957,0.8182,0.5833
14,0.2377,0.9464,0.8636,0.875,0.8571,0.2604,0.8227,0.7667,0.8077,0.7353,0.3119,0.7077,0.6522,0.7,0.6154
15,0.2477,0.8542,0.7273,0.8333,0.6875,0.2607,0.8224,0.7583,0.7692,0.75,0.2861,0.825,0.7391,0.875,0.6667
16,0.2387,0.6667,0.6818,0.3333,0.7368,0.2645,0.8193,0.7333,0.6731,0.7794,0.3037,0.803,0.6957,0.6364,0.75
17,0.269,0.8833,0.8636,0.8,0.9167,0.2642,0.8193,0.7333,0.6731,0.7794,0.274,0.8769,0.7826,0.7,0.8462
18,0.2924,0.7321,0.7273,0.5,0.8571,0.266,0.8184,0.7333,0.6731,0.7794,0.3024,0.8154,0.7391,0.5,0.9231
19,0.2641,0.6824,0.6364,0.6,0.6471,0.2658,0.8179,0.7333,0.6731,0.7794,0.3293,0.8833,0.7391,0.6,1.0
