Wall time,Step,Value
1656834744.8426359,15741,2.2154533863067627
1656834746.2510037,15765,1.9935669898986816
1656834759.6770318,15994,2.2494869232177734
1656834769.3021314,16096,1.875978708267212
1656834770.5343099,16117,1.9113661050796509
1656834778.339759,16250,1.864608883857727
1656834782.5638623,16322,1.940626859664917
1656834783.8539917,16344,2.057162284851074
1656834787.5530949,16407,2.219372272491455
1656834796.979231,16506,1.840480089187622
1656834808.2505474,16698,2.097546100616455
1656834814.8234007,16810,2.0282998085021973
1656834821.2731917,16858,1.8553228378295898
1656834823.7360797,16900,1.8233320713043213
1656834833.5346909,17067,1.8587918281555176
1656834835.354376,17098,2.075684070587158
1656834847.323869,17240,2.1087629795074463
1656834850.4313164,17293,1.8658344745635986
1656834851.897129,17318,1.9865224361419678
1656834853.1894522,17340,2.1146106719970703
1656834859.354332,17445,1.7333825826644897
1656834865.1664538,17544,2.0088465213775635
1656834865.9876888,17558,1.9007517099380493
1656834867.6907809,17587,2.1371023654937744
1656834868.1450012,17595,1.8232837915420532
1656834873.5257986,17624,1.746246576309204
1656834879.3326945,17723,1.9928016662597656
1656834892.8940518,17954,1.88279390335083
1656834900.3768225,18019,2.0404891967773438
1656834903.1366346,18066,2.087623357772827
1656834914.819177,18265,1.8756979703903198
1656834917.9917972,18319,1.813955545425415
1656834929.4371552,18452,1.8089519739151
1656834937.716561,18593,1.7974448204040527
1656834956.2076626,18846,2.389389991760254
1656834962.8435266,18959,1.947039008140564
1656834972.1259046,19117,2.2867655754089355
1656834978.9162438,19170,2.211728811264038
1656834984.90332,19272,2.030367612838745
1656835000.169858,19532,1.9862405061721802
1656835010.3392916,19641,2.075944423675537
1656835011.1603045,19655,1.991859793663025
1656835015.6766129,19732,1.866494059562683
1656835022.424296,19847,1.736403465270996
1656835027.8216667,19939,1.6123456954956055
1656835034.8322787,19996,1.7832322120666504
1656835037.1791627,20036,1.8964036703109741
1656835038.236971,20054,1.814798355102539
1656835038.7654202,20063,1.8195257186889648
1656835043.2336311,20139,2.1210484504699707
1656835049.4540482,20245,2.24250864982605
1656835049.63061,20248,2.1009953022003174
1656835049.9236748,20253,1.7960402965545654
1656835054.095052,20324,1.7946616411209106
1656835064.6194122,20441,2.070678949356079
1656835067.2618904,20486,1.9700677394866943
1656835070.4317684,20540,2.152164936065674
1656835070.4907568,20541,2.1691136360168457
1656835071.7813277,20563,1.873489260673523
1656835072.7206962,20579,1.981536865234375
1656835088.1794791,20780,1.9518154859542847
1656835088.3553884,20783,1.7692354917526245
1656835091.2292309,20832,2.143108606338501
1656835092.638687,20856,1.797058343887329
1656835105.839515,21081,2.1558265686035156
1656835113.3217258,21145,1.9254546165466309
1656835117.1430175,21210,1.9160693883895874
1656835118.4939103,21233,2.0297248363494873
1656835123.4264374,21317,2.059154510498047
1656835123.602363,21320,2.0271670818328857
1656835123.8956857,21325,1.6330069303512573
1656835127.8309522,21392,1.6770083904266357
1656835128.8877864,21410,2.0890448093414307
1656835139.2791266,21524,2.1164281368255615
1656835148.554129,21682,1.9301130771636963
1656835155.2491329,21796,1.8780581951141357
1656835156.7757819,21822,1.8042998313903809
1656835158.0089233,21843,1.6894115209579468
1656835158.3608475,21849,2.1605350971221924
1656835171.2974603,22007,1.9645614624023438
1656835185.3297749,22246,2.136399745941162
1656835191.7283897,22293,1.904695987701416
1656835193.9588864,22331,1.5485143661499023
1656835195.604906,22359,2.000966787338257
1656835202.3079588,22473,2.2657196521759033
1656835206.5427063,22545,2.080652952194214
1656835223.1583238,22766,1.9545526504516602
1656835227.5619702,22841,2.347886323928833
1656835232.849347,22931,1.8903107643127441
1656835248.7254186,23139,1.2982966899871826
1656835249.3126085,23149,1.3626165390014648
1656835251.3099196,23183,1.3519315719604492
1656835251.8962207,23193,1.2904088497161865
1656835253.4240224,23219,1.265272617340088
1656835256.067223,23264,1.428081750869751
1656835257.418365,23287,1.3041785955429077
1656835261.824062,23362,1.1886507272720337
1656835265.7010183,23428,1.2262853384017944
1656835276.1308544,23541,1.1547613143920898
1656835283.7634304,23671,1.0660576820373535
1656835284.4094048,23682,0.9441163539886475
1656835285.5833688,23702,1.20488440990448
1656835303.1745715,23939,1.0807576179504395
1656835311.4489202,24080,1.113213062286377
1656835313.7363553,24119,1.0862772464752197
1656835315.439944,24148,1.2083349227905273
1656835320.547483,24235,1.0640686750411987
1656835327.019093,24283,1.263442039489746
1656835327.136226,24285,1.1834250688552856
1656835329.3662791,24323,1.237637996673584
1656835330.7173288,24346,1.0575236082077026
1656835343.1601067,24558,1.2244455814361572
1656835346.917641,24622,1.2217655181884766
1656835356.3591223,24720,1.1184239387512207
1656835356.8284354,24728,1.0219565629959106
1656835367.0502212,24902,0.8440237045288086
1656835368.9869878,24935,1.2068716287612915
1656835373.332833,25009,1.105993628501892
1656835379.2649214,25048,1.1414097547531128
1656835384.3194926,25134,1.2317097187042236
1656835390.073685,25232,1.1499097347259521
1656835391.365302,25254,0.9355039000511169
1656835396.003424,25333,0.9528831243515015
1656835399.4710374,25392,0.9136399626731873
1656835409.8390193,25506,0.8410550355911255
1656835410.7197275,25521,1.1215648651123047
1656835420.4727814,25687,1.0133144855499268
1656835431.5421321,25813,1.0800988674163818
1656835433.5968926,25848,0.7907946109771729
1656835437.9393702,25922,0.9039136171340942
1656835446.4555802,26067,0.8468490242958069
1656835447.923737,26092,1.155358076095581
1656835451.6856275,26156,0.9481353163719177
1656835452.5093703,26170,1.1863747835159302
1656835464.0032432,26304,0.9615615606307983
1656835469.8793364,26404,1.0276086330413818
1656835473.8169413,26471,0.8684494495391846
1656835496.695284,26798,1.0576388835906982
1656835496.7539766,26799,0.9802049398422241
1656835498.4554217,26828,0.8776130676269531
1656835498.573043,26830,0.9770993590354919
1656835504.39158,26929,1.1181910037994385
1656835520.6092386,27143,0.6902537941932678
1656835520.9610665,27149,1.0889923572540283
1656835521.3147247,27155,1.1313326358795166
1656835521.5499406,27159,0.9407797455787659
1656835521.6092896,27160,1.0018806457519531
1656835528.3620703,27275,0.9362993836402893
1656835545.732039,27506,0.9575870037078857
1656835551.4821548,27604,0.9390624761581421
1656835552.069548,27614,1.072113037109375
1656835552.4794858,27621,1.0672497749328613
1656835553.5363925,27639,0.9511922597885132
1656835568.1830003,27826,0.77384352684021
1656835573.5235238,27917,0.9206783771514893
1656835575.5191715,27951,0.8762511610984802
1656835576.5773103,27969,1.1255226135253906
1656835596.8173394,28252,0.8561637997627258
1656835600.9228628,28322,0.9989120364189148
1656835607.7908313,28439,0.9023013114929199
1656835608.5541391,28452,0.762907862663269
1656835617.6485374,28544,0.9681195020675659
1656835619.3513148,28573,0.9089893698692322
1656835621.6413543,28612,0.8342495560646057
1656835646.3503969,28971,0.7675254940986633
1656835647.87732,28997,0.7962080836296082
1656835650.2847698,29038,0.731773853302002
1656835651.7522688,29063,0.955025315284729
1656835652.6915753,29079,1.2524152994155884
1656835659.9187324,29202,0.9124695658683777
1656835663.56094,29264,1.1780463457107544
1656835679.4357362,29472,0.8389725685119629
1656835680.3761277,29488,0.9932464361190796
1656835684.7267272,29562,0.8737062215805054
1656835687.66711,29612,0.7870169878005981
1656835699.2999122,29748,0.8981032371520996
1656835704.063477,29829,1.030021071434021
1656835704.1220202,29830,0.8147848844528198
1656835714.1650743,30001,0.9560848474502563
1656835714.4585729,30006,0.9331486821174622
1656835715.9856791,30032,1.0257107019424438
1656835719.5678272,30093,1.0522326231002808
1656835728.0168078,30175,0.881406843662262
1656835732.0677726,30244,1.0551538467407227
1656835734.4738045,30285,0.8481388092041016
1656835736.9997783,30328,0.9962173700332642
1656835744.7568986,30460,1.0648777484893799
1656835745.403495,30471,0.7587380409240723
1656835757.4132812,30613,0.8079215288162231
1656835762.936289,30707,0.6578356623649597
1656835763.7594519,30721,0.6890222430229187
1656835764.8176649,30739,1.0605640411376953
1656835790.0328066,31106,0.9158019423484802
1656835811.4743214,31407,1.1171298027038574
1656835813.6469734,31444,0.6422877311706543
1656835832.1291242,31697,0.8818062543869019
1656835838.7040792,31809,0.9216359257698059
1656835842.5220568,31874,1.0414148569107056
1656835842.932935,31881,0.7512101531028748
1656835843.403935,31889,0.9635595083236694
1656835846.2291007,31937,0.8078051805496216
1656835846.7576802,31946,0.9199727177619934
1656835850.225412,32005,0.8394797444343567
1656835850.9894104,32018,1.1148442029953003
1656835863.8531694,32175,1.0311769247055054
1656835865.792281,32208,0.7559638023376465
1656835879.1863968,32436,1.1986472606658936
1656835889.16815,32543,0.9913250803947449
1656835895.9228272,32658,0.8142743110656738
1656835898.8001337,32707,1.0034672021865845
1656835902.0940795,32763,1.135426640510559
1656835913.5079875,32895,0.9393481612205505
1656835913.9770396,32903,0.972891092300415
1656835919.8520255,33003,0.8122164011001587
1656835921.732001,33035,0.8514955043792725
1656835928.6653204,33153,0.7702664732933044
1656835930.2514493,33180,1.0441211462020874
1656835930.3688753,33182,0.9034475088119507
1656835939.2966511,33272,0.8024384379386902
1656835943.407413,33342,0.7559745907783508
1656835945.4051785,33376,0.784738302230835
1656835947.0500886,33404,0.6400710940361023
1656835955.0404727,33540,0.9892581701278687
1656835964.0819592,33632,0.831694483757019
1656835969.7774408,33729,0.9573395252227783
1656835970.306678,33738,0.7233221530914307
1656835971.0114357,33750,0.8007421493530273
1656835972.1276617,33769,1.0814265012741089
1656835973.1263387,33786,0.7958619594573975
1656835976.3000157,33840,0.8366258144378662
1656835977.005743,33852,0.7465550899505615
1656835978.474311,33877,0.880203366279602
1656835980.649407,33914,1.3085312843322754
1656835990.3897574,34018,0.792089581489563
1656835991.5053434,34037,0.8882521986961365
1656835997.6728275,34142,1.1079200506210327
1656836010.6575353,34363,1.2162978649139404
1656836011.8910427,34384,0.787491500377655
1656836018.7935038,34439,0.7623077630996704
1656836023.9033017,34526,0.8689138889312744
1656836023.9620113,34527,0.8132007122039795
1656836026.1940892,34565,0.8487758636474609
1656836028.2485046,34600,0.7517488598823547
1656836039.052789,34784,0.7380212545394897
1656836062.1978307,35116,0.8287777304649353
1656836065.8419878,35178,0.8822797536849976
1656836074.102711,35255,0.810850977897644
1656836078.7381108,35334,0.9615249633789062
1656836079.9716744,35355,0.8217558860778809
1656836080.441575,35363,0.8675662279129028
1656836081.3212721,35378,0.7757147550582886
1656836087.4268672,35482,0.8164955377578735
1656836087.544019,35484,0.6488790512084961
1656836092.8291676,35574,0.7988074421882629
1656836108.0933695,35772,0.8550775051116943
1656836108.504253,35779,0.760984480381012
1656836112.381226,35845,0.7683497667312622
1656836112.6742125,35850,0.6783332228660583
1656836118.783153,35954,0.8612517714500427
1656836119.781237,35971,0.7665523290634155
1656836127.4058933,36038,0.9700431227684021
1656836139.681004,36247,0.858065664768219
1656836140.6214116,36263,0.783250629901886
1656836141.385303,36276,0.8166764378547668
1656836143.4415905,36311,0.845575749874115
1656836144.9692724,36337,0.9421516060829163
1656836162.2864573,36570,0.9175360798835754
1656836165.8092105,36630,0.7130674123764038
1656836167.570334,36660,0.8537014126777649
1656836168.685829,36679,0.8181790709495544
1656836177.5478237,36768,0.5529149770736694
1656836180.599102,36820,0.8252283334732056
1656836182.4201722,36851,0.8020946979522705
1656836185.7648158,36908,0.7989864349365234
1656836194.337707,37054,0.7764233350753784
1656836204.806344,37170,0.508191704750061
1656836206.744761,37203,0.6088905334472656
1656836221.6105185,37456,0.8736608028411865
1656836223.6089563,37490,0.7043903470039368
1656836243.3892949,37765,0.6888468265533447
1656836249.9662383,37877,0.7756149172782898
1656836272.1874654,38193,0.6855455040931702
1656836275.418591,38248,1.0919299125671387
1656836276.300113,38263,0.8208528161048889
1656836286.0004568,38366,0.8570406436920166
1656836290.3452828,38440,0.7234187126159668
1656836291.2853572,38456,1.0232447385787964
1656836291.9308462,38467,0.9770848751068115
1656836298.6264966,38581,0.6708648204803467
1656836302.209918,38642,0.579343855381012
1656836302.2683873,38643,0.855981171131134
1656836305.674386,38701,0.8600189089775085
1656836310.4982598,38721,0.9221860766410828
1656836317.8776379,38841,0.47984811663627625
1656836326.4000368,38982,0.7155885696411133
1656836327.838706,39006,0.9504380226135254
1656836340.1237755,39142,0.6196920871734619
1656836345.9917367,39238,0.7123591303825378
1656836349.640897,39297,0.7371416091918945
1656836350.3323808,39308,0.9069477915763855
1656836371.1297092,39592,0.6701568961143494
1656836377.7621953,39703,0.6902796030044556
1656836379.435728,39731,0.8759709596633911
1656836382.4830596,39782,0.7445222735404968
1656836388.2828877,39879,0.6829687356948853
1656836393.7580917,39910,0.6212943196296692
1656836394.0562463,39915,0.6111242771148682
1656836395.0728037,39932,0.7261005640029907
1656836400.3910697,40021,0.5827726125717163
1656836420.5598042,40297,0.45827680826187134
1656836432.0292127,40489,0.8721111416816711
1656836432.7445445,40501,0.853851318359375
1656836441.535769,40648,1.0042738914489746
1656836442.1337948,40658,0.6479971408843994
1656836442.4765244,40664,0.8138554692268372
1656836446.3919625,40668,0.9375180602073669
1656836448.2386425,40699,0.6343214511871338
1656836448.3579757,40701,0.6568232774734497
1656836449.1943777,40715,0.7472281455993652
1656836449.5517726,40721,0.6243640184402466
1656836453.910571,40794,0.9633708596229553
1656836468.6828554,41041,1.1013774871826172
1656836477.5511765,41129,0.6311017274856567
1656836479.1029036,41155,0.8379327654838562
1656836484.4802725,41245,0.7173299193382263
1656836486.096483,41272,0.7735728621482849
1656836490.273962,41342,0.8703563213348389
1656836494.3345766,41410,0.7325848340988159
1656836502.8727076,41492,0.6938593983650208
1656836505.738689,41540,0.6302277445793152
1656836506.6956959,41556,0.5180708765983582
1656836529.2515898,41872,0.7325820922851562
1656836537.309838,42007,0.8272314667701721
1656836537.727933,42014,0.5888615250587463
1656836544.9564033,42135,0.9070520997047424
1656836546.390349,42159,0.6392107009887695
1656836547.8258173,42183,0.9271602630615234
1656836555.155192,42245,0.7851622700691223
1656836560.8250031,42340,0.5030587911605835
1656836567.4557488,42451,0.7206634283065796
1656836568.5299816,42469,0.6179526448249817
1656836584.6952353,42679,0.8609454035758972
1656836590.5479496,42777,0.7197362184524536
1656836601.7755828,42965,0.5790567398071289
1656836602.7915914,42982,0.9526864290237427
1656836608.8812652,43021,0.5542882084846497
1656836624.2859461,43279,0.6984058618545532
1656836639.654473,43475,0.6690006256103516
1656836642.2837603,43519,0.6003860831260681
1656836644.37244,43554,0.6008030772209167
1656836647.5949235,43608,1.012473702430725
1656836649.50759,43640,0.6672504544258118
1656836653.807286,43712,0.5524142384529114
1656836655.417831,43739,0.9311512112617493
1656836655.655877,43743,0.8713390231132507
1656836658.1119375,43784,0.8077236413955688
1656836663.077015,43806,0.789189338684082
1656836673.2896686,43977,0.986986517906189
1656836673.5279975,43981,0.6099838614463806
1656836674.3051498,43994,0.7661376595497131
1656836679.0846527,44074,0.8924670219421387
1656836679.3233979,44078,0.6890246272087097
1656836681.473854,44114,0.6931371092796326
1656836690.3709059,44201,0.7211830615997314
1656836690.7884872,44208,0.5793527960777283
1656836693.4148262,44252,0.6419780850410461
1656836696.5821598,44305,0.8789370656013489
1656836716.987506,44586,0.5330231785774231
1656836720.5655348,44646,0.5380503535270691
1656836725.577597,44730,0.6988673210144043
1656836729.9349968,44803,0.6034448146820068
1656836730.7705507,44817,0.6108525991439819
1656836739.6019528,44965,0.8936187624931335
1656836751.615419,45105,0.8569375872612
1656836763.9098427,45311,0.750123918056488
1656836764.4455442,45320,0.758742094039917
1656836771.3631933,45373,0.5830793976783752
1656836779.4161084,45508,0.7903891801834106
1656836781.565716,45544,0.598373532295227
1656836788.4291701,45659,0.7291684746742249
1656836802.8427896,45840,0.5491347908973694
1656836804.9332552,45875,0.711268424987793
1656836814.43953,46034,0.6931900382041931
1656836817.8438463,46091,0.7503243684768677
1656836819.8753083,46125,0.7467424273490906
1656836826.2015536,46170,0.6511504054069519
1656836828.3507903,46206,0.7632589936256409
1656836835.0956764,46319,0.6486122012138367
1656836836.0511606,46335,0.6885676383972168
1656836840.767966,46414,0.5600181221961975
1656836845.9026413,46500,0.6690046787261963
1656836861.3002603,46697,0.43118929862976074
1656836895.0530515,47199,0.2363508939743042
1656836897.619015,47242,0.3215344548225403
1656836901.1996229,47302,0.19144123792648315
1656836906.2141273,47322,0.25531601905822754
1656836907.7602108,47348,0.23562578856945038
1656836913.1282003,47438,0.1927945613861084
1656836916.2308853,47490,0.1855117529630661
1656836919.8119264,47550,0.2426496297121048
1656836921.959094,47586,0.1783839464187622
1656836925.121822,47639,0.2687990367412567
1656836925.3614366,47643,0.28294411301612854
1656836926.1366072,47656,0.27954763174057007
1656836926.9724712,47670,0.311644047498703
1656836928.4030051,47694,0.2692410349845886
1656836932.9334679,47706,0.23295605182647705
1656836935.2570586,47745,0.15896190702915192
1656836936.0925486,47759,0.2656295895576477
1656836943.4877162,47883,0.2635931074619293
1656836943.84474,47889,0.25012484192848206
1656836946.290234,47930,0.19349831342697144
1656836947.3639956,47948,0.1122191846370697
1656836948.7370942,47971,0.21997547149658203
1656836955.0624158,48077,0.1549268364906311
1656836965.1367662,48182,0.2608460783958435
1656836966.0893447,48198,0.17365078628063202
1656836967.8766868,48228,0.09806706756353378
1656836988.6227949,48515,0.11998359113931656
1656836989.0915277,48523,0.30964499711990356
1656836996.5880935,48651,0.1377296894788742
1656837007.9599178,48845,0.16401229798793793
1656837019.7969513,48983,0.13408826291561127
1656837040.4727352,49273,0.12999415397644043
1656837043.6360555,49327,0.15652427077293396
1656837045.1033602,49352,0.17506976425647736
1656837052.4971912,49478,0.22109270095825195
1656837057.247019,49559,0.11354736238718033
1656837060.826098,49620,0.1071050763130188
1656837061.942778,49639,0.1358013153076172
1656837087.1940541,50007,0.1458747237920761
1656837093.8117692,50057,0.06932385265827179
1656837099.2662687,50150,0.22615160048007965
1656837100.2063427,50166,0.06514094024896622
1656837101.9682822,50196,0.16155630350112915
1656837106.2537231,50269,0.12957024574279785
1656837112.9479873,50383,0.12276105582714081
1656837121.7653925,50471,0.13105441629886627
1656837125.753633,50539,0.10994364321231842
1656837131.090902,50630,0.09024162590503693
1656837131.2086377,50632,0.18238532543182373
1656837131.5598314,50638,0.1255335658788681
1656837142.2367806,50820,0.09510426968336105
1656837155.3738265,50980,0.14131247997283936
1656837157.4843526,51016,0.08198746293783188
1656837164.4620461,51135,0.14962977170944214
1656837173.5961633,51228,0.06349730491638184
1656837176.8197806,51283,0.16062164306640625
1656837180.3364155,51343,0.08829863369464874
1656837185.9110847,51438,0.14043103158473969
1656837207.9176896,51751,0.07306414842605591
1656837210.4961073,51795,0.06799352914094925
1656837210.7318728,51799,0.223454087972641
1656837211.2004945,51807,0.12516498565673828
1656837219.8829594,51955,0.06956572085618973
1656837222.6371295,52002,0.09444534778594971
1656837230.1828284,52068,0.09587924927473068
1656837230.2997391,52070,0.16826632618904114
1656837240.1504185,52238,0.13342685997486115
1656837243.375986,52293,0.10409998893737793
1656837245.019002,52321,0.15473243594169617
1656837246.9550402,52354,0.1945345401763916
1656837248.9487188,52388,0.04623478651046753
1656837259.953712,52511,0.05651931092143059
1656837261.0093694,52529,0.15408411622047424
1656837267.6340559,52642,0.06044163182377815
1656837270.0393758,52683,0.05534897744655609
1656837280.7767181,52803,0.12151549756526947
1656837286.8758085,52907,0.23959192633628845
1656837288.810757,52940,0.08260826766490936
1656837292.564726,53004,0.12565924227237701
1656837293.1510272,53014,0.10374798625707626
1656837297.788692,53093,0.14165914058685303
1656837298.6693513,53108,0.16600018739700317
1656837300.8414679,53145,0.05836226046085358
1656837319.6290607,53402,0.20070338249206543
