Wall time,Step,Value
1656850833.7406325,46335,0.699068009853363
1656850843.603369,46414,0.6873034238815308
1656850854.3385677,46500,0.9109212160110474
1656850882.5934448,46697,0.482257217168808
1656850949.0510972,47199,0.33574414253234863
1656850954.4200695,47242,0.24231913685798645
1656850961.9117637,47302,0.25531888008117676
1656850968.2137535,47322,0.22983455657958984
1656850971.4565244,47348,0.33150607347488403
1656850982.685105,47438,0.3205099105834961
1656850989.1771095,47490,0.14378884434700012
1656850996.6642346,47550,0.3280695676803589
1656851001.1600773,47586,0.2718607783317566
1656851007.7785747,47639,0.2794381082057953
1656851008.277286,47643,0.3410656154155731
1656851009.9009447,47656,0.22833797335624695
1656851011.6501956,47670,0.22539857029914856
1656851014.646207,47694,0.25016897916793823
1656851019.7989893,47706,0.2760730981826782
1656851024.6669693,47745,0.2871147394180298
1656851026.4147844,47759,0.43696239590644836
1656851041.893866,47883,0.3706148564815521
1656851042.6433551,47889,0.1763516515493393
1656851047.7618425,47930,0.317431777715683
1656851050.0083249,47948,0.3939068913459778
1656851052.879866,47971,0.14165619015693665
1656851066.1130295,48077,0.31358566880226135
1656851082.9103003,48182,0.2854346036911011
1656851084.9101381,48198,0.21707889437675476
1656851088.656559,48228,0.13790985941886902
1656851128.2918956,48515,0.2588791847229004
1656851129.2901933,48523,0.1775173842906952
1656851145.2688897,48651,0.26724788546562195
1656851169.4879231,48845,0.20027650892734528
1656851190.3946524,48983,0.11578294634819031
1656851230.2743921,49273,0.12888583540916443
1656851237.0104182,49327,0.17787578701972961
1656851240.1287754,49352,0.1715620905160904
1656851255.8546076,49478,0.16631059348583221
1656851265.9684086,49559,0.249262735247612
1656851273.586859,49620,0.11682730168104172
1656851275.9600308,49639,0.22379691898822784
1656851325.6147573,50007,0.20112843811511993
1656851335.5032203,50057,0.16557395458221436
1656851347.1091115,50150,0.2210715264081955
1656851349.1045291,50166,0.14080461859703064
1656851352.8494947,50196,0.10973823070526123
1656851361.960219,50269,0.15379776060581207
1656851376.190838,50383,0.1884354054927826
1656851390.861799,50471,0.2869976758956909
1656851399.3540766,50539,0.2327752411365509
1656851410.717401,50630,0.11223581433296204
1656851410.96763,50632,0.14791572093963623
1656851411.7165887,50638,0.13167600333690643
1656851434.4495397,50820,0.19491620361804962
1656851458.2021604,50980,0.12845012545585632
1656851462.6954257,51016,0.1389485001564026
1656851477.551099,51135,0.06296346336603165
1656851492.8148255,51228,0.1453358381986618
1656851499.681644,51283,0.11773242801427841
1656851507.1719537,51343,0.18113118410110474
1656851519.0322053,51438,0.15614403784275055
1656851561.800663,51751,0.06289739161729813
1656851567.2929628,51795,0.2715131342411041
1656851567.791193,51799,0.1574346423149109
1656851568.7890446,51807,0.0767708569765091
1656851587.5365214,51955,0.22919850051403046
1656851593.4700053,52002,0.17855174839496613
1656851605.4928916,52068,0.07361391186714172
1656851605.744582,52070,0.10909873992204666
1656851626.9453819,52238,0.17261086404323578
1656851633.8853865,52293,0.06799698621034622
1656851637.4195282,52321,0.17260977625846863
1656851641.5852005,52354,0.23833505809307098
1656851645.8763816,52388,0.1859484761953354
1656851665.0658734,52511,0.24155829846858978
1656851667.337167,52529,0.10941614955663681
1656851681.5992513,52642,0.06719152629375458
1656851686.775094,52683,0.13494950532913208
1656851705.5922365,52803,0.07440502941608429
1656851718.711381,52907,0.11461025476455688
1656851722.8773446,52940,0.11752300709486008
1656851730.9561298,53004,0.09523867815732956
1656851732.2176757,53014,0.07715039700269699
1656851742.1892178,53093,0.11914830654859543
1656851744.0827172,53108,0.1459996998310089
1656851748.7512112,53145,0.15783119201660156
1656851784.8375616,53402,0.14576023817062378
1656851785.8471982,53410,0.17405785620212555
1656851793.2971241,53469,0.1014583557844162
1656851795.065072,53483,0.18508684635162354
1656851819.7034616,53649,0.053257305175065994
1656851827.0228379,53707,0.0825607180595398
1656851827.9051907,53714,0.1472141295671463
1656851828.408845,53718,0.1808822900056839
1656851828.9137423,53722,0.15845130383968353
1656851846.713058,53863,0.15670844912528992
1656851850.8797157,53896,0.18140456080436707
1656851852.2673714,53907,0.1229068711400032
1656851876.88308,54073,0.16622097790241241
1656851878.7757142,54088,0.18432185053825378
1656851881.4279516,54109,0.09920384734869003
1656851883.3211508,54124,0.09331171959638596
1656851898.2163336,54242,0.14883442223072052
1656851917.9224896,54369,0.17150652408599854
1656851930.2793596,54467,0.06813983619213104
