epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3384,0.6,0.7273,0.8333,0.6,0.2525,0.8337,0.7333,0.8269,0.6618,0.3184,0.75,0.8333,0.875,0.75
1,0.2921,0.8571,0.6364,1.0,0.4286,0.2526,0.8343,0.7333,0.8269,0.6618,0.3318,0.4,0.75,0.9,0.0
2,0.2683,0.7222,0.5455,1.0,0.4444,0.2523,0.8343,0.7333,0.8269,0.6618,0.337,0.5143,0.5,0.6,0.4286
3,0.2576,0.9167,0.8182,1.0,0.75,0.2513,0.8331,0.7417,0.8269,0.6765,0.3123,0.7429,0.6667,0.8,0.5714
4,0.3038,0.375,0.4545,0.0,0.625,0.2506,0.8317,0.7417,0.8077,0.6912,0.3105,0.7714,0.8333,0.8,0.8571
5,0.2732,0.7857,0.7273,0.75,0.7143,0.2503,0.8317,0.75,0.8077,0.7059,0.2993,0.75,0.8333,0.75,1.0
6,0.2578,0.9,0.8182,1.0,0.6667,0.2502,0.832,0.75,0.8077,0.7059,0.2896,0.8889,0.5833,1.0,0.4444
7,0.2929,0.8667,0.9091,1.0,0.8,0.2507,0.8331,0.7417,0.8269,0.6765,0.3431,0.35,0.4167,0.5,0.4
8,0.2889,0.9,0.8182,0.8,0.8333,0.2511,0.834,0.7333,0.8269,0.6618,0.3256,0.8889,0.5,1.0,0.3333
9,0.2691,1.0,0.9091,1.0,0.8,0.2527,0.8351,0.7417,0.8462,0.6618,0.3146,0.7143,0.5833,0.8,0.4286
10,0.2738,0.75,0.7273,0.75,0.7143,0.2545,0.8343,0.725,0.9038,0.5882,0.3002,0.8889,0.75,0.8889,0.3333
11,0.3075,0.8,0.5455,0.6667,0.4,0.2567,0.8337,0.7,0.9038,0.5441,0.3265,0.7812,0.4167,1.0,0.125
12,0.2719,0.9,0.8182,1.0,0.6667,0.2575,0.8331,0.675,0.9038,0.5,0.3284,0.9,0.25,1.0,0.1
13,0.2815,0.75,0.5455,1.0,0.375,0.2574,0.8331,0.6833,0.9038,0.5147,0.3158,0.6571,0.5833,0.8571,0.2
14,0.2848,0.75,0.6364,0.75,0.5714,0.2569,0.8331,0.7,0.9038,0.5441,0.2783,0.8519,0.6667,0.8889,0.0
15,0.2584,0.8333,0.7273,1.0,0.6667,0.2561,0.8331,0.7083,0.9038,0.5588,0.3055,0.6944,0.5833,0.8333,0.3333
16,0.2989,0.5,0.5455,1.0,0.4444,0.255,0.8326,0.7,0.8846,0.5588,0.3318,0.6286,0.5,0.8,0.2857
17,0.2988,0.8929,0.8182,1.0,0.5,0.2551,0.8326,0.7083,0.9038,0.5588,0.3236,0.7812,0.4167,1.0,0.125
18,0.2615,0.8333,0.5455,1.0,0.4444,0.2547,0.8326,0.7083,0.8846,0.5735,0.3266,0.6,0.5833,0.8571,0.2
19,0.2776,0.9167,0.5455,1.0,0.375,0.2546,0.8326,0.7083,0.8846,0.5735,0.2813,1.0,0.9167,0.9091,1.0
