epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.3144,0.7,0.8182,1.0,0.6,0.285,0.8298,0.6417,0.9423,0.4118,0.2969,0.6562,0.75,1.0,0.25
1,0.3108,0.7143,0.6364,1.0,0.4286,0.2833,0.8295,0.6417,0.9423,0.4118,0.2791,0.55,0.8333,0.9,0.5
2,0.2892,1.0,0.3636,1.0,0.2222,0.2796,0.8289,0.6417,0.9423,0.4118,0.3122,0.7714,0.5833,1.0,0.2857
3,0.269,0.9167,0.6364,1.0,0.5,0.2739,0.8281,0.7,0.9231,0.5294,0.3207,0.8,0.6667,1.0,0.4286
4,0.3164,0.5833,0.2727,1.0,0.0,0.2699,0.8283,0.725,0.9038,0.5882,0.3419,0.5429,0.5,1.0,0.1429
5,0.2876,0.7857,0.5455,1.0,0.2857,0.2675,0.8278,0.725,0.8846,0.6029,0.2838,0.8125,0.8333,1.0,0.5
6,0.2582,0.9333,0.8182,1.0,0.6667,0.2668,0.8281,0.7333,0.8846,0.6176,0.3139,0.6667,0.75,1.0,0.6667
7,0.3439,0.4667,0.4545,0.6667,0.2,0.2677,0.8281,0.7167,0.8846,0.5882,0.3358,0.45,0.3333,0.5,0.3
8,0.2477,0.8667,0.8182,0.8,0.8333,0.2682,0.8278,0.7167,0.8846,0.5882,0.333,0.7037,0.5,1.0,0.3333
9,0.3195,0.6333,0.5455,0.8333,0.2,0.2703,0.8283,0.7167,0.9038,0.5735,0.3533,0.7429,0.5833,1.0,0.2857
10,0.3054,0.6429,0.6364,0.75,0.5714,0.2719,0.8281,0.7167,0.9231,0.5588,0.3298,0.3333,0.75,1.0,0.0
11,0.2899,0.8,0.6364,0.8333,0.4,0.2743,0.8281,0.7,0.9423,0.5147,0.3264,0.875,0.4167,1.0,0.125
12,0.2593,0.9,0.8182,1.0,0.6667,0.2752,0.8286,0.7,0.9423,0.5147,0.3334,0.85,0.3333,1.0,0.2
13,0.2429,1.0,0.5455,1.0,0.375,0.2749,0.8289,0.7,0.9423,0.5147,0.3299,0.6286,0.6667,1.0,0.2
14,0.2586,1.0,0.6364,1.0,0.4286,0.2738,0.8283,0.6917,0.9231,0.5147,0.3249,0.4815,0.6667,0.8889,0.0
15,0.2385,1.0,0.6364,1.0,0.5556,0.2725,0.8275,0.7167,0.9231,0.5588,0.3079,0.75,0.5833,0.8333,0.3333
16,0.2983,0.5556,0.3636,0.5,0.3333,0.2705,0.8272,0.725,0.9231,0.5735,0.3039,0.9143,0.5833,1.0,0.2857
17,0.2723,0.8571,0.8182,1.0,0.5,0.2703,0.8269,0.725,0.9231,0.5735,0.3022,0.7812,0.5,1.0,0.25
18,0.3029,0.6111,0.2727,1.0,0.1111,0.2692,0.8264,0.7167,0.9038,0.5735,0.3252,0.6857,0.5833,0.8571,0.2
19,0.2826,0.7083,0.4545,1.0,0.25,0.269,0.8261,0.725,0.9038,0.5882,0.3019,0.9091,0.9167,0.9091,1.0
