epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2068,0.5556,0.3636,1.0,0.2222,0.1979,0.9217,0.85,0.9444,0.7727,0.2972,0.7714,0.6667,0.8571,0.4
1,0.2148,0.4444,0.1818,0.5,0.1111,0.1961,0.9217,0.85,0.9444,0.7727,0.2686,0.7407,0.8333,1.0,0.3333
2,0.1701,0.7778,0.5455,1.0,0.4444,0.1948,0.9223,0.8417,0.9074,0.7879,0.2627,0.9143,0.8333,1.0,0.6
3,0.1703,1.0,0.4545,1.0,0.3333,0.1943,0.9228,0.85,0.9074,0.803,0.3337,0.7143,0.5833,1.0,0.2857
4,0.1919,0.6667,0.5455,1.0,0.4444,0.1926,0.9231,0.85,0.8704,0.8333,0.2798,0.8857,0.5833,1.0,0.2857
5,0.1526,0.9,0.5455,1.0,0.5,0.1914,0.922,0.85,0.8704,0.8333,0.3532,0.5,0.5,0.8333,0.1667
6,0.2057,0.8333,0.7273,1.0,0.625,0.1909,0.9217,0.8417,0.8519,0.8333,0.2854,0.875,0.6667,1.0,0.5
7,0.2119,0.7917,0.5455,1.0,0.375,0.1907,0.9217,0.8417,0.8519,0.8333,0.2879,0.7778,0.75,0.8333,0.6667
8,0.1635,0.7,0.6364,1.0,0.6,0.1901,0.9217,0.8417,0.8519,0.8333,0.3263,0.8148,0.5,1.0,0.3333
9,0.1873,0.6667,0.5455,1.0,0.4444,0.1899,0.9217,0.8417,0.8519,0.8333,0.3921,0.5,0.3333,1.0,0.2
10,0.1501,1.0,0.6364,1.0,0.6,0.1896,0.9217,0.8417,0.8519,0.8333,0.3565,0.4571,0.5,0.5714,0.4
11,0.2001,0.5556,0.6364,1.0,0.5556,0.1895,0.9217,0.85,0.8519,0.8485,0.2713,0.8857,0.8333,1.0,0.7143
12,0.1776,0.8333,0.5455,1.0,0.4444,0.1896,0.9214,0.85,0.8519,0.8485,0.3157,0.8438,0.5,1.0,0.25
13,0.1928,0.875,0.7273,0.6667,0.75,0.1896,0.9214,0.8583,0.8519,0.8636,0.2966,0.7714,0.75,1.0,0.5714
14,0.1662,0.7778,0.6364,1.0,0.5556,0.1895,0.9214,0.8583,0.8519,0.8636,0.3519,0.5625,0.5,0.75,0.0
15,0.1928,0.875,0.9091,1.0,0.875,0.1895,0.9212,0.85,0.8519,0.8485,0.2924,0.8286,0.6667,1.0,0.4286
16,0.232,0.7917,0.6364,0.3333,0.75,0.1894,0.9223,0.85,0.8519,0.8485,0.3143,0.65,0.5,0.5,0.5
17,0.2443,0.75,0.6364,1.0,0.4286,0.1898,0.9223,0.8417,0.8519,0.8333,0.2938,0.7778,0.6667,0.6667,0.6667
18,0.1798,0.8333,0.4545,1.0,0.3333,0.19,0.9217,0.8417,0.8519,0.8333,0.2997,0.8286,0.75,1.0,0.5714
19,0.1713,0.8,0.3636,1.0,0.3,0.1897,0.9217,0.8417,0.8519,0.8333,0.3236,0.7429,0.6667,1.0,0.4286
