epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.152,1.0,0.3636,0.3,1.0,0.1021,0.9558,0.9083,0.9158,0.88,0.1763,0.4545,0.6667,0.7273,0.0
1,0.1337,1.0,0.9091,0.9,1.0,0.103,0.9554,0.9083,0.9158,0.88,0.1094,0.5,0.9167,0.9167,0
2,0.2358,0.8214,0.8182,0.7143,1.0,0.103,0.9554,0.9083,0.9158,0.88,0.145,0.8182,0.8333,0.8182,1.0
3,0.18,0.8333,0.7273,0.6667,1.0,0.1028,0.9554,0.9083,0.9158,0.88,0.1445,0.9091,0.8333,0.8182,1.0
4,0.1973,0.7222,0.6364,0.6667,0.5,0.1029,0.9554,0.9083,0.9158,0.88,0.2121,0.9688,0.9167,0.875,1.0
5,0.2121,0.8333,0.7273,0.625,1.0,0.1026,0.9549,0.9083,0.9158,0.88,0.1502,0.8182,0.75,0.7273,1.0
6,0.2097,0.875,0.9091,0.875,1.0,0.1025,0.9545,0.9083,0.9158,0.88,0.2878,0.5,0.4167,0.5,0.25
7,0.1156,0.5,0.5,0.5,0.5,0.1026,0.9545,0.9083,0.9158,0.88,0.2543,0.875,0.8333,1.0,0.5
8,0.2058,0.5556,0.2727,0.2222,0.5,0.1027,0.9545,0.9083,0.9158,0.88,0.1688,0.9,0.75,0.8,0.5
9,0.1893,0.9167,0.7273,0.75,0.6667,0.1027,0.9545,0.9083,0.9158,0.88,0.1947,0.65,0.6667,0.7,0.5
10,0.2079,0.4444,0.5455,0.5556,0.5,0.1028,0.9545,0.9083,0.9158,0.88,0.1549,0.9091,0.8333,0.8182,1.0
11,0.1571,0.8,0.7273,0.7,1.0,0.103,0.9545,0.9083,0.9158,0.88,0.2103,0.8889,0.8333,0.8889,0.6667
12,0.1999,0.875,0.7273,0.625,1.0,0.103,0.9545,0.9083,0.9158,0.88,0.2237,0.8889,0.75,0.8889,0.3333
13,0.205,0.875,0.8182,0.875,0.6667,0.103,0.9545,0.9083,0.9158,0.88,0.1826,0.8,0.8333,0.9,0.5
14,0.1936,0.6667,0.6364,0.5556,1.0,0.103,0.9541,0.9083,0.9158,0.88,0.106,0.5,0.75,0.75,0
15,0.1825,0.7778,0.6364,0.5556,1.0,0.103,0.9541,0.9083,0.9158,0.88,0.1546,0.95,0.9167,0.9,1.0
16,0.1117,0.5,0.5,0.5,0.5,0.1031,0.9541,0.9083,0.9158,0.88,0.19,0.8519,0.75,0.7778,0.6667
17,0.1418,0.9,0.7273,0.7,1.0,0.1031,0.9541,0.9083,0.9158,0.88,0.2324,0.7407,0.6667,0.7778,0.3333
18,0.1774,0.8333,0.5455,0.4444,1.0,0.1032,0.9541,0.9083,0.9158,0.88,0.1865,0.963,0.9167,0.8889,1.0
19,0.1989,1.0,0.9091,0.875,1.0,0.1032,0.9541,0.9083,0.9158,0.88,0.1092,0.5,0.9167,0.9167,0
