epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1692,0.8212,0.7761,0.75,0.7818,0.1474,0.9568,0.875,0.8704,0.8788,0.2512,0.9201,0.8235,0.6875,0.9444
1,0.1614,0.9145,0.791,0.8462,0.7778,0.1469,0.9568,0.875,0.8704,0.8788,0.2641,0.8982,0.7794,0.6,0.9211
2,0.1547,0.8945,0.8657,0.8182,0.875,0.1468,0.9562,0.875,0.8889,0.8636,0.2498,0.9134,0.8088,0.697,0.9143
3,0.1659,0.8273,0.7015,0.6667,0.7091,0.1461,0.9562,0.8833,0.8889,0.8788,0.2513,0.8904,0.7941,0.7241,0.8462
4,0.1735,0.8652,0.7463,0.6429,0.7736,0.146,0.9551,0.8667,0.8704,0.8636,0.2477,0.908,0.8235,0.7931,0.8462
5,0.1867,0.7479,0.6269,0.6154,0.6296,0.148,0.9551,0.9,0.9444,0.8636,0.2262,0.98,0.9118,0.9688,0.8611
6,0.1591,0.8621,0.7015,0.75,0.6909,0.1469,0.9554,0.8833,0.9074,0.8636,0.2369,0.9579,0.8824,0.9333,0.8421
7,0.1764,0.8628,0.7761,0.8667,0.75,0.1485,0.9554,0.9,0.9444,0.8636,0.2386,0.9521,0.7941,0.9259,0.7073
8,0.175,0.8762,0.7463,0.875,0.7059,0.152,0.9545,0.9,0.963,0.8485,0.2292,0.9645,0.8676,0.9429,0.7879
9,0.1674,0.8885,0.7164,0.8667,0.6731,0.1513,0.9545,0.9,0.963,0.8485,0.2428,0.9152,0.75,0.8929,0.65
10,0.1636,0.7318,0.6567,0.5556,0.6724,0.1465,0.9551,0.875,0.8889,0.8636,0.2484,0.9056,0.7794,0.8788,0.6857
11,0.1965,0.788,0.6269,0.7778,0.5714,0.1469,0.9551,0.8833,0.9074,0.8636,0.2531,0.8853,0.7794,0.8519,0.7317
12,0.1657,0.8827,0.6716,0.8571,0.6226,0.1471,0.9551,0.8833,0.9074,0.8636,0.2482,0.9169,0.8382,0.8519,0.8293
13,0.1745,0.8692,0.7015,0.7333,0.6923,0.1473,0.9551,0.8833,0.9074,0.8636,0.2347,0.9377,0.8382,0.9667,0.7368
14,0.1606,0.8485,0.7463,0.75,0.7455,0.1466,0.9551,0.8833,0.9074,0.8636,0.2517,0.9032,0.7941,0.871,0.7297
15,0.1745,0.8821,0.7164,0.9333,0.6538,0.1468,0.9551,0.8833,0.9074,0.8636,0.2382,0.9462,0.8676,0.9062,0.8333
16,0.1643,0.8974,0.7463,0.8667,0.7115,0.1472,0.9551,0.8833,0.9074,0.8636,0.2409,0.9093,0.8235,0.871,0.7838
17,0.1565,0.907,0.7612,0.8571,0.7358,0.1471,0.9551,0.8833,0.9074,0.8636,0.2567,0.8737,0.7794,0.8529,0.7059
18,0.1865,0.7846,0.7313,0.6667,0.75,0.1474,0.9551,0.8833,0.9074,0.8636,0.2425,0.9245,0.8824,0.875,0.8889
19,0.1684,0.9071,0.791,0.9412,0.74,0.1475,0.9551,0.8833,0.9074,0.8636,0.2391,0.9238,0.8382,0.8788,0.8
