epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2815,0.7323,0.6222,0.75,0.5758,0.2498,0.8326,0.7583,0.8077,0.7206,0.3231,0.7462,0.6304,0.5833,0.6818
1,0.2923,0.6751,0.6889,0.7143,0.6774,0.2499,0.8312,0.75,0.7692,0.7353,0.3369,0.6686,0.6522,0.6,0.7143
2,0.2595,0.6629,0.7778,0.4,0.8857,0.2538,0.8283,0.7167,0.6731,0.75,0.3278,0.7292,0.6304,0.4091,0.8333
3,0.2716,0.7764,0.7778,0.3077,0.9688,0.256,0.8278,0.7167,0.6346,0.7794,0.3184,0.7308,0.6087,0.3,0.8462
4,0.3264,0.6134,0.6222,0.1765,0.8929,0.2516,0.8292,0.7417,0.7308,0.75,0.3313,0.5972,0.587,0.4444,0.6786
5,0.318,0.6397,0.6222,0.5789,0.6538,0.2497,0.8317,0.7583,0.8077,0.7206,0.3156,0.7429,0.7174,0.7391,0.6957
6,0.2713,0.738,0.6,0.7273,0.5588,0.2498,0.8309,0.75,0.75,0.75,0.2941,0.8256,0.7609,0.7059,0.7931
7,0.3096,0.7806,0.7111,0.6957,0.7273,0.2502,0.8312,0.7667,0.8269,0.7206,0.3111,0.7344,0.5652,0.7143,0.5
8,0.3128,0.6739,0.6,0.8182,0.3913,0.2537,0.8314,0.725,0.8654,0.6176,0.3185,0.7798,0.587,1.0,0.3214
9,0.2878,0.7756,0.5778,0.9333,0.4,0.2529,0.832,0.7333,0.8654,0.6324,0.317,0.724,0.6087,0.8696,0.3478
10,0.2981,0.6975,0.6444,0.6471,0.6429,0.2514,0.83,0.7583,0.8462,0.6912,0.3336,0.6423,0.5,0.85,0.2308
11,0.3127,0.6739,0.6,0.8636,0.3478,0.2565,0.8295,0.6917,0.8846,0.5441,0.3359,0.7323,0.4348,1.0,0.1034
12,0.2789,0.8788,0.5556,1.0,0.3939,0.2536,0.8303,0.7167,0.8654,0.6029,0.3207,0.7143,0.5,0.8333,0.2857
13,0.2942,0.7572,0.6,0.9444,0.3704,0.2522,0.8298,0.7333,0.8462,0.6471,0.3094,0.7732,0.6087,0.913,0.3043
14,0.2837,0.8148,0.7556,0.8333,0.7037,0.2531,0.83,0.7167,0.8462,0.6176,0.3116,0.7698,0.5435,0.8889,0.3214
15,0.2811,0.7668,0.5556,0.8462,0.4375,0.2518,0.8295,0.7583,0.8462,0.6912,0.328,0.6394,0.4565,0.7368,0.2593
16,0.2737,0.8077,0.6,1.0,0.4375,0.2501,0.83,0.7667,0.8462,0.7059,0.3341,0.5822,0.5217,0.7391,0.3043
17,0.2985,0.6933,0.6,0.8824,0.4286,0.2504,0.8303,0.7583,0.8462,0.6912,0.3309,0.6607,0.5,0.8333,0.2857
18,0.3011,0.7263,0.6222,0.8889,0.4444,0.2503,0.83,0.7583,0.8462,0.6912,0.3192,0.701,0.5652,0.7619,0.4
19,0.2905,0.7578,0.6444,0.8,0.5667,0.2502,0.8303,0.7583,0.8462,0.6912,0.3293,0.6219,0.5435,0.6957,0.3913
