epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1758,0.7068,0.5778,0.4286,0.6053,0.1477,0.9565,0.875,0.8704,0.8788,0.2756,0.8412,0.7609,0.6087,0.913
1,0.1648,0.8885,0.8222,0.875,0.8108,0.1474,0.9568,0.875,0.8704,0.8788,0.3013,0.8305,0.6739,0.48,0.9048
2,0.1586,0.8684,0.8444,0.5714,0.8947,0.1471,0.9562,0.8667,0.8519,0.8788,0.2616,0.8958,0.8478,0.7273,0.9583
3,0.1635,0.8158,0.7778,0.5714,0.8158,0.1468,0.9559,0.875,0.8704,0.8788,0.2621,0.8276,0.7826,0.6471,0.8621
4,0.1768,0.8488,0.8222,0.7778,0.8333,0.1466,0.9562,0.875,0.8704,0.8788,0.2708,0.8194,0.7391,0.5556,0.8571
5,0.193,0.7716,0.6889,0.7778,0.6667,0.1473,0.9562,0.875,0.8889,0.8636,0.2521,0.9509,0.8478,0.8261,0.8696
6,0.1593,0.8615,0.7333,0.75,0.7297,0.1478,0.9559,0.9,0.9444,0.8636,0.2472,0.9415,0.8261,0.8421,0.8148
7,0.215,0.7677,0.7111,0.6667,0.7273,0.1483,0.9557,0.9,0.9444,0.8636,0.2478,0.9782,0.8261,1.0,0.7143
8,0.2001,0.8582,0.7778,0.8462,0.75,0.153,0.9559,0.9083,0.9815,0.8485,0.2396,0.9352,0.8478,0.9524,0.76
9,0.1816,0.8314,0.5556,0.9,0.4571,0.1545,0.9559,0.9083,0.9815,0.8485,0.2594,0.8929,0.6957,0.8889,0.5714
10,0.1561,0.7256,0.6,0.75,0.5854,0.1492,0.9559,0.9,0.9444,0.8636,0.255,0.9067,0.7174,0.8571,0.6
11,0.2029,0.7139,0.5556,0.7273,0.5,0.1492,0.9557,0.9,0.9444,0.8636,0.2718,0.8571,0.7174,0.7778,0.6786
12,0.1802,0.7994,0.6222,0.8889,0.5556,0.1487,0.9557,0.9,0.9444,0.8636,0.2662,0.8811,0.7391,0.6842,0.7778
13,0.1772,0.8272,0.6667,0.7778,0.6389,0.1489,0.9559,0.9,0.9444,0.8636,0.2675,0.8635,0.7174,0.7368,0.7037
14,0.1463,0.9286,0.7333,1.0,0.6842,0.1478,0.9551,0.9,0.9444,0.8636,0.2684,0.8809,0.7609,0.6957,0.8261
15,0.1908,0.8,0.6889,0.9,0.6286,0.1477,0.9551,0.9,0.9444,0.8636,0.2521,0.941,0.8043,0.72,0.9048
16,0.1904,0.8636,0.6667,0.75,0.6364,0.148,0.9554,0.9,0.9444,0.8636,0.2477,0.9053,0.8043,0.8182,0.7917
17,0.1729,0.8395,0.7111,0.7778,0.6944,0.1482,0.9554,0.9,0.9444,0.8636,0.2863,0.7943,0.6739,0.76,0.5714
18,0.2112,0.7112,0.7111,0.6364,0.7353,0.1483,0.9551,0.9,0.9444,0.8636,0.2566,0.9143,0.7826,0.7143,0.84
19,0.1742,0.84,0.7111,0.8,0.6857,0.1485,0.9551,0.9,0.9444,0.8636,0.2666,0.8752,0.7826,0.7826,0.7826
