Wall time,Step,Value
1656933420.180306,10608,2.041064977645874
1656933426.0556693,10655,2.180344820022583
1656933438.9270444,10758,2.024395227432251
1656933439.0512474,10759,2.2010369300842285
1656933441.8003385,10781,2.533717632293701
1656933450.5517516,10851,2.2967445850372314
1656933457.0544052,10903,2.376798152923584
1656933457.430191,10906,2.334103584289551
1656933462.1801574,10944,2.4865410327911377
1656933468.5543282,10967,1.9759002923965454
1656933469.5524375,10975,2.105166435241699
1656933475.2994142,11021,2.020416498184204
1656933485.5488544,11103,2.256014823913574
1656933487.9229908,11122,2.122445583343506
1656933528.6900442,11420,2.316065549850464
1656933535.3123252,11473,2.456284523010254
1656933537.8083582,11493,2.1719465255737305
1656933541.6853344,11524,2.440591335296631
1656933542.8096125,11533,2.317122220993042
1656933547.0573623,11567,2.0830085277557373
1656933561.9317508,11686,2.4099438190460205
1656933574.7799892,11760,2.1362154483795166
1656933601.0145497,11970,1.9124678373336792
1656933601.639411,11975,2.2144510746002197
1656933625.643718,12139,2.146631956100464
1656933628.8947966,12165,2.17564058303833
1656933644.653305,12291,2.23594331741333
1656933695.843328,12672,2.1600074768066406
1656933721.6078575,12878,2.2562096118927
1656933732.9317794,12940,2.239518642425537
1656933744.8038976,13035,2.2772791385650635
1656933748.1827717,13062,2.483088254928589
1656933750.8081589,13083,2.1180028915405273
1656933752.3081436,13095,1.917176365852356
1656933754.1833575,13110,2.3067209720611572
1656933794.3205361,13403,2.3103244304656982
1656933807.103154,13505,2.39058518409729
1656933812.3455935,13547,2.274634838104248
1656933818.7066877,13598,2.0712318420410156
1656933821.5768821,13621,1.7564858198165894
1656933828.9371655,13680,2.048229694366455
1656933848.7512267,13811,1.9468519687652588
1656933857.9821155,13885,2.015939950942993
1656933885.969521,14081,2.4088973999023438
1656933903.5446973,14222,2.040013313293457
1656933912.6466768,14295,2.1688530445098877
1656933915.8889196,14321,2.4167323112487793
1656933918.134633,14339,2.2747080326080322
1656933925.4919906,14398,2.1584930419921875
1656933931.728391,14448,2.340005874633789
1656933958.2867815,14633,2.169787645339966
1656933959.0345116,14639,2.320061445236206
1656933962.7788594,14669,1.9181455373764038
1656933963.902139,14678,2.233818292617798
1656933965.1501162,14688,2.1474881172180176
1656933976.6265607,14780,2.3200862407684326
1656933977.7494135,14789,1.7951346635818481
1656933980.3679204,14810,1.9243322610855103
1656933991.8452673,14874,2.1906485557556152
1656933994.213727,14893,1.9245957136154175
1656934018.9091804,15091,2.349731922149658
1656934030.1376615,15181,2.2818541526794434
1656934044.3551862,15267,1.98019540309906
1656934051.584863,15325,2.023411750793457
1656934070.175696,15474,2.2645864486694336
1656934070.4268725,15476,2.135734796524048
1656934074.418615,15508,2.181356191635132
1656934107.130546,15741,2.0404930114746094
1656934110.1233642,15765,2.249051332473755
1656934138.6903503,15994,2.20721173286438
1656934154.8977199,16096,1.9498181343078613
1656934157.5153673,16117,2.302429437637329
1656934174.0931714,16250,2.0925521850585938
1656934183.070895,16322,2.4000892639160156
1656934185.8139784,16344,2.1427345275878906
1656934193.6684802,16407,1.9374860525131226
1656934209.5024154,16506,2.23932147026062
1656934233.4395337,16698,2.6820759773254395
1656934247.4080327,16810,1.9205811023712158
1656934256.8978062,16858,2.4515082836151123
1656934262.1352904,16900,2.1180379390716553
1656934282.9554007,17067,2.584965467453003
1656934286.8195353,17098,2.388956069946289
1656934308.0264943,17240,1.7449167966842651
1656934314.6337955,17293,2.3729050159454346
1656934317.749441,17318,2.4288766384124756
1656934320.4925985,17340,2.145873785018921
1656934333.5869582,17445,2.179995536804199
1656934345.9356728,17544,1.9214531183242798
1656934347.6797273,17558,1.9741266965866089
1656934351.2983623,17587,2.138866424560547
1656934352.259076,17595,1.9156205654144287
1656934359.3931549,17624,1.8271633386611938
1656934371.730107,17723,2.335268974304199
1656934400.539441,17954,1.9860568046569824
1656934412.1710193,18019,2.174506187438965
1656934418.0289562,18066,2.0734763145446777
1656934442.8478608,18265,2.03006911277771
1656934449.5832562,18319,2.084388494491577
1656934469.6425614,18452,2.252981662750244
1656934487.2196734,18593,2.1499876976013184
1656934522.2308948,18846,2.294576644897461
1656934536.3218195,18959,1.893646478652954
1656934556.0308492,19117,2.0018274784088135
1656934566.0987914,19170,1.9794909954071045
1656934578.8132982,19272,2.077468156814575
1656934611.2365363,19532,2.321329355239868
1656934628.4482567,19641,2.0680770874023438
1656934630.19172,19655,2.256477117538452
1656934639.7928977,19732,2.2252702713012695
1656934654.1306894,19847,1.8493555784225464
1656934665.6029174,19939,2.200451612472534
1656934676.2236845,19996,1.8557202816009521
1656934681.2094755,20036,2.127314329147339
1656934683.4550743,20054,2.1649539470672607
1656934684.5766397,20063,2.272402048110962
1656934694.0520155,20139,2.0279250144958496
1656934707.2735367,20245,1.839240550994873
1656934707.6466231,20248,2.099482774734497
1656934708.2704868,20253,2.041252613067627
1656934717.124151,20324,2.0169456005096436
1656934735.199528,20441,1.9825239181518555
1656934740.806785,20486,1.8844754695892334
1656934747.5365624,20540,2.351315498352051
1656934747.6613095,20541,1.797322154045105
1656934750.404191,20563,2.3660671710968018
1656934752.3997972,20579,2.109163999557495
1656934780.9504502,20780,2.109100103378296
1656934781.3252902,20783,2.1606340408325195
1656934787.4318228,20832,2.1570346355438232
1656934790.423404,20856,2.1177515983581543
1656934818.4729843,21081,2.0283796787261963
1656934829.9367328,21145,2.0303921699523926
1656934838.0349913,21210,2.1552865505218506
1656934840.9010508,21233,2.280205011367798
1656934851.3762865,21317,2.197603464126587
1656934851.750207,21320,2.080815315246582
1656934852.374122,21325,2.280221700668335
1656934860.7278883,21392,1.7741763591766357
1656934862.9732578,21410,2.0736141204833984
1656934880.6669128,21524,2.2876100540161133
1656934900.382462,21682,1.8987648487091064
1656934914.7026522,21796,2.125001907348633
1656934917.9522274,21822,2.262434244155884
1656934920.5772862,21843,2.0397794246673584
1656934921.3256655,21849,2.3721189498901367
1656934944.6269984,22007,2.291616916656494
1656934975.4261158,22246,2.0598642826080322
1656934985.0133739,22293,2.083071231842041
1656934989.7677672,22331,1.9393309354782104
1656934993.2714121,22359,2.0973713397979736
1656935007.660688,22473,2.077054262161255
1656935016.703444,22545,2.0585124492645264
1656935049.5101986,22766,1.740965485572815
1656935059.055934,22841,1.7487668991088867
1656935070.324167,22931,1.9610631465911865
1656935099.8612785,23139,1.5565546751022339
1656935101.1126955,23149,1.6396764516830444
1656935105.3719316,23183,1.608795166015625
1656935106.6249566,23193,1.6542326211929321
1656935109.882504,23219,1.3697776794433594
1656935115.5149665,23264,1.3213732242584229
1656935118.395991,23287,1.4442956447601318
1656935127.8284328,23362,1.5664596557617188
1656935136.0939827,23428,1.4532997608184814
1656935153.877053,23541,1.2979133129119873
1656935170.1546972,23671,0.9827043414115906
1656935171.5321245,23682,1.1294925212860107
1656935174.034853,23702,1.5675199031829834
1656935207.2178802,23939,1.0629618167877197
1656935224.8734167,24080,1.1990309953689575
1656935229.7567983,24119,1.054518222808838
1656935233.3878953,24148,1.1867327690124512
1656935244.2845666,24235,1.2832605838775635
1656935253.833799,24283,0.9755369424819946
1656935254.083465,24285,1.1107176542282104
1656935258.8402116,24323,1.261490821838379
1656935261.718738,24346,1.073106050491333
1656935288.2598677,24558,1.2532156705856323
1656935296.2750185,24622,1.2790285348892212
1656935312.0707502,24720,1.1304757595062256
1656935313.0726426,24728,1.1897428035736084
1656935334.861097,24902,0.961992621421814
1656935338.9919078,24935,1.0930390357971191
1656935348.2584887,25009,1.2133738994598389
1656935356.7022882,25048,1.056522011756897
1656935367.4659793,25134,1.2916144132614136
1656935379.727794,25232,0.9190734624862671
1656935382.4839153,25254,1.1488451957702637
1656935392.3794832,25333,1.134461760520935
1656935399.7695863,25392,1.1391594409942627
1656935417.4956408,25506,1.0650230646133423
1656935419.3732035,25521,1.0824745893478394
1656935440.1557755,25687,1.1775766611099243
1656935459.4515364,25813,0.9861820936203003
1656935463.8315556,25848,0.9613509178161621
1656935473.0964448,25922,1.3610233068466187
1656935491.2514162,26067,1.1524831056594849
1656935494.3796792,26092,1.0838570594787598
1656935502.393797,26156,1.3733214139938354
1656935504.1470604,26170,1.2236565351486206
1656935524.4374115,26304,1.3169474601745605
1656935536.9619696,26404,1.11638343334198
1656935545.3527339,26471,1.2269502878189087
1656935589.8162718,26798,1.1180195808410645
1656935589.9411924,26799,0.9877643585205078
1656935593.5702596,26828,0.9390755295753479
1656935593.8202791,26830,1.1727612018585205
1656935606.209525,26929,1.4177206754684448
1656935636.5097191,27143,0.9357939958572388
1656935637.2620342,27149,1.0385345220565796
1656935638.0114763,27155,1.2051078081130981
1656935638.51393,27159,1.0806596279144287
1656935638.638486,27160,1.0472064018249512
1656935653.041037,27275,1.066482424736023
1656935685.5136168,27506,1.1729131937026978
1656935697.734592,27604,1.1645252704620361
1656935698.9816363,27614,1.122235655784607
1656935699.8551602,27621,1.1241028308868408
1656935702.1028428,27639,1.1675523519515991
1656935728.9522707,27826,1.299023151397705
1656935740.305913,27917,0.8985891938209534
1656935744.5491955,27951,0.9063969254493713
1656935746.7954993,27969,1.2377500534057617
1656935785.6058073,28252,1.0545543432235718
1656935794.3300881,28322,1.0240501165390015
1656935808.9163141,28439,1.0719549655914307
1656935810.5377665,28452,1.1903417110443115
1656935825.4803345,28544,1.0806204080581665
1656935829.0953522,28573,1.0685583353042603
1656935833.9593422,28612,0.9542784690856934
1656935882.267742,28971,0.9892062544822693
1656935885.5110488,28997,1.2610503435134888
1656935890.624132,29038,0.9313116073608398
1656935893.7403393,29063,1.0075045824050903
1656935895.735611,29079,1.1541941165924072
1656935911.0727046,29202,0.961517333984375
1656935918.805228,29264,1.2565869092941284
1656935948.2283387,29472,0.943071186542511
1656935950.224753,29488,1.0798320770263672
1656935959.45976,29562,0.9964202642440796
1656935965.700584,29612,1.044838547706604
1656935986.1566937,29748,0.7426419854164124
1656935996.2619476,29829,1.2102787494659424
1656935996.3862634,29830,0.8260560035705566
1656936017.7224364,30001,0.8136090636253357
1656936018.346244,30006,0.8983570337295532
1656936021.591942,30032,1.220173954963684
1656936029.2064745,30093,1.1507099866867065
1656936042.9010165,30175,1.1656802892684937
1656936051.502527,30244,0.9731969833374023
1656936056.6147883,30285,1.0235943794250488
1656936061.9732277,30328,0.8431933522224426
1656936078.4406435,30460,1.2707890272140503
1656936079.8134205,30471,1.0616933107376099
1656936101.0096405,30613,0.9935989379882812
1656936112.73382,30707,1.1366541385650635
1656936114.4818742,30721,1.1789906024932861
1656936116.7277243,30739,1.0004661083221436
1656936166.017019,31106,1.1715706586837769
1656936207.1929665,31407,0.9098947048187256
1656936211.8093314,31444,1.0076191425323486
1656936246.8355825,31697,0.9788216948509216
1656936260.8064668,31809,0.8729093670845032
1656936268.9134195,31874,1.1083087921142578
1656936269.7871542,31881,1.1180987358093262
1656936270.7849183,31889,0.9143499732017517
1656936276.7761755,31937,1.1438989639282227
1656936277.8984993,31946,1.0175987482070923
1656936285.261343,32005,1.3054136037826538
1656936286.8835285,32018,0.9281893968582153
1656936309.9482498,32175,1.0072433948516846
1656936314.0663688,32208,0.8412790298461914
1656936342.5678957,32436,1.080615758895874
1656936360.1407652,32543,0.8725650906562805
1656936375.4731445,32658,0.9119089245796204
1656936381.958037,32707,0.8300549387931824
1656936389.2387955,32763,1.0742218494415283
1656936410.0006664,32895,0.9744012951850891
1656936411.0413685,32903,0.729934573173523
1656936424.1588001,33003,0.6436379551887512
1656936428.3548176,33035,0.8795989155769348
1656936443.918366,33153,0.86053067445755
1656936447.4691298,33180,0.8699660897254944
1656936447.7304502,33182,1.065129041671753
1656936463.3049366,33272,0.7661305665969849
1656936472.5927422,33342,0.9408333897590637
1656936477.1324093,33376,0.7439956068992615
1656936480.921701,33404,1.2484899759292603
1656936499.1169229,33540,1.1942129135131836
1656936514.8335,33632,0.9836544990539551
1656936527.5461864,33729,0.9453721046447754
1656936528.740442,33738,1.1425155401229858
1656936530.3230193,33750,0.8273902535438538
1656936532.822451,33769,0.846031129360199
1656936534.9633882,33786,1.2138631343841553
1656936542.0572915,33840,0.8876901268959045
1656936543.6297774,33852,0.7421362400054932
1656936546.8146107,33877,1.1067792177200317
1656936551.6502035,33914,1.0940979719161987
1656936568.6048458,34018,0.8582728505134583
1656936570.989487,34037,0.9647188782691956
1656936584.628826,34142,1.0172468423843384
1656936613.7944043,34363,0.9048086404800415
1656936616.603049,34384,0.8871434926986694
1656936627.315336,34439,0.7492935061454773
1656936638.5479221,34526,1.0102941989898682
1656936638.6724439,34527,1.1544088125228882
1656936643.4343922,34565,0.8556925654411316
1656936647.8194222,34600,0.9168391823768616
1656936670.8936162,34784,1.0968900918960571
1656936716.0102677,35116,0.9770076274871826
1656936723.7847257,35178,1.0510081052780151
1656936737.0342953,35255,0.6924911141395569
1656936746.9320207,35334,0.8793738484382629
1656936749.564448,35355,0.8173918724060059
1656936750.5672817,35363,1.1081781387329102
1656936752.4461904,35378,0.7498181462287903
1656936765.482721,35482,0.8384612798690796
1656936765.7322352,35484,0.9999573230743408
1656936777.0193505,35574,1.0752770900726318
1656936805.3232787,35772,1.077439308166504
1656936806.2020686,35779,1.2761098146438599
1656936814.4759362,35845,0.7799637913703918
1656936815.1020558,35850,0.8142632842063904
1656936828.1440396,35954,1.0038224458694458
1656936830.2743464,35971,0.9814538955688477
1656936842.1889834,36038,0.7919684052467346
1656936868.3800862,36247,0.9663063883781433
1656936870.3871353,36263,0.9482443928718567
1656936872.016205,36276,0.8278675675392151
1656936876.4042726,36311,1.34806227684021
1656936879.6673508,36337,1.2407245635986328
1656936912.3674,36570,0.8598288297653198
1656936919.8885176,36630,0.5826010704040527
1656936923.6509936,36660,0.8078457713127136
1656936926.0333157,36679,0.9921385049819946
1656936940.6888406,36768,0.6869731545448303
1656936947.2047951,36820,0.8983956575393677
1656936951.0885782,36851,0.9134125113487244
1656936958.2357032,36908,1.0257868766784668
1656936976.5436373,37054,0.909774661064148
1656936994.5703342,37170,0.8080844879150391
1656936998.706235,37203,0.8471460938453674
1656937030.4184887,37456,1.0045486688613892
1656937034.6814716,37490,0.954775333404541
1656937072.6224463,37765,0.871964693069458
1656937086.6624222,37877,1.245754361152649
1656937129.757351,38193,0.9187716245651245
1656937136.6429167,38248,0.9332382082939148
1656937138.519352,38263,0.9491872191429138
1656937154.9264731,38366,0.7060745358467102
1656937164.1945794,38440,0.7087826728820801
1656937166.1985075,38456,0.7674291133880615
1656937167.5753214,38467,0.8514851927757263
1656937181.8549495,38581,1.031810998916626
1656937189.4958205,38642,0.709803581237793
1656937189.6211755,38643,0.7865983247756958
1656937196.8902097,38701,0.847667932510376
1656937202.8923545,38721,0.9074088931083679
1656937217.9284656,38841,0.7128912806510925
1656937235.619,38982,0.9701361060142517
1656937238.614538,39006,0.9741615056991577
1656937259.218029,39142,0.9010632634162903
1656937271.1992989,39238,0.7065816521644592
1656937278.5602164,39297,0.5894471406936646
1656937279.9326727,39308,0.8739132285118103
1656937318.8599172,39592,0.7073281407356262
1656937332.7161815,39703,0.8172253966331482
1656937336.211588,39731,0.7025632262229919
1656937342.5797207,39782,0.9372269511222839
1656937354.682986,39879,0.8795367479324341
1656937362.0333352,39910,0.9266960024833679
1656937362.6572552,39915,0.8860844969749451
1656937364.7787058,39932,0.9168961644172668
1656937375.884319,40021,0.7298951148986816
1656937413.8226686,40297,0.58815598487854
1656937437.7879577,40489,0.967230498790741
1656937439.2858171,40501,0.9106428027153015
1656937457.6427078,40648,0.8882710933685303
1656937458.8907661,40658,0.6870126128196716
1656937459.6032512,40664,0.7416532039642334
1656937463.6362777,40668,0.5275009274482727
1656937467.50357,40699,0.7351853847503662
1656937467.7528281,40701,0.7112641930580139
1656937469.5010245,40715,0.8825342655181885
1656937470.249414,40721,0.8058478832244873
1656937479.3623414,40794,0.7869478464126587
1656937510.1980636,41041,0.931721031665802
1656937524.7141593,41129,0.6113986372947693
1656937527.958044,41155,0.630974292755127
1656937539.1916318,41245,0.65193110704422
1656937542.562493,41272,0.6897153258323669
1656937551.300546,41342,1.1742115020751953
1656937559.788216,41410,1.0861340761184692
1656937573.4997933,41492,0.82437664270401
1656937579.4871738,41540,0.7930132746696472
1656937581.4840457,41556,0.8838652968406677
1656937624.4517446,41872,0.837453305721283
1656937641.4177961,42007,0.7617948055267334
1656937642.2935758,42014,0.762495219707489
1656937657.4961329,42135,0.7411724328994751
1656937660.4964023,42159,0.6461901664733887
1656937663.496752,42183,0.962237536907196
1656937674.7450566,42245,0.8440094590187073
1656937686.617769,42340,0.6726449728012085
1656937700.4935315,42451,0.7290798425674438
1656937702.7429464,42469,0.7777252793312073
1656937732.492264,42679,0.7810426950454712
1656937744.9117954,42777,0.9356381297111511
1656937768.4628968,42965,0.8325740694999695
1656937770.589631,42982,0.8275534510612488
1656937779.0825214,43021,0.6128161549568176
1656937811.3423345,43279,0.674645185470581
1656937839.3423624,43475,0.7328726649284363
1656937844.842606,43519,0.6691250205039978
1656937849.2203085,43554,0.6053629517555237
1656937855.9720743,43608,0.7882371544837952
1656937859.9738274,43640,0.6696279644966125
1656937868.9957137,43712,0.6291462779045105
1656937872.3934207,43739,0.7352119088172913
1656937872.8945608,43743,0.8225144147872925
1656937878.0217516,43784,0.9846824407577515
1656937884.2539003,43806,0.8066716194152832
1656937905.62885,43977,0.7944618463516235
1656937906.128223,43981,0.8978776931762695
1656937907.7533364,43994,0.7007942795753479
1656937917.7565622,44074,0.9379255175590515
1656937918.2555552,44078,0.825939953327179
1656937922.760562,44114,0.8091915845870972
1656937937.150465,44201,0.5965303182601929
1656937938.0251696,44208,0.7340058088302612
1656937943.5209875,44252,1.0074018239974976
1656937950.143026,44305,0.5666221976280212
1656937988.7492633,44586,0.9059357047080994
1656937996.2492795,44646,0.7434712648391724
1656938006.7962382,44730,0.7421520352363586
1656938015.9658177,44803,0.8369301557540894
1656938017.7208223,44817,0.9096348285675049
1656938036.2498968,44965,0.8637291193008423
1656938057.7053375,45105,1.1037341356277466
1656938084.590774,45311,0.70653235912323
1656938085.7265813,45320,0.8435084223747253
1656938096.0286732,45373,0.7942190766334534
1656938113.5509899,45508,0.6083526015281677
1656938118.218539,45544,0.6818342208862305
1656938132.8508625,45659,0.7971851229667664
1656938159.0326235,45840,0.970557451248169
1656938163.4129784,45875,0.7156510949134827
1656938183.3106976,46034,0.7826344966888428
1656938190.4422064,46091,0.715324342250824
1656938194.6975331,46125,0.7470398545265198
1656938204.2449255,46170,0.5107606649398804
1656938208.747793,46206,0.9037405252456665
1656938222.8856707,46319,0.8053887486457825
1656938224.8879616,46335,0.8473973274230957
1656938235.011368,46414,0.8967753648757935
1656938246.2117255,46500,0.6353198289871216
1656938274.6099246,46697,0.3616068661212921
1656938344.5353267,47199,0.2266014665365219
1656938350.0555294,47242,0.27400705218315125
1656938357.715632,47302,0.18892695009708405
1656938363.9625673,47322,0.2525183856487274
1656938367.2625654,47348,0.22675269842147827
1656938378.6388667,47438,0.23148135840892792
1656938385.141434,47490,0.3267153799533844
1656938392.6612902,47550,0.3222076892852783
1656938397.2150674,47586,0.19864730536937714
1656938403.9360313,47639,0.2921510338783264
1656938404.4382575,47643,0.1865881234407425
1656938406.070101,47656,0.21746346354484558
1656938407.8286388,47670,0.3615281879901886
1656938410.844724,47694,0.24843615293502808
1656938416.0399566,47706,0.18679006397724152
1656938420.928121,47745,0.17189106345176697
1656938422.6868062,47759,0.2533937096595764
1656938438.230751,47883,0.3524709641933441
1656938438.9791355,47889,0.30706721544265747
1656938444.1123972,47930,0.32824912667274475
1656938446.3806355,47948,0.24595922231674194
1656938449.2603025,47971,0.2716934084892273
1656938462.5569232,48077,0.15835610032081604
1656938479.394636,48182,0.2525017559528351
1656938481.4010363,48198,0.13174927234649658
1656938485.1595292,48228,0.18123146891593933
1656938524.8822236,48515,0.19165071845054626
1656938525.8865483,48523,0.18186715245246887
1656938541.9650443,48651,0.19725285470485687
1656938566.2233646,48845,0.2549038529396057
1656938586.9837153,48983,0.18322932720184326
1656938626.8687255,49273,0.11463231593370438
1656938633.6217,49327,0.17896690964698792
1656938636.7452834,49352,0.1483151614665985
1656938652.5002234,49478,0.12905976176261902
1656938662.6284444,49559,0.29853177070617676
1656938670.2580216,49620,0.15009979903697968
1656938672.6516259,49639,0.24997296929359436
1656938722.2022405,50007,0.19477663934230804
1656938731.9812047,50057,0.17170272767543793
1656938743.7230132,50150,0.2915249764919281
1656938745.7437053,50166,0.14825204014778137
1656938749.5299861,50196,0.11808835715055466
1656938758.692092,50269,0.14095771312713623
1656938772.988052,50383,0.1899358034133911
1656938787.5300105,50471,0.17073538899421692
1656938796.0832713,50539,0.1369345337152481
1656938807.5898747,50630,0.08840902894735336
1656938807.839174,50632,0.1843828558921814
1656938808.5940034,50638,0.3518500328063965
1656938831.4485972,50820,0.12363718450069427
1656938855.2021947,50980,0.1842954456806183
1656938859.7056527,51016,0.1383318454027176
1656938874.585516,51135,0.10295712202787399
1656938889.7284296,51228,0.06819363683462143
1656938896.5985487,51283,0.09680654108524323
1656938904.0987492,51343,0.12584245204925537
1656938915.97803,51438,0.09953831881284714
1656938958.6441128,51751,0.12402929365634918
1656938964.1460235,51795,0.11259730160236359
1656938964.6469371,51799,0.05722953379154205
1656938965.6469655,51807,0.12831249833106995
1656938984.153684,51955,0.15960688889026642
1656938990.0317981,52002,0.16487854719161987
1656939001.7835035,52068,0.11940532177686691
1656939002.0345442,52070,0.13950085639953613
1656939023.0416415,52238,0.15232989192008972
1656939029.918567,52293,0.08835742622613907
1656939033.4208732,52321,0.16943359375
1656939037.5475097,52354,0.12123587727546692
1656939041.7989137,52388,0.15262985229492188
1656939060.6525831,52511,0.09963785856962204
1656939062.9038153,52529,0.0759693905711174
1656939077.0232284,52642,0.13166497647762299
1656939082.1454246,52683,0.1635831594467163
1656939100.710377,52803,0.18167975544929504
1656939113.7047951,52907,0.06413524597883224
1656939117.829665,52940,0.10889264941215515
1656939125.8329604,53004,0.06337665766477585
1656939127.082199,53014,0.17846834659576416
1656939136.9599702,53093,0.1332363337278366
1656939138.8352413,53108,0.15962272882461548
1656939143.4626956,53145,0.15988092124462128
1656939179.0935864,53402,0.13247427344322205
1656939180.0942574,53410,0.12794864177703857
