epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1827,0.7143,0.8485,0.2,0.9643,0.1757,0.9433,0.875,0.8148,0.9242,0.3235,0.8056,0.6176,0.25,0.9444
1,0.1974,0.7407,0.7879,0.3333,0.8889,0.1748,0.9436,0.875,0.8148,0.9242,0.335,0.8333,0.5588,0.1667,1.0
2,0.1629,0.8276,0.8788,0.25,0.9655,0.1749,0.9436,0.875,0.8148,0.9242,0.3124,0.8105,0.7353,0.5333,0.8947
3,0.1838,0.7143,0.7273,0.0,0.8571,0.1751,0.9433,0.875,0.8148,0.9242,0.2966,0.8893,0.7353,0.4286,0.95
4,0.2009,0.8626,0.8182,0.5714,0.8846,0.1743,0.9442,0.875,0.8148,0.9242,0.2874,0.9129,0.8529,0.5833,1.0
5,0.2106,0.7363,0.7576,0.4286,0.8462,0.1708,0.943,0.875,0.8148,0.9242,0.3365,0.7222,0.6176,0.3333,0.9375
6,0.1925,0.784,0.8182,0.6667,0.8519,0.1701,0.9428,0.8667,0.8148,0.9091,0.2865,0.8142,0.7647,0.5455,0.8696
7,0.1947,0.679,0.6667,0.5,0.7037,0.1698,0.943,0.8583,0.8148,0.8939,0.2893,0.9214,0.7941,0.5714,0.95
8,0.2256,0.8426,0.7879,0.6667,0.8333,0.1685,0.9428,0.8583,0.8148,0.8939,0.2913,0.9053,0.7353,0.5333,0.8947
9,0.2032,0.6049,0.697,0.5,0.7407,0.1673,0.9436,0.8583,0.8148,0.8939,0.2995,0.8315,0.7647,0.6923,0.8095
10,0.1622,0.6222,0.6364,0.6667,0.6333,0.17,0.9433,0.8583,0.8148,0.8939,0.3046,0.8368,0.6176,0.375,0.8333
11,0.2046,0.925,0.8485,0.875,0.84,0.1696,0.9433,0.8583,0.8148,0.8939,0.2985,0.8278,0.6765,0.5385,0.7619
12,0.2113,0.6703,0.6364,0.2857,0.7308,0.17,0.9428,0.8583,0.8148,0.8939,0.2994,0.8607,0.7647,0.5714,0.9
13,0.196,0.935,0.7273,0.875,0.68,0.1677,0.9425,0.85,0.8148,0.8788,0.3124,0.7357,0.5882,0.4286,0.7
14,0.1568,0.9052,0.7273,1.0,0.6897,0.169,0.9428,0.8583,0.8148,0.8939,0.2825,0.9298,0.7647,0.5333,0.9474
15,0.1956,0.7747,0.6364,0.7143,0.6154,0.1683,0.9425,0.8583,0.8148,0.8939,0.2921,0.91,0.8824,0.9412,0.8235
16,0.2032,0.7143,0.7273,0.5714,0.7692,0.1684,0.9428,0.8583,0.8148,0.8939,0.2915,0.8464,0.7353,0.6429,0.8
17,0.2073,0.8,0.6667,0.75,0.64,0.1685,0.9428,0.8583,0.8148,0.8939,0.3116,0.7847,0.6471,0.5625,0.7222
18,0.2084,0.6319,0.5455,0.5714,0.5385,0.1685,0.9428,0.85,0.8148,0.8788,0.3022,0.8507,0.7353,0.6875,0.7778
19,0.223,0.7639,0.6061,0.7778,0.5417,0.1679,0.9422,0.8417,0.8148,0.8636,0.3082,0.8339,0.7647,0.7647,0.7647
