epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.1737,0.7917,0.5179,0.875,0.4583,0.1898,0.9223,0.8417,0.8519,0.8333,0.293,0.8346,0.6491,0.963,0.3667
1,0.1795,0.804,0.5893,0.9091,0.5111,0.1899,0.9206,0.8583,0.8333,0.8788,0.2849,0.8485,0.7193,0.9286,0.5172
2,0.157,0.8848,0.7143,0.9091,0.6667,0.1917,0.9186,0.8333,0.7778,0.8788,0.2803,0.8436,0.7018,0.9286,0.4828
3,0.1638,0.8747,0.7857,0.8889,0.766,0.1918,0.9181,0.8417,0.7963,0.8788,0.2769,0.8586,0.7368,0.875,0.6364
4,0.1829,0.8182,0.7321,0.75,0.7273,0.1912,0.9184,0.8417,0.7963,0.8788,0.2767,0.8712,0.7018,0.96,0.5
5,0.1693,0.892,0.75,0.8333,0.7273,0.1903,0.9175,0.8583,0.8333,0.8788,0.2978,0.7827,0.6491,0.8667,0.4074
6,0.1597,0.8251,0.7321,0.8889,0.7021,0.1896,0.9184,0.8667,0.8519,0.8788,0.2709,0.8889,0.7018,0.9167,0.5455
7,0.1995,0.7209,0.6071,0.8462,0.5349,0.1891,0.9181,0.8667,0.8519,0.8788,0.2885,0.8422,0.6316,0.875,0.4545
8,0.1986,0.8146,0.7321,0.9333,0.6585,0.1897,0.9169,0.85,0.8704,0.8333,0.2949,0.8288,0.614,0.9643,0.2759
9,0.1839,0.8656,0.6607,1.0,0.5476,0.1885,0.9175,0.8583,0.8704,0.8485,0.2953,0.8245,0.5965,0.9167,0.3636
10,0.1476,0.88,0.6071,1.0,0.56,0.1921,0.9158,0.8417,0.7778,0.8939,0.282,0.8321,0.6667,0.8148,0.5333
11,0.192,0.8086,0.6786,0.8462,0.6279,0.1905,0.9164,0.85,0.8148,0.8788,0.297,0.7989,0.5965,0.8095,0.4722
12,0.1886,0.7727,0.6786,0.5833,0.7045,0.189,0.9181,0.8667,0.8519,0.8788,0.2864,0.8346,0.6316,0.8333,0.4848
13,0.1635,0.9186,0.6786,1.0,0.5909,0.1915,0.9169,0.85,0.7778,0.9091,0.2822,0.8485,0.614,0.9167,0.3939
14,0.1619,0.8085,0.6964,0.7778,0.6809,0.1917,0.9167,0.8417,0.7593,0.9091,0.2833,0.8333,0.6842,0.8,0.5556
15,0.1557,0.9242,0.7679,1.0,0.7045,0.1954,0.9164,0.85,0.7593,0.9242,0.2808,0.8198,0.7368,0.8333,0.6296
16,0.184,0.839,0.7679,0.6154,0.814,0.1925,0.9155,0.8417,0.7593,0.9091,0.2834,0.8337,0.6316,0.8214,0.4483
17,0.1645,0.8962,0.7679,0.9231,0.7209,0.1924,0.915,0.85,0.7778,0.9091,0.2821,0.8116,0.6667,0.8214,0.5172
18,0.178,0.8352,0.7143,0.9167,0.6591,0.1924,0.9147,0.8417,0.7593,0.9091,0.2939,0.8062,0.6316,0.8519,0.4333
19,0.1832,0.8247,0.6429,0.7692,0.6047,0.1921,0.9147,0.8583,0.7963,0.9091,0.2656,0.8691,0.6842,0.8519,0.5333
