epoch,train_loss,train_auc,train_accuracy,train_sensitivity,train_specificity,val_loss,val_auc,val_accuracy,val_sensitivity,val_specificity,val_adv_loss,val_adv_auc,val_adv_accuracy,val_adv_sensitivity,val_adv_specificity
0,0.2945,0.6688,0.6071,0.9375,0.475,0.2657,0.8278,0.75,0.8654,0.6618,0.3122,0.7167,0.5789,0.7857,0.3793
1,0.2686,0.8542,0.7679,0.9,0.6944,0.2624,0.8272,0.75,0.8077,0.7059,0.2967,0.8079,0.7368,0.8929,0.5862
2,0.2631,0.7823,0.6607,0.7143,0.6429,0.2614,0.8244,0.7417,0.7308,0.75,0.3159,0.7506,0.7018,0.5556,0.8333
3,0.2608,0.7875,0.7321,0.4375,0.85,0.2625,0.8252,0.7417,0.7115,0.7647,0.3141,0.7765,0.6842,0.5185,0.8333
4,0.2861,0.7583,0.7143,0.5,0.8333,0.2606,0.8241,0.7583,0.7692,0.75,0.3224,0.6777,0.614,0.6957,0.5588
5,0.2905,0.7513,0.6607,0.7083,0.625,0.2601,0.8244,0.7667,0.8077,0.7353,0.2988,0.7968,0.7018,0.7241,0.6786
6,0.2528,0.8276,0.7143,0.7333,0.7073,0.264,0.8238,0.7333,0.6731,0.7794,0.3064,0.7312,0.7018,0.4545,0.8571
7,0.3162,0.6641,0.6071,0.5833,0.625,0.2598,0.8241,0.7667,0.8077,0.7353,0.301,0.7327,0.6667,0.6522,0.6765
8,0.2785,0.7845,0.6607,0.72,0.6129,0.2602,0.8235,0.7667,0.8077,0.7353,0.3002,0.7975,0.614,0.84,0.4375
9,0.2928,0.7487,0.625,0.7727,0.5294,0.2597,0.8232,0.7667,0.8077,0.7353,0.3031,0.8173,0.7193,0.8148,0.6333
10,0.2677,0.8259,0.6964,0.7619,0.6571,0.2598,0.8241,0.7583,0.7885,0.7353,0.3126,0.7311,0.6491,0.75,0.5758
11,0.2951,0.7548,0.7143,0.8621,0.5556,0.2636,0.8249,0.7333,0.8462,0.6471,0.3095,0.8122,0.5965,1.0,0.3611
12,0.2526,0.8861,0.7143,0.85,0.6389,0.2601,0.8221,0.7667,0.8077,0.7353,0.2938,0.812,0.6667,0.913,0.5
13,0.2814,0.7673,0.625,0.6667,0.6,0.2601,0.821,0.7667,0.8077,0.7353,0.3041,0.7926,0.6316,0.8519,0.4333
14,0.2526,0.8972,0.8393,0.8696,0.8182,0.2617,0.8218,0.7417,0.8077,0.6912,0.2904,0.8117,0.6316,0.8636,0.4857
15,0.2367,0.908,0.7857,1.0,0.6923,0.2634,0.8187,0.725,0.6731,0.7647,0.2839,0.8031,0.7895,0.7826,0.7941
16,0.2349,0.818,0.75,0.6429,0.7857,0.266,0.8182,0.7167,0.6538,0.7647,0.3042,0.7746,0.7368,0.7857,0.6897
17,0.2508,0.8476,0.75,0.7143,0.7714,0.266,0.8182,0.7167,0.6538,0.7647,0.314,0.7298,0.6842,0.7083,0.6667
18,0.2828,0.7283,0.6786,0.6842,0.6757,0.2662,0.8182,0.7167,0.6538,0.7647,0.3106,0.7667,0.7368,0.7778,0.7
19,0.2767,0.7458,0.6786,0.65,0.6944,0.2675,0.8165,0.725,0.6346,0.7941,0.2903,0.8005,0.7719,0.7083,0.8182
